TE	length	covg	frags	fullLgthFrags	copies	fullLgthCopies	meanId	sdId	minId	q25Id	medId	q75Id	maxId	meanLgth	sdLgth	minLgth	q25Lgth	medLgth	q75Lgth	maxLgth	meanLgthPerc	sdLgthPerc	minLgthPerc	q25LgthPerc	medLgthPerc	q75LgthPerc	maxLgthPerc
DTX-comp_CS10-B-R37-Map6	1840	7386	7	3	7	3	90.16	10.38	74.80	79.80	96.40	99.20	99.30	1055.14	840.72	97	102.00	1331.00	1838.00	1838	57.34	45.69	5.27	5.54	72.34	99.89	99.89
DTX-comp_CS10-B-R6-Map4_reversed	1859	11717	7	6	7	6	95.63	3.41	89.20	94.10	95.90	98.40	99.60	1673.86	481.91	581	1853.00	1855.00	1858.00	1859	90.04	25.92	31.25	99.68	99.78	99.95	100.00
DTX-comp_CS10-B-R77-Map3	1847	14720	16	5	16	5	85.60	5.14	77.50	82.30	84.45	88.10	96.00	920.00	827.45	34	117.00	723.50	1842.00	1849	49.81	44.80	1.84	6.33	39.17	99.73	100.11
DTX-comp_Ptr_1CBFP-B-P34.3-Map13_reversed	2124	3054	4	1	3	1	65.70	4.85	60.10	60.10	68.39	68.60	68.60	1018.00	990.76	88	88.00	906.00	2060.00	2060	47.93	46.65	4.14	4.14	42.66	96.99	96.99
DTX-incomp-chim_CS10-B-R137-Map5	4054	4183	3	1	3	1	66.67	4.54	63.80	63.80	64.30	71.90	71.90	1394.33	2287.78	61	61.00	86.00	4036.00	4036	34.39	56.43	1.50	1.50	2.12	99.56	99.56
DTX-incomp-chim_CS10-L-B119-Map1	4169	12782	9	1	9	1	87.43	10.45	66.50	84.50	88.20	96.70	97.50	1420.22	1395.88	24	298.00	1597.00	2103.00	4205	34.07	33.48	0.58	7.15	38.31	50.44	100.86
DTX-incomp-chim_CS10-L-B27-Map1	19826	62539	85	1	80	1	77.78	11.15	56.90	70.10	74.11	85.60	100.00	783.14	2333.44	28	130.00	262.50	450.00	19826	3.95	11.77	0.14	0.66	1.32	2.27	100.00
DTX-incomp-chim_CS10-L-B51-Map1	7569	43808	48	1	38	1	88.99	10.37	60.30	84.10	93.40	95.63	100.00	1158.97	1863.67	28	174.00	419.50	878.00	7252	15.31	24.62	0.37	2.30	5.54	11.60	95.81
DTX-incomp_CS10-B-G38-Map3_reversed	1811	6100	5	3	5	3	84.68	8.81	71.50	80.70	87.00	90.50	93.70	1220.00	817.58	128	551.00	1805.00	1807.00	1809	67.37	45.15	7.07	30.43	99.67	99.78	99.89
DTX-incomp_CS10-B-G53-Map9_reversed	2127	12299	14	1	13	2	89.48	9.73	65.20	85.80	94.90	95.40	97.30	946.08	656.44	67	442.00	900.00	1220.00	2119	44.48	30.86	3.15	20.78	42.31	57.36	99.62
DTX-incomp_CS10-B-G59-Map20	2133	13092	16	4	14	4	96.89	4.67	81.00	97.70	98.20	98.50	99.50	935.14	866.24	38	179.00	621.00	2104.00	2111	43.84	40.61	1.78	8.39	29.11	98.64	98.97
DTX-incomp_CS10-B-G64-Map16	1874	7799	6	4	6	4	93.38	9.78	75.30	88.80	98.55	99.50	99.60	1299.83	870.03	110	246.00	1859.00	1862.00	1863	69.36	46.43	5.87	13.13	99.20	99.36	99.41
DTX-incomp_CS10-B-P38.14-Map4	2108	29969	30	10	28	11	91.01	10.06	65.90	92.70	94.70	97.60	99.30	1076.36	914.29	32	186.00	686.50	2105.00	2127	51.06	43.37	1.52	8.82	32.57	99.86	100.90
DTX-incomp_CS10-B-R113-Map3	1355	8513	7	5	7	5	74.96	3.96	69.50	71.10	73.80	79.00	79.40	1216.14	325.70	481	1268.00	1353.00	1353.00	1353	89.75	24.04	35.50	93.58	99.85	99.85	99.85
DTX-incomp_CS10-B-R130-Map4_reversed	6967	26608	66	1	63	1	86.10	7.49	68.50	80.20	87.30	92.20	98.20	422.35	1064.17	21	108.00	159.00	385.00	6979	6.06	15.27	0.30	1.55	2.28	5.53	100.17
DTX-incomp_CS10-B-R131-Map3_reversed	2412	7426	8	2	7	2	93.81	6.14	86.08	87.40	92.30	100.00	100.00	1060.86	1084.85	58	58.00	798.00	2412.00	2412	43.98	44.98	2.40	2.40	33.08	100.00	100.00
DTX-incomp_CS10-B-R170-Map3	1823	2480	7	1	7	1	80.61	12.53	60.40	70.00	83.60	91.20	93.80	354.29	656.44	27	29.00	93.00	346.00	1822	19.43	36.01	1.48	1.59	5.10	18.98	99.95
DTX-incomp_CS10-B-R174-Map4_reversed	1887	18653	22	8	20	8	89.10	7.31	77.67	82.70	87.55	97.90	99.00	937.45	786.72	26	277.00	654.50	1826.00	1852	49.68	41.69	1.38	14.68	34.68	96.77	98.15
DTX-incomp_CS10-B-R237-Map6	1824	6500	5	3	5	3	89.62	6.08	83.50	84.10	88.70	95.90	95.90	1300.00	709.34	462	587.00	1807.00	1821.00	1823	71.27	38.89	25.33	32.18	99.07	99.84	99.95
DTX-incomp_CS10-B-R82-Map15	2101	34608	47	3	41	4	90.01	6.52	72.69	86.60	92.20	94.91	97.40	850.46	657.65	51	253.00	771.00	1321.00	2155	40.48	31.30	2.43	12.04	36.70	62.87	102.57
DTX-incomp_CS10-B-R92-Map6	5296	34824	30	1	26	1	75.23	9.47	62.10	67.60	72.30	81.30	99.80	1339.38	1553.37	36	212.00	451.00	2331.00	5295	25.29	29.33	0.68	4.00	8.52	44.01	99.98
DTX-incomp_CS10-B-R94-Map5_reversed	6561	118169	87	1	80	1	71.37	8.48	55.60	65.80	70.04	75.80	94.80	1477.11	1546.45	25	314.00	900.00	2542.00	6442	22.51	23.57	0.38	4.79	13.72	38.74	98.19
DTX-incomp_CS10_RS_59	1355	24856	28	15	24	15	76.42	7.90	65.20	68.30	76.17	81.80	91.20	1035.67	456.81	103	634.00	1350.00	1355.00	1355	76.43	33.71	7.60	46.79	99.63	100.00	100.00
DXX-MITE-chim_CS10_RS_99_reversed	289	5367	31	5	31	5	87.63	5.96	75.20	82.90	87.70	91.20	97.90	178.61	83.59	28	104.00	186.00	248.00	289	61.80	28.92	9.69	35.99	64.36	85.81	100.00
DXX-MITE-chim_Ptr_1CBFP_RS_218	241	235	1	1	1	1	78.30	0.00	78.30	78.30	78.30	78.30	78.30	235.00	0.00	235	235.00	235.00	235.00	235	97.51	0.00	97.51	97.51	97.51	97.51	97.51
DXX-MITE_CS10-B-G223-Map7	431	4165	10	8	10	8	98.01	5.46	82.50	99.50	99.90	100.00	100.00	416.50	28.84	338	424.00	428.00	430.00	430	96.64	6.69	78.42	98.38	99.30	99.77	99.77
DXX-MITE_CS10_RS_127	167	3458	24	18	23	18	93.16	4.23	75.20	92.20	93.80	95.80	96.40	157.39	29.79	28	162.00	167.00	168.00	172	94.25	17.84	16.77	97.01	100.00	100.60	102.99
DXX-MITE_CS10_RS_128	164	2528	19	9	19	9	86.17	7.84	72.50	78.30	89.40	91.80	97.60	133.05	32.48	84	98.00	130.00	163.00	170	81.13	19.80	51.22	59.76	79.27	99.39	103.66
DXX-MITE_CS10_RS_129	160	1105	7	6	7	6	89.93	7.33	79.80	79.90	91.10	96.20	96.20	157.86	8.25	140	158.00	160.00	161.00	166	98.66	5.16	87.50	98.75	100.00	100.62	103.75
DXX-MITE_CS10_RS_85	429	439	1	1	1	1	71.50	0.00	71.50	71.50	71.50	71.50	71.50	439.00	0.00	439	439.00	439.00	439.00	439	102.33	0.00	102.33	102.33	102.33	102.33	102.33
DXX-MITE_Ptr_1CBFP_RS_243	197	2541	15	7	15	7	80.79	4.28	73.30	78.20	81.70	83.20	89.60	169.40	54.23	47	157.00	194.00	198.00	232	85.99	27.53	23.86	79.70	98.48	100.51	117.77
PotentialHostGene_CS10-B-G242-Map4	526	672	2	1	2	1	82.75	21.14	67.80	67.80	82.75	97.70	97.70	336.00	267.29	147	147.00	336.00	525.00	525	63.88	50.81	27.95	27.95	63.88	99.81	99.81
PotentialHostGene_CS10-B-R51-Map3	3777	4444	3	1	3	1	80.67	15.89	70.90	70.90	72.10	99.00	99.00	1481.33	1995.08	177	177.00	489.00	3778.00	3778	39.22	52.82	4.69	4.69	12.95	100.03	100.03
PotentialHostGene_CS10-L-B36-Map1	11369	28973	67	1	61	1	79.77	10.68	57.70	72.79	78.50	87.20	100.00	474.97	1431.51	21	110.00	237.00	481.00	11369	4.18	12.59	0.18	0.97	2.08	4.23	100.00
PotentialHostGene_CS10_RS_76	539	1124	4	1	4	1	85.72	4.49	79.10	86.80	87.65	88.50	88.50	281.00	186.89	91	226.00	248.00	537.00	537	52.13	34.67	16.88	41.93	46.01	99.63	99.63
PotentialHostGene_Ptr_1CBFP_RS_56	2196	24124	58	1	58	1	73.47	6.12	55.50	69.20	75.55	77.70	85.10	417.45	460.96	22	118.00	328.50	569.00	2185	19.01	20.99	1.00	5.37	14.96	25.91	99.50
RIX-comp-chim_CS10_RS_3_reversed	16053	22608	20	1	16	1	81.12	11.02	64.36	72.40	80.35	95.30	98.30	1415.00	3992.10	28	41.00	186.00	703.00	16198	8.81	24.87	0.17	0.26	1.16	4.38	100.90
RIX-comp_CS10-B-G182-Map4	11998	12777	7	1	7	1	87.74	10.27	70.90	78.70	88.90	98.00	98.60	1825.29	4489.04	29	30.00	32.00	584.00	11995	15.21	37.41	0.24	0.25	0.27	4.87	99.97
RIX-comp_CS10-B-R13-Map20	5822	99504	45	11	41	12	92.33	9.06	66.80	87.40	97.60	99.00	100.00	2426.93	2487.08	28	290.00	865.00	5780.00	5807	41.69	42.72	0.48	4.98	14.86	99.28	99.74
RIX-comp_CS10-B-R90-Map13	6081	12148	2	2	2	2	96.00	0.00	96.00	96.00	96.00	96.00	96.00	6074.00	2.83	6072	6072.00	6074.00	6076.00	6076	99.88	0.05	99.85	99.85	99.88	99.92	99.92
RIX-incomp_CS10-B-R156-Map4	5480	11128	4	2	4	2	86.02	3.71	81.40	85.30	86.20	90.30	90.30	2782.00	3045.91	93	196.00	2793.00	5449.00	5449	50.77	55.58	1.70	3.58	50.97	99.43	99.43
RLX-comp-chim_CS10-L-B15-Map2	6311	148425	51	20	47	20	89.60	7.96	77.10	83.10	83.50	99.20	100.00	3157.98	2835.14	48	289.00	2755.00	6212.00	6319	50.04	44.92	0.76	4.58	43.65	98.43	100.13
RLX-comp-chim_CS10_RS_8_reversed	12578	72018	32	0	21	1	88.10	11.92	69.46	75.90	95.40	98.50	100.00	3470.24	3741.02	117	203.00	1596.00	6440.00	12328	27.59	29.74	0.93	1.61	12.69	51.20	98.01
RLX-comp_CS10-B-P8.2-Map5	7330	8747	7	1	7	1	89.49	11.31	71.80	79.70	97.10	99.20	99.20	1317.43	2651.78	58	164.00	475.00	476.00	7319	17.97	36.18	0.79	2.24	6.48	6.49	99.85
RLX-comp_CS10-B-R27-Map9	7372	22804	16	1	14	1	84.74	7.73	66.20	79.50	86.90	91.00	92.60	1628.86	2451.99	43	161.00	391.00	2015.00	7371	22.10	33.26	0.58	2.18	5.30	27.33	99.99
RLX-comp_CS10-L-B84-Map1	6457	79384	68	4	49	6	82.65	10.18	54.90	74.80	84.33	91.70	99.60	1621.61	2257.37	32	160.00	446.00	2154.00	6464	25.11	34.96	0.50	2.48	6.91	33.36	100.11
RLX-comp_CS10-L-B92-Map1_reversed	6324	10993	12	1	12	1	78.39	7.54	64.60	76.00	79.10	83.70	90.60	916.08	1765.87	26	129.00	279.50	1106.00	6322	14.49	27.92	0.41	2.04	4.42	17.49	99.97
RLX-incomp-chim_CS10_RS_5_reversed	14187	24347	4	1	4	1	85.77	6.99	81.40	82.30	82.75	96.20	96.20	6086.75	6291.92	131	2472.00	4924.50	14367.00	14367	42.90	44.35	0.92	17.42	34.71	101.27	101.27
RLX-incomp-chim_Ptr_1CBFP-B-P67.4-Map3_reversed	5364	16721	7	2	7	2	75.21	4.89	66.50	72.70	75.70	77.30	82.70	2388.71	2672.26	35	234.00	452.00	5337.00	5338	44.53	49.82	0.65	4.36	8.43	99.50	99.52
RLX-incomp_CS10-B-G148-Map5_reversed	5488	30372	27	3	25	3	93.16	7.58	74.40	92.30	95.70	99.20	100.00	1234.60	1771.83	101	170.00	389.00	1200.00	5473	22.50	32.29	1.84	3.10	7.09	21.87	99.73
RLX-incomp_CS10-B-G160-Map4_reversed	12606	61692	29	1	24	1	89.94	13.16	56.40	79.80	97.15	99.00	100.00	2579.92	3598.62	25	203.00	302.50	6213.00	12233	20.47	28.55	0.20	1.61	2.40	49.29	97.04
RLX-incomp_CS10-B-G178-Map10_reversed	12710	64024	34	0	25	1	92.26	9.70	71.73	86.70	97.60	98.70	100.00	2581.08	3742.02	25	203.00	311.00	6208.00	12175	20.31	29.44	0.20	1.60	2.45	48.84	95.79
RLX-incomp_CS10-B-G18-Map8	12426	54392	31	0	17	2	85.90	10.89	69.00	76.67	84.60	97.70	100.00	3201.12	4151.11	25	302.00	1505.00	3230.00	12419	25.76	33.41	0.20	2.43	12.11	25.99	99.94
RLX-incomp_CS10-B-P16.30-Map3	493	1623	6	1	6	1	80.53	7.26	74.40	76.20	77.90	82.50	94.30	270.50	164.68	101	139.00	218.00	454.00	493	54.87	33.40	20.49	28.19	44.22	92.09	100.00
RLX-incomp_CS10-B-P52.3-Map3	6216	35987	44	1	38	1	87.56	3.07	75.37	86.40	87.95	89.80	91.90	947.03	1269.93	32	237.00	635.00	1092.00	6208	15.24	20.43	0.51	3.81	10.22	17.57	99.87
RLX-incomp_CS10-B-R47-Map4	503	1357	5	2	5	2	90.10	6.64	82.20	83.90	93.00	94.20	97.20	271.40	226.74	51	74.00	211.00	503.00	518	53.96	45.08	10.14	14.71	41.95	100.00	102.98
RLX-incomp_CS10-L-B46-Map1	8804	126505	55	5	42	6	85.38	6.22	66.07	82.80	87.50	89.30	99.50	3012.14	3008.17	124	509.00	1749.00	4573.00	8804	34.21	34.17	1.41	5.78	19.87	51.94	100.00
RLX-incomp_CS10-L-B69-Map1	7327	14840	13	0	10	1	84.32	4.88	72.60	85.15	85.80	86.30	89.36	1484.00	2339.07	21	122.00	441.00	1517.00	7322	20.25	31.92	0.29	1.67	6.02	20.70	99.93
RLX-incomp_CS10-L-B76-Map1_reversed	7133	15097	6	2	6	2	89.07	4.97	82.10	84.30	89.90	93.90	94.30	2516.17	3619.99	51	81.00	296.00	7186.00	7187	35.28	50.75	0.71	1.14	4.15	100.74	100.76
RLX-incomp_CS10-L-B77-Map1_reversed	7095	14806	6	1	5	1	78.98	11.46	69.80	73.90	75.00	77.30	98.90	2961.20	3504.21	24	131.00	1127.00	6427.00	7097	41.74	49.39	0.34	1.85	15.88	90.58	100.03
RLX-incomp_CS10_RS_34_reversed	2853	15624	32	1	31	1	89.27	4.60	77.20	86.60	91.10	92.40	93.80	514.26	536.45	34	172.00	375.00	588.00	2738	18.03	18.80	1.19	6.03	13.14	20.61	95.97
RLX-incomp_CS10_RS_88_reversed	422	1076	3	1	3	1	86.00	16.03	67.50	67.50	94.80	95.70	95.70	358.67	67.72	288	288.00	365.00	423.00	423	84.99	16.05	68.25	68.25	86.49	100.24	100.24
RXX-LARD_CS10-L-B111-Map1	5547	11170	3	2	3	2	66.87	2.96	64.30	64.30	66.20	70.10	70.10	3723.33	3175.23	57	57.00	5532.00	5581.00	5581	67.12	57.24	1.03	1.03	99.73	100.61	100.61
RXX-LARD_CS10-L-B49-Map1	8193	56035	12	6	12	6	74.09	11.13	60.70	68.70	69.60	79.60	99.40	4669.58	3900.94	27	74.00	6946.50	8092.00	8201	56.99	47.61	0.33	0.90	84.79	98.77	100.10
RYX-incomp-chim_CS10-B-G19-Map20	14598	14958	8	1	7	1	91.84	10.68	76.30	78.20	99.00	100.00	100.00	2144.00	5405.73	25	25.00	105.00	302.00	14401	14.69	37.03	0.17	0.17	0.72	2.07	98.65
RYX-incomp-chim_CS10-L-B52-Map1	7496	9349	8	1	8	1	83.53	8.29	65.60	85.20	87.35	89.00	89.00	1168.62	2495.07	48	247.00	250.00	671.00	7322	15.59	33.29	0.64	3.30	3.34	8.95	97.68
XXX-chim_CS10-L-B31-Map1_reversed	13679	31484	31	1	25	1	85.05	7.62	69.40	78.40	85.53	90.00	99.10	1259.36	2817.16	23	119.00	360.00	934.00	13645	9.21	20.59	0.17	0.87	2.63	6.83	99.75
