TE	length	covg	frags	fullLgthFrags	copies	fullLgthCopies	meanId	sdId	minId	q25Id	medId	q75Id	maxId	meanLgth	sdLgth	minLgth	q25Lgth	medLgth	q75Lgth	maxLgth	meanLgthPerc	sdLgthPerc	minLgthPerc	q25LgthPerc	medLgthPerc	q75LgthPerc	maxLgthPerc
DTX-incomp-chim_CS10-L-B13-Map2	17747	32377	29	1	25	1	84.13	11.39	62.17	75.30	87.10	91.90	100.00	1296.36	3490.36	26	206.00	417.00	990.00	17768	7.30	19.67	0.15	1.16	2.35	5.58	100.12
DTX-incomp-chim_CS10-L-B23-Map1_reversed	21650	99782	74	1	64	1	79.24	10.99	54.00	70.70	80.90	87.80	99.70	1559.16	2848.89	45	241.00	653.50	1866.00	21681	7.20	13.16	0.21	1.11	3.02	8.62	100.14
DTX-incomp-chim_CS10-L-B26-Map1	19906	92683	71	0	57	1	82.87	9.66	64.20	74.40	82.24	91.50	99.04	1650.75	3099.94	21	48.00	356.00	2127.00	19472	8.29	15.57	0.11	0.24	1.79	10.69	97.82
DTX-incomp-chim_CS10-L-B27-Map1	19826	66693	91	1	86	1	77.60	10.15	57.10	70.94	74.45	83.30	99.80	775.50	2265.64	32	124.00	262.00	449.00	19837	3.91	11.43	0.16	0.63	1.32	2.26	100.06
DTX-incomp-chim_CS10-L-B29-Map1	14160	35686	53	1	41	1	77.02	8.74	61.24	70.40	75.90	83.60	99.50	871.61	2186.61	27	145.00	456.00	775.00	14211	6.16	15.44	0.19	1.02	3.22	5.47	100.36
DTX-incomp-chim_CS10-L-B33-Map1_reversed	13005	28630	72	1	56	1	82.56	6.80	64.80	77.75	82.52	87.31	99.60	513.11	1716.14	22	63.00	282.00	436.00	13019	3.95	13.20	0.17	0.48	2.17	3.35	100.11
DTX-incomp-chim_CS10-L-B70-Map1	7327	18478	22	1	17	1	86.23	10.94	64.32	79.80	88.70	95.70	99.40	1086.94	1723.15	22	217.00	484.00	1432.00	7356	14.83	23.52	0.30	2.96	6.61	19.54	100.40
DTX-incomp-chim_CS10-L-B74-Map1	7153	8518	9	1	8	1	96.93	3.05	90.10	96.70	97.91	99.00	99.70	1066.00	2463.28	21	78.00	295.00	319.00	7154	14.90	34.44	0.29	1.09	4.12	4.46	100.01
DTX-incomp-chim_CS10-L-B83-Map1	6597	14201	28	1	24	1	82.88	9.13	66.70	76.90	82.53	91.40	99.70	592.00	1396.33	28	97.00	150.50	268.00	6604	8.97	21.17	0.42	1.47	2.28	4.06	100.11
DTX-incomp_CS10-B-G184-Map6	18599	55222	50	1	47	1	77.53	11.90	57.90	66.50	77.30	88.10	99.80	1175.21	2998.62	22	65.00	140.00	783.00	18632	6.32	16.12	0.12	0.35	0.75	4.21	100.18
DTX-incomp_CS10-B-G53-Map9_reversed	2127	19563	29	2	25	3	92.05	3.74	81.95	90.30	93.40	94.40	96.20	783.12	683.52	22	193.00	692.00	1057.00	2141	36.82	32.14	1.03	9.07	32.53	49.69	100.66
DTX-incomp_CS10-B-G59-Map20	2133	4805	5	1	4	1	97.59	0.82	96.40	97.70	97.88	98.20	98.20	1201.25	643.93	660	959.00	1005.50	2134.00	2134	56.32	30.19	30.94	44.96	47.14	100.05	100.05
DTX-incomp_CS10-B-G64-Map16	1874	9667	8	4	8	4	90.78	8.33	75.60	88.60	89.30	99.40	99.60	1208.38	875.31	106	244.00	1810.50	1859.00	1868	64.48	46.71	5.66	13.02	96.61	99.20	99.68
DTX-incomp_CS10-B-P38.14-Map4	2108	16356	21	4	18	4	92.19	5.84	72.60	91.30	93.55	95.70	97.10	908.67	856.43	63	173.00	391.00	1854.00	2130	43.11	40.63	2.99	8.21	18.55	87.95	101.04
DTX-incomp_CS10-B-P47.7-Map3_reversed	680	679	1	1	1	1	90.60	0.00	90.60	90.60	90.60	90.60	90.60	679.00	0.00	679	679.00	679.00	679.00	679	99.85	0.00	99.85	99.85	99.85	99.85	99.85
DTX-incomp_CS10-B-R113-Map3	1355	7556	7	5	7	5	74.10	3.72	69.30	70.10	73.90	78.20	79.20	1079.43	470.32	307	483.00	1353.00	1355.00	1357	79.66	34.71	22.66	35.65	99.85	100.00	100.15
DTX-incomp_CS10-B-R130-Map4_reversed	6967	37567	70	2	68	2	84.86	8.58	64.80	78.10	85.50	91.80	99.50	552.46	1413.11	21	111.00	162.00	312.00	6961	7.93	20.28	0.30	1.59	2.33	4.48	99.91
DTX-incomp_CS10-B-R131-Map3_reversed	2412	9808	12	3	10	3	97.60	2.07	93.40	96.30	98.15	99.20	100.00	981.50	1071.78	58	58.00	490.00	2413.00	2416	40.69	44.44	2.40	2.40	20.32	100.04	100.17
DTX-incomp_CS10-B-R174-Map4_reversed	1887	8865	16	2	15	2	85.04	6.17	75.80	79.40	84.40	89.50	97.90	591.00	566.85	28	118.00	492.00	782.00	1848	31.32	30.04	1.48	6.25	26.07	41.44	97.93
DTX-incomp_CS10-B-R237-Map6	1824	4916	7	1	6	2	87.51	10.49	71.20	79.34	89.55	97.70	97.70	819.33	796.31	42	177.00	534.00	1807.00	1822	44.92	43.66	2.30	9.70	29.28	99.07	99.89
DTX-incomp_CS10-B-R254-Map3	814	1371	4	1	4	1	88.85	5.22	81.80	89.50	89.60	94.40	94.40	342.75	377.15	38	39.00	259.00	815.00	815	42.11	46.33	4.67	4.79	31.82	100.12	100.12
DTX-incomp_CS10-B-R82-Map15	2101	31876	57	1	46	4	86.93	7.74	64.84	81.80	88.05	94.20	96.40	702.89	663.92	24	222.00	502.50	956.00	2327	33.46	31.60	1.14	10.57	23.92	45.50	110.76
DTX-incomp_CS10-B-R92-Map6	5296	34755	32	2	27	2	75.44	10.04	58.90	68.80	72.20	80.80	99.70	1287.22	1600.19	29	200.00	434.00	2483.00	5301	24.31	30.22	0.55	3.78	8.19	46.88	100.09
DTX-incomp_CS10-B-R94-Map5_reversed	6561	111861	94	2	87	2	71.94	9.07	55.60	65.80	70.60	76.00	99.10	1285.76	1600.55	25	101.00	684.00	1598.00	6821	19.60	24.39	0.38	1.54	10.43	24.36	103.96
DTX-incomp_CS10-L-B121-Map1	3740	18156	42	0	38	1	84.03	8.67	66.00	78.40	82.65	92.50	97.63	478.11	835.72	24	72.00	202.50	282.00	3763	12.78	22.35	0.64	1.93	5.41	7.54	100.61
DTX-incomp_CS10-L-B44-Map1_reversed	9085	15959	29	1	29	1	85.98	10.04	59.70	80.40	88.80	92.80	99.60	550.31	1635.62	22	64.00	251.00	374.00	8970	6.06	18.00	0.24	0.70	2.76	4.12	98.73
DTX-incomp_CS10_RS_59	1355	18765	31	8	23	10	74.95	10.16	55.80	67.08	74.90	81.70	90.30	815.87	527.90	21	297.00	683.00	1354.00	1363	60.21	38.96	1.55	21.92	50.41	99.93	100.59
DXX-MITE-chim_CS10_RS_99_reversed	289	3900	22	4	22	4	86.90	5.82	75.20	81.80	86.70	90.90	97.90	177.27	87.59	28	108.00	196.00	260.00	289	61.34	30.31	9.69	37.37	67.82	89.97	100.00
DXX-MITE-chim_Ptr_1CBFP_RS_218	241	235	1	1	1	1	78.30	0.00	78.30	78.30	78.30	78.30	78.30	235.00	0.00	235	235.00	235.00	235.00	235	97.51	0.00	97.51	97.51	97.51	97.51	97.51
DXX-MITE_CS10-B-G218-Map6	435	870	3	1	3	1	93.97	4.23	89.10	89.10	96.10	96.70	96.70	290.00	225.39	30	30.00	410.00	430.00	430	66.67	51.81	6.90	6.90	94.25	98.85	98.85
DXX-MITE_CS10-B-G223-Map7	431	2466	7	4	7	4	96.41	6.20	82.40	97.90	98.60	99.10	99.50	352.29	112.09	139	259.00	415.00	427.00	430	81.74	26.01	32.25	60.09	96.29	99.07	99.77
DXX-MITE_CS10_RS_113	199	1636	10	6	9	7	84.34	2.61	79.69	82.30	85.60	86.40	87.00	181.78	49.82	50	194.00	198.00	200.00	207	91.35	25.03	25.13	97.49	99.50	100.50	104.02
DXX-MITE_CS10_RS_127	167	3470	23	17	23	17	91.90	3.93	76.00	91.60	92.70	94.00	96.40	150.87	38.01	28	155.00	167.00	169.00	171	90.34	22.76	16.77	92.81	100.00	101.20	102.40
DXX-MITE_CS10_RS_128	164	2843	21	10	21	10	86.13	6.91	73.30	78.70	89.40	91.00	93.80	135.38	29.80	90	104.00	149.00	162.00	169	82.55	18.17	54.88	63.41	90.85	98.78	103.05
DXX-MITE_CS10_RS_129	160	1097	7	6	7	6	89.33	6.67	79.80	80.50	90.10	95.00	95.60	156.71	9.96	135	158.00	159.00	161.00	166	97.95	6.23	84.38	98.75	99.38	100.62	103.75
DXX-MITE_Ptr_1CBFP_RS_243	197	2196	14	4	14	4	79.25	4.00	72.60	75.90	79.00	81.70	86.70	156.86	47.69	69	97.00	181.00	194.00	198	79.62	24.21	35.03	49.24	91.88	98.48	100.51
DXX-MITE_Ptr_1CBFP_RS_302	147	189	2	1	2	1	84.65	2.47	82.90	82.90	84.65	86.40	86.40	94.50	71.42	44	44.00	94.50	145.00	145	64.29	48.58	29.93	29.93	64.29	98.64	98.64
PotentialHostGene_CS10-B-G242-Map4	526	748	3	1	3	1	80.80	15.19	67.80	67.80	77.10	97.50	97.50	249.33	234.86	83	83.00	147.00	518.00	518	47.40	44.65	15.78	15.78	27.95	98.48	98.48
PotentialHostGene_CS10-B-R109-Map4	1063	1761	8	1	8	1	84.39	11.51	65.30	79.00	82.70	96.40	97.70	226.50	344.36	51	63.00	79.00	342.00	1045	21.31	32.40	4.80	5.93	7.43	32.17	98.31
PotentialHostGene_CS10-B-R51-Map3	3777	15247	9	2	8	2	87.20	11.97	71.20	76.90	91.14	98.70	98.80	1905.88	1658.37	91	492.00	1905.50	3782.00	3784	50.46	43.91	2.41	13.03	50.45	100.13	100.19
PotentialHostGene_CS10-B-R86-Map3	5391	17493	7	2	7	2	84.23	10.74	69.20	74.70	81.70	95.10	96.90	2499.00	2627.37	60	120.00	940.00	5406.00	5419	46.36	48.74	1.11	2.23	17.44	100.28	100.52
PotentialHostGene_CS10-L-B36-Map1	11369	29876	64	1	56	1	78.52	9.04	60.00	73.00	77.35	83.90	99.50	533.50	1486.77	21	200.00	374.00	498.00	11383	4.69	13.08	0.18	1.76	3.29	4.38	100.12
PotentialHostGene_CS10_RS_22	5814	29376	10	4	10	4	87.17	15.05	54.60	83.00	92.60	99.30	99.50	2937.60	2618.86	47	181.00	2809.50	5789.00	5799	50.53	45.04	0.81	3.11	48.32	99.57	99.74
PotentialHostGene_CS10_RS_76	539	3109	10	4	10	4	84.94	7.62	75.00	78.90	84.80	91.60	96.10	310.90	219.03	96	100.00	282.00	537.00	541	57.68	40.64	17.81	18.55	52.32	99.63	100.37
PotentialHostGene_Ptr_1CBFP_RS_56	2196	20262	34	1	34	1	73.53	6.04	60.50	69.30	74.10	78.50	84.20	595.94	589.64	27	202.00	502.00	570.00	2197	27.14	26.85	1.23	9.20	22.86	25.96	100.05
RIX-comp-chim_CS10_RS_3_reversed	16053	81554	31	2	25	2	81.59	10.61	64.36	73.60	80.70	90.50	98.50	3262.36	5216.27	28	211.00	697.00	2534.00	16086	20.32	32.49	0.17	1.31	4.34	15.79	100.21
RIX-comp_CS10-B-G182-Map4	11998	87291	18	4	16	4	93.81	9.00	70.90	93.80	98.45	99.20	99.60	5455.69	4852.69	29	938.00	5985.00	11584.00	12005	45.47	40.45	0.24	7.82	49.88	96.55	100.06
RIX-comp_CS10-B-R90-Map13	6081	21463	5	3	5	3	95.30	4.76	87.40	95.20	95.80	99.00	99.10	4292.60	2527.32	678	2567.00	6058.00	6072.00	6088	70.59	41.56	11.15	42.21	99.62	99.85	100.12
RIX-incomp-chim_CS10-B-G162-Map4	8442	48904	23	1	18	1	92.30	7.45	77.00	85.90	95.83	98.69	99.70	2717.44	2666.49	40	447.00	1823.50	5418.00	8441	32.19	31.59	0.47	5.29	21.60	64.18	99.99
RIX-incomp_CS10-B-G78-Map3_reversed	2178	2242	2	1	2	1	80.40	25.60	62.30	62.30	80.40	98.50	98.50	1121.00	1510.38	53	53.00	1121.00	2189.00	2189	51.47	69.35	2.43	2.43	51.47	100.51	100.51
RIX-incomp_CS10-B-P55.0-Map3	876	1579	4	1	4	1	92.22	5.05	88.20	89.60	90.60	99.50	99.50	394.75	335.25	60	246.00	337.50	844.00	844	45.06	38.27	6.85	28.08	38.53	96.35	96.35
RIX-incomp_CS10-B-R156-Map4	5480	21968	5	4	5	4	99.50	0.16	99.30	99.40	99.50	99.60	99.70	4393.60	2433.19	41	5475.00	5475.00	5486.00	5491	80.18	44.40	0.75	99.91	99.91	100.11	100.20
RLX-comp-chim_CS10-L-B109-Map1_reversed	5756	20428	20	1	19	1	84.31	7.80	71.70	79.00	82.40	90.40	99.20	1075.16	1536.30	22	99.00	238.00	1925.00	5755	18.68	26.69	0.38	1.72	4.13	33.44	99.98
RLX-comp-chim_CS10-L-B15-Map2	6311	15423	14	1	13	1	91.41	8.44	77.37	84.80	92.00	99.20	100.00	1208.62	1838.22	52	250.00	289.00	2169.00	6320	19.15	29.13	0.82	3.96	4.58	34.37	100.14
RLX-comp-chim_CS10-L-B34-Map1	12659	20055	4	1	4	1	84.05	16.44	60.80	86.70	88.00	99.40	99.40	5013.75	5745.38	540	641.00	3428.00	12659.00	12659	39.61	45.39	4.27	5.06	27.08	100.00	100.00
RLX-comp_CS10-B-G128-Map20	7343	23446	11	3	11	3	92.50	7.14	79.00	91.50	95.40	97.00	99.80	2154.18	3329.90	84	114.00	153.00	7325.00	7343	29.34	45.35	1.14	1.55	2.08	99.75	100.00
RLX-comp_CS10-B-G169-Map6_reversed	7467	15180	4	2	4	2	97.75	1.23	97.10	97.10	97.15	99.60	99.60	3855.25	4173.38	241	241.00	3855.00	7470.00	7470	51.63	55.89	3.23	3.23	51.63	100.04	100.04
RLX-comp_CS10-B-P25.24-Map9	6972	19260	13	2	12	2	83.63	10.28	71.30	77.40	81.10	96.90	99.10	1605.00	2552.73	108	149.00	406.00	1342.00	6977	23.02	36.61	1.55	2.14	5.82	19.25	100.07
RLX-comp_CS10-B-P4.2-Map13	6461	7470	11	1	11	1	98.20	3.69	88.10	99.50	99.50	100.00	100.00	770.36	1884.72	198	200.00	203.00	203.00	6453	11.92	29.17	3.06	3.10	3.14	3.14	99.88
RLX-comp_CS10-B-P8.2-Map5	7330	21505	19	1	19	1	94.05	4.85	79.70	91.70	95.90	97.50	99.60	1162.47	1934.51	42	114.00	468.00	988.00	7324	15.86	26.39	0.57	1.56	6.38	13.48	99.92
RLX-comp_CS10-B-R4-Map20_reversed	7432	22962	7	2	7	2	92.40	8.87	73.60	91.50	94.70	98.50	98.80	3296.57	3609.08	114	114.00	1086.00	7339.00	7344	44.36	48.56	1.53	1.53	14.61	98.75	98.82
RLX-comp_CS10-L-B100-Map1	6211	6214	1	1	1	1	99.30	0.00	99.30	99.30	99.30	99.30	99.30	6214.00	0.00	6214	6214.00	6214.00	6214.00	6214	100.05	0.00	100.05	100.05	100.05	100.05	100.05
RLX-comp_CS10-L-B106-Map1	5766	21250	12	2	12	2	86.35	10.22	67.70	80.20	91.15	92.70	99.50	1770.83	2083.32	22	282.00	773.50	2538.00	5773	30.71	36.13	0.38	4.89	13.41	44.02	100.12
RLX-comp_CS10-L-B84-Map1	6457	23818	33	1	25	1	77.02	8.57	64.30	71.60	75.70	79.09	99.40	957.84	1356.45	25	149.00	521.00	1332.00	6456	14.83	21.01	0.39	2.31	8.07	20.63	99.98
RLX-comp_CS10-L-B92-Map1_reversed	6324	9548	14	0	11	1	81.83	6.02	67.40	79.89	81.70	85.00	90.01	868.73	1829.25	67	129.00	288.00	540.00	6356	13.74	28.93	1.06	2.04	4.55	8.54	100.51
RLX-incomp-chim_CS10-B-P24.2-Map19	6644	13923	13	2	13	2	99.34	0.95	96.40	99.30	99.50	100.00	100.00	1132.62	2338.28	38	198.00	203.00	207.00	6400	17.05	35.19	0.57	2.98	3.06	3.12	96.33
RLX-incomp-chim_CS10_RS_5_reversed	14187	43204	21	0	13	1	87.25	8.52	67.89	84.80	86.30	91.50	100.00	3351.85	4516.23	114	114.00	477.00	6336.00	14245	23.63	31.83	0.80	0.80	3.36	44.66	100.41
RLX-incomp-chim_Ptr_1CBFP-B-P67.4-Map3_reversed	5364	10405	3	1	2	1	76.48	1.02	75.76	75.76	76.48	77.20	77.20	5202.50	205.77	5057	5057.00	5202.50	5348.00	5348	96.99	3.84	94.28	94.28	96.99	99.70	99.70
RLX-incomp-chim_Ptr_1CBFP-B-R100-Map20_reversed	5249	9986	2	2	2	2	70.45	0.64	70.00	70.00	70.45	70.90	70.90	4993.00	5.66	4989	4989.00	4993.00	4997.00	4997	95.12	0.11	95.05	95.05	95.12	95.20	95.20
RLX-incomp_CS10-B-G148-Map5_reversed	5488	24026	18	3	18	3	95.17	6.57	74.20	90.90	98.95	99.40	99.50	1334.78	1980.16	50	202.00	388.00	1943.00	5481	24.32	36.08	0.91	3.68	7.07	35.40	99.87
RLX-incomp_CS10-B-G15-Map3	12605	46522	36	0	33	1	96.76	6.98	64.86	97.80	99.30	99.50	100.00	1451.09	2850.51	37	198.00	203.00	633.00	12617	11.51	22.61	0.29	1.57	1.61	5.02	100.10
RLX-incomp_CS10-B-G172-Map3	12609	64360	34	1	31	1	92.88	10.40	59.20	88.40	99.00	99.50	100.00	2110.97	3421.95	38	198.00	203.00	2677.00	12796	16.74	27.14	0.30	1.57	1.61	21.23	101.48
RLX-incomp_CS10-B-G203-Map3	507	641	3	1	2	1	96.01	1.57	94.90	94.90	96.01	97.12	97.12	320.50	269.41	130	130.00	320.50	511.00	511	63.21	53.14	25.64	25.64	63.21	100.79	100.79
RLX-incomp_CS10-B-P16.30-Map3	493	1882	6	1	6	1	80.22	7.55	73.90	76.20	77.35	81.80	94.70	313.67	144.58	137	197.00	300.50	455.00	492	63.62	29.33	27.79	39.96	60.95	92.29	99.80
RLX-incomp_CS10-B-R47-Map4	503	679	4	1	4	1	85.22	10.19	76.00	77.20	84.25	96.40	96.40	169.75	227.39	21	21.00	78.50	501.00	501	33.75	45.21	4.17	4.17	15.61	99.60	99.60
RLX-incomp_CS10-L-B114-Map1_reversed	5169	7855	5	1	5	1	82.58	10.60	73.50	74.70	80.90	83.90	99.90	1571.00	2218.67	54	66.00	90.00	2641.00	5004	30.39	42.92	1.04	1.28	1.74	51.09	96.81
RLX-incomp_CS10-L-B14-Map2	7267	9563	11	1	11	1	86.56	8.93	72.90	75.00	88.30	90.50	99.80	877.82	2126.42	21	93.00	234.00	495.00	7266	12.08	29.26	0.29	1.28	3.22	6.81	99.99
RLX-incomp_CS10-L-B46-Map1	8804	77423	38	0	33	1	85.16	5.02	75.90	82.47	86.80	89.00	95.50	2474.18	2357.24	22	265.00	2522.00	3883.00	8573	28.10	26.77	0.25	3.01	28.65	44.10	97.38
RLX-incomp_CS10-L-B54-Map1_reversed	7463	8314	10	1	9	1	81.14	7.96	69.40	74.30	78.70	88.60	90.30	926.67	2457.96	26	37.00	151.00	182.00	7478	12.42	32.94	0.35	0.50	2.02	2.44	100.20
RLX-incomp_CS10-L-B61-Map1	7344	9109	10	1	10	1	86.04	8.05	72.20	79.50	87.80	90.50	99.70	910.90	2272.88	34	108.00	140.50	213.00	7352	12.40	30.95	0.46	1.47	1.91	2.90	100.11
RLX-incomp_CS10_RS_34_reversed	2853	16746	31	1	28	1	89.24	3.71	78.30	88.90	90.45	91.50	94.20	598.07	717.20	29	87.00	344.00	905.00	2853	20.96	25.14	1.02	3.05	12.06	31.72	100.00
RLX-incomp_CS10_RS_88_reversed	422	1766	7	2	7	2	91.33	10.60	67.50	93.40	94.80	96.50	97.50	252.29	167.76	76	79.00	288.00	420.00	434	59.78	39.75	18.01	18.72	68.25	99.53	102.84
RXX-LARD_CS10-L-B111-Map1	5547	33384	7	5	7	5	91.11	12.57	64.10	87.90	95.40	99.00	99.60	4769.14	1911.47	445	5192.00	5542.00	5549.00	5580	85.98	34.46	8.02	93.60	99.91	100.04	100.59
RXX-LARD_CS10-L-B49-Map1	8193	45647	14	4	13	4	73.86	11.20	60.70	67.70	69.80	76.70	99.80	3513.85	3704.64	27	33.00	1454.00	8023.00	8196	42.89	45.22	0.33	0.40	17.75	97.93	100.04
