TE	length	covg	frags	fullLgthFrags	copies	fullLgthCopies	meanId	sdId	minId	q25Id	medId	q75Id	maxId	meanLgth	sdLgth	minLgth	q25Lgth	medLgth	q75Lgth	maxLgth	meanLgthPerc	sdLgthPerc	minLgthPerc	q25LgthPerc	medLgthPerc	q75LgthPerc	maxLgthPerc
Copia-107_BRa-I_1p:ClassI:LTR:Copia	1057	27	1	0	1	0	42.19	0.00	42.19	42.19	42.19	42.19	42.19	27.00	0.00	27	27.00	27.00	27.00	27	2.55	0.00	2.55	2.55	2.55	2.55	2.55
Copia-10_DPu-I_2p:ClassI:LTR:Copia	597	39	1	0	1	0	34.78	0.00	34.78	34.78	34.78	34.78	34.78	39.00	0.00	39	39.00	39.00	39.00	39	6.53	0.00	6.53	6.53	6.53	6.53	6.53
Copia-10_GM-I_1p:ClassI:LTR:Copia	1387	148	1	0	1	0	35.19	0.00	35.19	35.19	35.19	35.19	35.19	148.00	0.00	148	148.00	148.00	148.00	148	10.67	0.00	10.67	10.67	10.67	10.67	10.67
Copia-10_TC-I_1p:ClassI:LTR:Copia	2378	376	3	0	2	0	36.79	3.05	34.63	34.63	36.79	38.95	38.95	196.50	27.58	177	177.00	196.50	216.00	216	8.26	1.16	7.44	7.44	8.26	9.08	9.08
Copia-115_AA-I_1p:ClassI:LTR:Copia	1094	580	1	0	1	0	24.42	0.00	24.42	24.42	24.42	24.42	24.42	580.00	0.00	580	580.00	580.00	580.00	580	53.02	0.00	53.02	53.02	53.02	53.02	53.02
Copia-11_SI-I_1p:ClassI:LTR:Copia	1028	21	1	0	1	0	37.93	0.00	37.93	37.93	37.93	37.93	37.93	21.00	0.00	21	21.00	21.00	21.00	21	2.04	0.00	2.04	2.04	2.04	2.04	2.04
Copia-11_ST-I_1p:ClassI:LTR:Copia	1505	156	3	0	3	0	41.13	0.75	40.26	40.26	41.56	41.56	41.56	52.00	6.93	48	48.00	48.00	60.00	60	3.46	0.46	3.19	3.19	3.19	3.99	3.99
Copia-121_CCri-I_1p:ClassI:LTR:Copia	1424	207	4	0	4	0	28.73	1.39	27.43	27.85	28.48	30.52	30.52	51.75	30.73	24	27.00	49.50	84.00	84	3.63	2.16	1.69	1.90	3.48	5.90	5.90
Copia-129_AA-I_1p:ClassI:LTR:Copia	1335	27	1	0	1	0	30.95	0.00	30.95	30.95	30.95	30.95	30.95	27.00	0.00	27	27.00	27.00	27.00	27	2.02	0.00	2.02	2.02	2.02	2.02	2.02
Copia-13_FV-I_2p:ClassI:LTR:Copia	1066	417	1	0	1	0	28.09	0.00	28.09	28.09	28.09	28.09	28.09	417.00	0.00	417	417.00	417.00	417.00	417	39.12	0.00	39.12	39.12	39.12	39.12	39.12
Copia-13_LMi-I_1p:ClassI:LTR:Copia	1345	1393	5	0	4	0	39.55	3.69	34.31	39.61	40.84	42.22	42.22	351.75	220.31	135	204.00	333.00	606.00	606	26.15	16.38	10.04	15.17	24.76	45.06	45.06
Copia-14_AA-I_1p:ClassI:LTR:Copia	1361	2862	5	0	5	0	35.67	5.52	30.95	30.96	35.50	36.49	44.44	572.40	292.14	267	375.00	564.00	630.00	1026	42.06	21.46	19.62	27.55	41.44	46.29	75.39
Copia-14_CQ-I_2p:ClassI:LTR:Copia	389	120	1	0	1	0	30.77	0.00	30.77	30.77	30.77	30.77	30.77	120.00	0.00	120	120.00	120.00	120.00	120	30.85	0.00	30.85	30.85	30.85	30.85	30.85
Copia-15_BRa-I_1p:ClassI:LTR:Copia	1236	78	1	0	1	0	32.90	0.00	32.90	32.90	32.90	32.90	32.90	78.00	0.00	78	78.00	78.00	78.00	78	6.31	0.00	6.31	6.31	6.31	6.31	6.31
Copia-15_PX-I_1p:ClassI:LTR:Copia	1384	102	1	0	1	0	33.53	0.00	33.53	33.53	33.53	33.53	33.53	102.00	0.00	102	102.00	102.00	102.00	102	7.37	0.00	7.37	7.37	7.37	7.37	7.37
Copia-161_CCri-I_1p:ClassI:LTR:Copia	1349	1261	1	0	1	0	36.77	0.00	36.77	36.77	36.77	36.77	36.77	1261.00	0.00	1261	1261.00	1261.00	1261.00	1261	93.48	0.00	93.48	93.48	93.48	93.48	93.48
Copia-17_AA-I_1p:ClassI:LTR:Copia	1332	84	1	0	1	0	35.71	0.00	35.71	35.71	35.71	35.71	35.71	84.00	0.00	84	84.00	84.00	84.00	84	6.31	0.00	6.31	6.31	6.31	6.31	6.31
Copia-17_SI-I_2p:ClassI:LTR:Copia	631	393	2	0	2	0	22.70	6.36	18.21	18.21	22.70	27.20	27.20	196.50	243.95	24	24.00	196.50	369.00	369	31.14	38.66	3.80	3.80	31.14	58.48	58.48
Copia-17_TC-I_2p:ClassI:LTR:Copia	493	65	1	0	1	0	26.74	0.00	26.74	26.74	26.74	26.74	26.74	65.00	0.00	65	65.00	65.00	65.00	65	13.18	0.00	13.18	13.18	13.18	13.18	13.18
Copia-19_CQ-I_1p:ClassI:LTR:Copia	1293	27	1	0	1	0	32.80	0.00	32.80	32.80	32.80	32.80	32.80	27.00	0.00	27	27.00	27.00	27.00	27	2.09	0.00	2.09	2.09	2.09	2.09	2.09
Copia-19_DPu-I_1p:ClassI:LTR:Copia	1306	835	2	0	2	0	35.97	3.00	33.85	33.85	35.97	38.09	38.09	417.50	383.96	146	146.00	417.50	689.00	689	31.97	29.40	11.18	11.18	31.97	52.76	52.76
Copia-1_ATe-I_1p:ClassI:LTR:Copia	1524	3150	6	0	5	1	29.02	3.71	23.22	28.65	29.30	30.61	33.33	630.00	593.53	33	144.00	546.00	960.00	1467	41.34	38.95	2.17	9.45	35.83	62.99	96.26
Copia-1_CMe-I_1p:ClassI:LTR:Copia	582	1504	4	0	1	0	64.97	0.00	64.97	64.97	64.97	64.97	64.97	1512.00	0.00	1512	1512.00	1512.00	1512.00	1512	259.79	0.00	259.79	259.79	259.79	259.79	259.79
Copia-1_DEl-I_1p:ClassI:LTR:Copia	858	474	1	0	1	0	34.81	0.00	34.81	34.81	34.81	34.81	34.81	474.00	0.00	474	474.00	474.00	474.00	474	55.24	0.00	55.24	55.24	55.24	55.24	55.24
Copia-1_DSe-I_1p:ClassI:LTR:Copia	672	519	3	0	3	0	32.61	4.41	27.75	27.75	33.72	36.36	36.36	173.00	87.47	72	72.00	223.00	224.00	224	25.74	13.02	10.71	10.71	33.18	33.33	33.33
Copia-1_DWil-I_2p:ClassI:LTR:Copia	836	28	1	0	1	0	37.10	0.00	37.10	37.10	37.10	37.10	37.10	28.00	0.00	28	28.00	28.00	28.00	28	3.35	0.00	3.35	3.35	3.35	3.35	3.35
Copia-1_HAE-I_3p:ClassI:LTR:Copia	398	145	1	0	1	0	55.10	0.00	55.10	55.10	55.10	55.10	55.10	145.00	0.00	145	145.00	145.00	145.00	145	36.43	0.00	36.43	36.43	36.43	36.43	36.43
Copia-1_LMi-I_1p:ClassI:LTR:Copia	1350	1035	1	0	1	0	25.69	0.00	25.69	25.69	25.69	25.69	25.69	1035.00	0.00	1035	1035.00	1035.00	1035.00	1035	76.67	0.00	76.67	76.67	76.67	76.67	76.67
Copia-1_PGr-I_1p:ClassI:LTR:Copia	1414	592	1	0	1	0	28.16	0.00	28.16	28.16	28.16	28.16	28.16	592.00	0.00	592	592.00	592.00	592.00	592	41.87	0.00	41.87	41.87	41.87	41.87	41.87
Copia-1_SMo-I_1p:ClassI:LTR:Copia	536	36	1	0	1	0	32.69	0.00	32.69	32.69	32.69	32.69	32.69	36.00	0.00	36	36.00	36.00	36.00	36	6.72	0.00	6.72	6.72	6.72	6.72	6.72
Copia-1_TCa-I_1p:ClassI:LTR:Copia	1307	261	1	0	1	0	48.28	0.00	48.28	48.28	48.28	48.28	48.28	261.00	0.00	261	261.00	261.00	261.00	261	19.97	0.00	19.97	19.97	19.97	19.97	19.97
Copia-1_Trm-I_1p:ClassI:LTR:Copia	1683	90	1	0	1	0	29.27	0.00	29.27	29.27	29.27	29.27	29.27	90.00	0.00	90	90.00	90.00	90.00	90	5.35	0.00	5.35	5.35	5.35	5.35	5.35
Copia-1_VA-I_1p:ClassI:LTR:Copia	608	11590	21	2	12	0	43.98	5.41	35.56	40.65	43.31	49.80	54.03	967.17	608.31	39	738.00	1051.50	1527.00	1680	159.07	100.05	6.41	121.38	172.94	251.15	276.32
Copia-1_VA-I_2p:ClassI:LTR:Copia	896	5389	12	1	5	1	34.30	3.70	29.76	31.55	34.84	36.38	38.98	1089.60	290.71	663	909.00	1275.00	1293.00	1308	121.61	32.45	74.00	101.45	142.30	144.31	145.98
Copia-20_BRa-I_1p:ClassI:LTR:Copia	709	51	1	0	1	0	31.65	0.00	31.65	31.65	31.65	31.65	31.65	51.00	0.00	51	51.00	51.00	51.00	51	7.19	0.00	7.19	7.19	7.19	7.19	7.19
Copia-21_BG-I_2p:ClassI:LTR:Copia	746	60	2	0	2	0	41.99	1.23	41.12	41.12	41.99	42.86	42.86	30.00	2.83	28	28.00	30.00	32.00	32	4.02	0.38	3.75	3.75	4.02	4.29	4.29
Copia-23_CQ-I_2p:ClassI:LTR:Copia	522	212	1	0	1	0	29.46	0.00	29.46	29.46	29.46	29.46	29.46	212.00	0.00	212	212.00	212.00	212.00	212	40.61	0.00	40.61	40.61	40.61	40.61	40.61
Copia-24_BRa-I_2p:ClassI:LTR:Copia	750	78	1	0	1	0	32.47	0.00	32.47	32.47	32.47	32.47	32.47	78.00	0.00	78	78.00	78.00	78.00	78	10.40	0.00	10.40	10.40	10.40	10.40	10.40
Copia-24_PX-I_1p:ClassI:LTR:Copia	1369	1239	1	0	1	0	27.40	0.00	27.40	27.40	27.40	27.40	27.40	1239.00	0.00	1239	1239.00	1239.00	1239.00	1239	90.50	0.00	90.50	90.50	90.50	90.50	90.50
Copia-25_CQ-I_1p:ClassI:LTR:Copia	1341	28	1	0	1	0	28.89	0.00	28.89	28.89	28.89	28.89	28.89	28.00	0.00	28	28.00	28.00	28.00	28	2.09	0.00	2.09	2.09	2.09	2.09	2.09
Copia-25_DPu-I_1p:ClassI:LTR:Copia	1227	76	1	0	1	0	27.52	0.00	27.52	27.52	27.52	27.52	27.52	76.00	0.00	76	76.00	76.00	76.00	76	6.19	0.00	6.19	6.19	6.19	6.19	6.19
Copia-25_MLP-I_1p:ClassI:LTR:Copia	1503	93	1	0	1	0	29.57	0.00	29.57	29.57	29.57	29.57	29.57	93.00	0.00	93	93.00	93.00	93.00	93	6.19	0.00	6.19	6.19	6.19	6.19	6.19
Copia-25_RC-I_2p:ClassI:LTR:Copia	738	60	2	0	2	0	33.72	0.18	33.59	33.59	33.72	33.85	33.85	30.00	2.83	28	28.00	30.00	32.00	32	4.07	0.38	3.79	3.79	4.07	4.34	4.34
Copia-26_ATr-I_1p:ClassI:LTR:Copia	1371	67	1	0	1	0	43.48	0.00	43.48	43.48	43.48	43.48	43.48	67.00	0.00	67	67.00	67.00	67.00	67	4.89	0.00	4.89	4.89	4.89	4.89	4.89
Copia-26_BG-I_1p:ClassI:LTR:Copia	1377	24	1	0	1	0	31.45	0.00	31.45	31.45	31.45	31.45	31.45	24.00	0.00	24	24.00	24.00	24.00	24	1.74	0.00	1.74	1.74	1.74	1.74	1.74
Copia-26_CQ-I_2p:ClassI:LTR:Copia	426	107	1	0	1	0	31.13	0.00	31.13	31.13	31.13	31.13	31.13	107.00	0.00	107	107.00	107.00	107.00	107	25.12	0.00	25.12	25.12	25.12	25.12	25.12
Copia-28_DPu-I_1p:ClassI:LTR:Copia	1245	417	1	0	1	0	35.25	0.00	35.25	35.25	35.25	35.25	35.25	417.00	0.00	417	417.00	417.00	417.00	417	33.49	0.00	33.49	33.49	33.49	33.49	33.49
Copia-28_MLP-I_1p:ClassI:LTR:Copia	1339	28	1	0	1	0	39.20	0.00	39.20	39.20	39.20	39.20	39.20	28.00	0.00	28	28.00	28.00	28.00	28	2.09	0.00	2.09	2.09	2.09	2.09	2.09
Copia-28_PAb-I_1p:ClassI:LTR:Copia	1020	24	1	0	1	0	31.41	0.00	31.41	31.41	31.41	31.41	31.41	24.00	0.00	24	24.00	24.00	24.00	24	2.35	0.00	2.35	2.35	2.35	2.35	2.35
Copia-29_DP-I_1p:ClassI:LTR:Copia	928	336	2	0	2	0	49.11	1.27	48.21	48.21	49.11	50.00	50.00	168.00	0.00	168	168.00	168.00	168.00	168	18.10	0.00	18.10	18.10	18.10	18.10	18.10
Copia-29_PAb-I_2p:ClassI:LTR:Copia	577	687	1	0	1	0	31.74	0.00	31.74	31.74	31.74	31.74	31.74	687.00	0.00	687	687.00	687.00	687.00	687	119.06	0.00	119.06	119.06	119.06	119.06	119.06
Copia-2_AA-I_1p:ClassI:LTR:Copia	517	366	1	0	1	0	22.38	0.00	22.38	22.38	22.38	22.38	22.38	366.00	0.00	366	366.00	366.00	366.00	366	70.79	0.00	70.79	70.79	70.79	70.79	70.79
Copia-2_ADe-I_1p:ClassI:LTR:Copia	1601	69	1	0	1	0	43.48	0.00	43.48	43.48	43.48	43.48	43.48	69.00	0.00	69	69.00	69.00	69.00	69	4.31	0.00	4.31	4.31	4.31	4.31	4.31
Copia-2_DWil-I_1p:ClassI:LTR:Copia	1014	28	1	0	1	0	38.85	0.00	38.85	38.85	38.85	38.85	38.85	28.00	0.00	28	28.00	28.00	28.00	28	2.76	0.00	2.76	2.76	2.76	2.76	2.76
Copia-2_GDe-I_3p:ClassI:LTR:Copia	370	38	1	0	1	0	31.48	0.00	31.48	31.48	31.48	31.48	31.48	38.00	0.00	38	38.00	38.00	38.00	38	10.27	0.00	10.27	10.27	10.27	10.27	10.27
Copia-2_LMi-I_2p:ClassI:LTR:Copia	688	33	1	0	1	0	39.53	0.00	39.53	39.53	39.53	39.53	39.53	33.00	0.00	33	33.00	33.00	33.00	33	4.80	0.00	4.80	4.80	4.80	4.80	4.80
Copia-2_LU-I_1p:ClassI:LTR:Copia	1338	28	1	0	1	0	40.00	0.00	40.00	40.00	40.00	40.00	40.00	28.00	0.00	28	28.00	28.00	28.00	28	2.09	0.00	2.09	2.09	2.09	2.09	2.09
Copia-2_VA-I_1p:ClassI:LTR:Copia	1621	658	2	0	2	0	42.20	1.87	40.88	40.88	42.20	43.53	43.53	329.00	115.97	247	247.00	329.00	411.00	411	20.30	7.15	15.24	15.24	20.30	25.35	25.35
Copia-31_CQ-I_1p:ClassI:LTR:Copia	1254	27	1	0	1	0	38.46	0.00	38.46	38.46	38.46	38.46	38.46	27.00	0.00	27	27.00	27.00	27.00	27	2.15	0.00	2.15	2.15	2.15	2.15	2.15
Copia-31_LU-I_1p:ClassI:LTR:Copia	1063	21	1	0	1	0	31.93	0.00	31.93	31.93	31.93	31.93	31.93	21.00	0.00	21	21.00	21.00	21.00	21	1.98	0.00	1.98	1.98	1.98	1.98	1.98
Copia-32_DPu-I_1p:ClassI:LTR:Copia	1288	459	1	0	1	0	31.37	0.00	31.37	31.37	31.37	31.37	31.37	459.00	0.00	459	459.00	459.00	459.00	459	35.64	0.00	35.64	35.64	35.64	35.64	35.64
Copia-33_GM-I_1p:ClassI:LTR:Copia	804	936	3	0	3	0	54.50	11.57	43.65	43.65	53.19	66.67	66.67	312.00	134.80	162	162.00	351.00	423.00	423	38.81	16.77	20.15	20.15	43.66	52.61	52.61
Copia-34_RC-I_1p:ClassI:LTR:Copia	1314	987	2	0	1	0	20.03	0.00	20.03	20.03	20.03	20.03	20.03	987.00	0.00	987	987.00	987.00	987.00	987	75.11	0.00	75.11	75.11	75.11	75.11	75.11
Copia-37_ATr-I_1p:ClassI:LTR:Copia	1041	105	1	0	1	0	30.86	0.00	30.86	30.86	30.86	30.86	30.86	105.00	0.00	105	105.00	105.00	105.00	105	10.09	0.00	10.09	10.09	10.09	10.09	10.09
Copia-38_VV-I_1p:ClassI:LTR:Copia	1320	121	1	0	1	0	29.77	0.00	29.77	29.77	29.77	29.77	29.77	121.00	0.00	121	121.00	121.00	121.00	121	9.17	0.00	9.17	9.17	9.17	9.17	9.17
Copia-3_CQ-I_1p:ClassI:LTR:Copia	1075	111	1	0	1	0	29.91	0.00	29.91	29.91	29.91	29.91	29.91	111.00	0.00	111	111.00	111.00	111.00	111	10.33	0.00	10.33	10.33	10.33	10.33	10.33
Copia-3_DEu-I_2p:ClassI:LTR:Copia	895	28	1	0	1	0	40.32	0.00	40.32	40.32	40.32	40.32	40.32	28.00	0.00	28	28.00	28.00	28.00	28	3.13	0.00	3.13	3.13	3.13	3.13	3.13
Copia-3_SMo-I_2p:ClassI:LTR:Copia	892	357	1	0	1	0	35.00	0.00	35.00	35.00	35.00	35.00	35.00	357.00	0.00	357	357.00	357.00	357.00	357	40.02	0.00	40.02	40.02	40.02	40.02	40.02
Copia-3_ST-I_1p:ClassI:LTR:Copia	1492	35	1	0	1	0	28.89	0.00	28.89	28.89	28.89	28.89	28.89	35.00	0.00	35	35.00	35.00	35.00	35	2.35	0.00	2.35	2.35	2.35	2.35	2.35
Copia-40_BG-I_1p:ClassI:LTR:Copia	1475	27	1	0	1	0	32.54	0.00	32.54	32.54	32.54	32.54	32.54	27.00	0.00	27	27.00	27.00	27.00	27	1.83	0.00	1.83	1.83	1.83	1.83	1.83
Copia-40_ZM-I_2p:ClassI:LTR:Copia	405	27	1	0	1	0	38.64	0.00	38.64	38.64	38.64	38.64	38.64	27.00	0.00	27	27.00	27.00	27.00	27	6.67	0.00	6.67	6.67	6.67	6.67	6.67
Copia-42_ZM-I_1p:ClassI:LTR:Copia	1228	285	1	0	1	0	43.16	0.00	43.16	43.16	43.16	43.16	43.16	285.00	0.00	285	285.00	285.00	285.00	285	23.21	0.00	23.21	23.21	23.21	23.21	23.21
Copia-43_BG-I_1p:ClassI:LTR:Copia	897	33	1	0	1	0	31.28	0.00	31.28	31.28	31.28	31.28	31.28	33.00	0.00	33	33.00	33.00	33.00	33	3.68	0.00	3.68	3.68	3.68	3.68	3.68
Copia-43_ECa-I_2p:ClassI:LTR:Copia	768	954	1	0	1	0	25.16	0.00	25.16	25.16	25.16	25.16	25.16	954.00	0.00	954	954.00	954.00	954.00	954	124.22	0.00	124.22	124.22	124.22	124.22	124.22
Copia-44_BG-I_1p:ClassI:LTR:Copia	1386	24	1	0	1	0	32.08	0.00	32.08	32.08	32.08	32.08	32.08	24.00	0.00	24	24.00	24.00	24.00	24	1.73	0.00	1.73	1.73	1.73	1.73	1.73
Copia-44_MLP-I_1p:ClassI:LTR:Copia	1558	288	1	0	1	0	30.16	0.00	30.16	30.16	30.16	30.16	30.16	288.00	0.00	288	288.00	288.00	288.00	288	18.49	0.00	18.49	18.49	18.49	18.49	18.49
Copia-44_PX-I_1p:ClassI:LTR:Copia	1478	444	1	0	1	0	36.91	0.00	36.91	36.91	36.91	36.91	36.91	444.00	0.00	444	444.00	444.00	444.00	444	30.04	0.00	30.04	30.04	30.04	30.04	30.04
Copia-45_CCri-I_1p:ClassI:LTR:Copia	1398	882	2	0	2	0	28.12	1.63	26.97	26.97	28.12	29.27	29.27	441.00	581.24	30	30.00	441.00	852.00	852	31.55	41.58	2.15	2.15	31.55	60.94	60.94
Copia-46_BG-I_1p:ClassI:LTR:Copia	1384	688	1	0	1	0	30.00	0.00	30.00	30.00	30.00	30.00	30.00	688.00	0.00	688	688.00	688.00	688.00	688	49.71	0.00	49.71	49.71	49.71	49.71	49.71
Copia-48_GM-I_1p:ClassI:LTR:Copia	1151	1389	1	0	1	0	29.51	0.00	29.51	29.51	29.51	29.51	29.51	1389.00	0.00	1389	1389.00	1389.00	1389.00	1389	120.68	0.00	120.68	120.68	120.68	120.68	120.68
Copia-48_JC-I_1p:ClassI:LTR:Copia	1203	96	1	0	1	0	28.81	0.00	28.81	28.81	28.81	28.81	28.81	96.00	0.00	96	96.00	96.00	96.00	96	7.98	0.00	7.98	7.98	7.98	7.98	7.98
Copia-4_AA-I_1p:ClassI:LTR:Copia	538	780	1	0	1	0	25.66	0.00	25.66	25.66	25.66	25.66	25.66	780.00	0.00	780	780.00	780.00	780.00	780	144.98	0.00	144.98	144.98	144.98	144.98	144.98
Copia-4_PAb-I_1p:ClassI:LTR:Copia	1401	144	1	0	1	0	45.83	0.00	45.83	45.83	45.83	45.83	45.83	144.00	0.00	144	144.00	144.00	144.00	144	10.28	0.00	10.28	10.28	10.28	10.28	10.28
Copia-4_SL-I_2p:ClassI:LTR:Copia	672	2096	2	0	2	0	33.64	1.27	32.74	32.74	33.64	34.53	34.53	1048.00	593.97	628	628.00	1048.00	1468.00	1468	155.95	88.39	93.45	93.45	155.95	218.45	218.45
Copia-50_GM-I_2p:ClassI:LTR:Copia	683	95	2	0	2	0	33.52	4.23	30.53	30.53	33.52	36.51	36.51	47.50	0.71	47	47.00	47.50	48.00	48	6.95	0.10	6.88	6.88	6.95	7.03	7.03
Copia-50_SB-I_2p:ClassI:LTR:Copia	1014	153	1	0	1	0	28.57	0.00	28.57	28.57	28.57	28.57	28.57	153.00	0.00	153	153.00	153.00	153.00	153	15.09	0.00	15.09	15.09	15.09	15.09	15.09
Copia-51_BG-I_1p:ClassI:LTR:Copia	1384	742	1	0	1	0	34.27	0.00	34.27	34.27	34.27	34.27	34.27	742.00	0.00	742	742.00	742.00	742.00	742	53.61	0.00	53.61	53.61	53.61	53.61	53.61
Copia-52_ZM-I_1p:ClassI:LTR:Copia	1417	290	1	0	1	0	35.35	0.00	35.35	35.35	35.35	35.35	35.35	290.00	0.00	290	290.00	290.00	290.00	290	20.47	0.00	20.47	20.47	20.47	20.47	20.47
Copia-55_MLP-I_1p:ClassI:LTR:Copia	1528	129	1	0	1	0	38.46	0.00	38.46	38.46	38.46	38.46	38.46	129.00	0.00	129	129.00	129.00	129.00	129	8.44	0.00	8.44	8.44	8.44	8.44	8.44
Copia-56_BG-I_1p:ClassI:LTR:Copia	1334	129	1	0	1	0	30.50	0.00	30.50	30.50	30.50	30.50	30.50	129.00	0.00	129	129.00	129.00	129.00	129	9.67	0.00	9.67	9.67	9.67	9.67	9.67
Copia-57_Mad-I_1p:ClassI:LTR:Copia	1219	65	1	0	1	0	26.45	0.00	26.45	26.45	26.45	26.45	26.45	65.00	0.00	65	65.00	65.00	65.00	65	5.33	0.00	5.33	5.33	5.33	5.33	5.33
Copia-57_VV-I_1p:ClassI:LTR:Copia	1369	39	1	0	1	0	30.91	0.00	30.91	30.91	30.91	30.91	30.91	39.00	0.00	39	39.00	39.00	39.00	39	2.85	0.00	2.85	2.85	2.85	2.85	2.85
Copia-58_BG-I_1p:ClassI:LTR:Copia	1619	4490	13	0	11	0	33.47	5.75	24.52	27.86	34.97	36.42	44.65	408.55	356.71	30	39.00	449.00	612.00	1218	25.23	22.03	1.85	2.41	27.73	37.80	75.23
Copia-58_GM-I_1p:ClassI:LTR:Copia	683	417	1	0	1	0	27.79	0.00	27.79	27.79	27.79	27.79	27.79	417.00	0.00	417	417.00	417.00	417.00	417	61.05	0.00	61.05	61.05	61.05	61.05	61.05
Copia-59_CCri-I_2p:ClassI:LTR:Copia	605	411	1	0	1	0	37.32	0.00	37.32	37.32	37.32	37.32	37.32	411.00	0.00	411	411.00	411.00	411.00	411	67.93	0.00	67.93	67.93	67.93	67.93	67.93
Copia-5_ATr-I_1p:ClassI:LTR:Copia	1106	1420	1	0	1	0	34.18	0.00	34.18	34.18	34.18	34.18	34.18	1420.00	0.00	1420	1420.00	1420.00	1420.00	1420	128.39	0.00	128.39	128.39	128.39	128.39	128.39
