TE	length	covg	frags	fullLgthFrags	copies	fullLgthCopies	meanId	sdId	minId	q25Id	medId	q75Id	maxId	meanLgth	sdLgth	minLgth	q25Lgth	medLgth	q75Lgth	maxLgth	meanLgthPerc	sdLgthPerc	minLgthPerc	q25LgthPerc	medLgthPerc	q75LgthPerc	maxLgthPerc
DTX-comp_Ptr_1CBFP-B-P22.40-Map20_reversed	3147	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
DTX-comp_Ptr_1CBFP-B-P34.3-Map13_reversed	2124	324	1	0	1	0	70.20	0.00	70.20	70.20	70.20	70.20	70.20	324.00	0.00	324	324.00	324.00	324.00	324	15.25	0.00	15.25	15.25	15.25	15.25	15.25
DTX-comp_Ptr_1CBFP-B-P35.32-Map3	3396	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
DTX-comp_Ptr_1CBFP-B-P4.6-Map20_reversed	1899	175	1	0	1	0	63.30	0.00	63.30	63.30	63.30	63.30	63.30	175.00	0.00	175	175.00	175.00	175.00	175	9.22	0.00	9.22	9.22	9.22	9.22	9.22
DTX-comp_Ptr_1CBFP-B-P72.53-Map4_reversed	1464	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
DTX-comp_Ptr_1CBFP-B-R112-Map4_reversed	1849	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
DTX-comp_Ptr_1CBFP-B-R132-Map8	1848	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
DTX-comp_Ptr_1CBFP-B-R16-Map5	1871	616	2	0	2	0	73.85	5.30	70.10	70.10	73.85	77.60	77.60	308.00	106.07	233	233.00	308.00	383.00	383	16.46	5.67	12.45	12.45	16.46	20.47	20.47
DTX-comp_Ptr_1CBFP-B-R181-Map3	3200	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
DTX-comp_Ptr_1CBFP-B-R219-Map3	2142	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
DTX-comp_Ptr_1CBFP-B-R228-Map5	1786	2893	5	0	5	0	64.66	3.80	60.60	61.30	64.40	68.10	68.90	578.60	572.54	35	238.00	281.00	932.00	1407	32.40	32.06	1.96	13.33	15.73	52.18	78.78
DTX-comp_Ptr_1CBFP-B-R27-Map20	5875	87	1	0	1	0	76.10	0.00	76.10	76.10	76.10	76.10	76.10	87.00	0.00	87	87.00	87.00	87.00	87	1.48	0.00	1.48	1.48	1.48	1.48	1.48
DTX-comp_Ptr_1CBFP-B-R4-Map20_reversed	2733	33	1	0	1	0	90.90	0.00	90.90	90.90	90.90	90.90	90.90	33.00	0.00	33	33.00	33.00	33.00	33	1.21	0.00	1.21	1.21	1.21	1.21	1.21
DTX-comp_Ptr_1CBFP-B-R42-Map4	2798	733	3	0	3	0	80.97	8.03	75.00	75.00	77.80	90.10	90.10	244.33	182.91	126	126.00	152.00	455.00	455	8.73	6.54	4.50	4.50	5.43	16.26	16.26
DTX-comp_Ptr_1CBFP-B-R44-Map3	2131	236	2	0	2	0	68.20	2.12	66.70	66.70	68.20	69.70	69.70	118.00	55.15	79	79.00	118.00	157.00	157	5.54	2.59	3.71	3.71	5.54	7.37	7.37
DTX-comp_Ptr_1CBFP-B-R6-Map20_reversed	3395	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
DTX-comp_Ptr_1CBFP-B-R60-Map20_reversed	2127	309	2	0	2	0	75.35	1.91	74.00	74.00	75.35	76.70	76.70	154.50	62.93	110	110.00	154.50	199.00	199	7.26	2.96	5.17	5.17	7.26	9.36	9.36
DTX-comp_Ptr_1CBFP-B-R88-Map16	3021	442	3	0	2	0	73.40	5.52	69.50	69.50	73.40	77.30	77.30	221.00	189.50	87	87.00	221.00	355.00	355	7.32	6.27	2.88	2.88	7.32	11.75	11.75
DTX-comp_Ptr_1CBFP-B-R90-Map3_reversed	1472	182	3	0	2	0	69.20	0.14	69.10	69.10	69.20	69.30	69.30	91.00	98.99	21	21.00	91.00	161.00	161	6.18	6.73	1.43	1.43	6.18	10.94	10.94
DTX-comp_Ptr_1CBFP_RS_11	6143	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
DTX-comp_Ptr_1CBFP_RS_13	6060	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
DTX-comp_SN15_SOL-B-G34-Map6	1863	669	1	0	1	0	69.90	0.00	69.90	69.90	69.90	69.90	69.90	669.00	0.00	669	669.00	669.00	669.00	669	35.91	0.00	35.91	35.91	35.91	35.91	35.91
DTX-comp_SN15_SOL-B-G47-Map7_reversed	2114	247	1	0	1	0	74.40	0.00	74.40	74.40	74.40	74.40	74.40	247.00	0.00	247	247.00	247.00	247.00	247	11.68	0.00	11.68	11.68	11.68	11.68	11.68
DTX-comp_SN15_SOL-B-P1.12-Map3	1868	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
DTX-comp_SN4-B-G45-Map3_reversed	1837	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
DTX-comp_SN4-B-G57-Map8	1855	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
DTX-comp_SN4-B-G58-Map4	1845	703	4	0	2	0	72.67	0.60	72.25	72.25	72.67	73.10	73.10	351.50	65.76	305	305.00	351.50	398.00	398	19.05	3.56	16.53	16.53	19.05	21.57	21.57
DTX-comp_SN4-B-P1.6-Map8	1866	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
DTX-comp_SN4-B-P6.1-Map3	1293	1836	5	0	4	0	61.87	5.09	57.70	57.80	60.80	68.19	68.19	464.00	356.62	25	371.00	481.00	869.00	869	35.89	27.58	1.93	28.69	37.20	67.21	67.21
DTX-comp_SN4-B-R50-Map10	1845	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
DTX-comp_SN4_RS_28_reversed	2112	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
DTX-comp_SN79_1087-B-G26-Map7_reversed	1862	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
DTX-comp_SN79_1087-B-G30-Map10_reversed	1874	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
DTX-comp_SN79_1087-B-R15-Map17_reversed	1854	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
DTX-comp_SN79_1087_RS_16_reversed	1851	155	1	0	1	0	72.50	0.00	72.50	72.50	72.50	72.50	72.50	155.00	0.00	155	155.00	155.00	155.00	155	8.37	0.00	8.37	8.37	8.37	8.37	8.37
DTX-incomp-chim_CS10-B-G39-Map20	3893	94	1	0	1	0	94.80	0.00	94.80	94.80	94.80	94.80	94.80	94.00	0.00	94	94.00	94.00	94.00	94	2.41	0.00	2.41	2.41	2.41	2.41	2.41
DTX-incomp-chim_CS10-B-R133-Map3_reversed	3576	9403	11	1	11	1	78.75	13.69	64.00	69.60	73.00	99.40	99.70	854.82	1240.69	141	151.00	225.00	1455.00	3580	23.90	34.69	3.94	4.22	6.29	40.69	100.11
DTX-incomp-chim_CS10-B-R137-Map5	4054	9578	9	0	8	0	81.05	18.71	54.30	66.90	83.21	99.30	99.80	1201.38	1322.04	61	86.00	585.50	2618.00	3266	29.63	32.61	1.50	2.12	14.44	64.58	80.56
DTX-incomp-chim_CS10-B-R61-Map5	7716	22694	12	2	10	2	80.81	13.56	60.50	68.70	78.15	95.35	98.40	2269.60	3071.28	129	207.00	800.50	3824.00	7729	29.41	39.80	1.67	2.68	10.37	49.56	100.17
DTX-incomp-chim_CS10-L-B116-Map1	4535	28558	35	1	32	1	82.84	10.58	68.50	74.40	80.65	93.80	99.60	894.50	1069.17	26	105.00	351.50	1975.00	4545	19.72	23.58	0.57	2.32	7.75	43.55	100.22
DTX-incomp-chim_CS10-L-B117-Map1	4230	1331	5	0	5	0	76.18	20.82	54.30	63.80	65.90	97.00	99.90	266.20	265.26	21	86.00	172.00	376.00	676	6.29	6.27	0.50	2.03	4.07	8.89	15.98
DTX-incomp-chim_CS10-L-B119-Map1	4169	8623	12	0	10	0	86.61	13.02	63.40	83.30	91.15	95.20	99.20	862.30	938.52	22	41.00	347.50	1793.00	2205	20.68	22.51	0.53	0.98	8.34	43.01	52.89
DTX-incomp-chim_CS10-L-B120-Map1	3778	11579	33	1	29	1	85.77	8.35	68.50	82.50	85.40	92.60	99.70	402.31	689.55	23	88.00	212.00	418.00	3784	10.65	18.25	0.61	2.33	5.61	11.06	100.16
DTX-incomp-chim_CS10-L-B13-Map2	17747	30726	36	1	30	1	82.46	11.52	61.87	72.80	82.35	93.20	99.00	1025.27	3228.21	23	88.00	250.00	415.00	17763	5.78	18.19	0.13	0.50	1.41	2.34	100.09
DTX-incomp-chim_CS10-L-B17-Map2	6408	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
DTX-incomp-chim_CS10-L-B20-Map1	22668	171170	108	1	64	1	81.79	8.93	55.80	75.34	82.85	87.10	99.50	2675.31	4012.74	33	286.00	882.00	3795.00	22741	11.80	17.70	0.15	1.26	3.89	16.74	100.32
DTX-incomp-chim_CS10-L-B21-Map1	22648	72808	59	1	51	1	82.10	12.76	56.00	72.80	78.60	93.80	99.70	1429.53	3192.33	23	154.00	396.00	2106.00	22691	6.31	14.10	0.10	0.68	1.75	9.30	100.19
DTX-incomp-chim_CS10-L-B23-Map1_reversed	21650	87555	65	1	54	1	78.06	10.43	54.00	71.10	78.90	84.20	99.80	1621.94	3110.05	31	167.00	509.50	1883.00	21671	7.49	14.37	0.14	0.77	2.35	8.70	100.10
DTX-incomp-chim_CS10-L-B26-Map1	19906	57816	67	1	51	1	81.78	9.75	64.20	74.00	81.90	88.20	99.60	1134.49	3156.04	21	37.00	208.00	677.00	19968	5.70	15.85	0.11	0.19	1.04	3.40	100.31
DTX-incomp-chim_CS10-L-B27-Map1	19826	62151	84	1	81	1	78.10	10.16	57.20	71.50	76.00	84.70	99.60	767.30	2316.42	32	112.00	269.00	449.00	19817	3.87	11.68	0.16	0.56	1.36	2.26	99.95
DTX-incomp-chim_CS10-L-B28-Map1_reversed	16520	34914	29	1	26	1	78.31	12.72	56.40	69.90	77.75	83.60	100.00	1342.85	3313.26	49	101.00	206.50	796.00	16530	8.13	20.06	0.30	0.61	1.25	4.82	100.06
DTX-incomp-chim_CS10-L-B29-Map1	14160	43630	56	1	43	1	75.93	9.31	61.34	69.30	74.20	82.40	99.40	1015.67	2138.12	25	251.00	584.00	1204.00	14221	7.17	15.10	0.18	1.77	4.12	8.50	100.43
DTX-incomp-chim_CS10-L-B33-Map1_reversed	13005	26345	66	1	56	1	82.93	7.26	65.20	77.90	82.10	87.80	99.60	471.30	1716.57	21	91.00	236.00	405.00	13028	3.62	13.20	0.16	0.70	1.81	3.11	100.18
DTX-incomp-chim_CS10-L-B41-Map1_reversed	9693	54687	50	1	44	1	83.98	12.71	57.70	74.72	85.09	96.20	100.00	1242.91	1590.81	38	130.00	1002.50	1841.00	9707	12.82	16.41	0.39	1.34	10.34	18.99	100.14
DTX-incomp-chim_CS10-L-B42-Map1_reversed	9486	34546	39	0	30	0	85.61	7.41	69.21	79.20	87.37	92.00	98.28	1152.23	1535.22	70	135.00	342.50	2100.00	7349	12.15	16.18	0.74	1.42	3.61	22.14	77.47
DTX-incomp-chim_CS10-L-B43-Map1	9282	7500	18	0	16	0	79.94	8.38	60.60	75.90	81.53	85.70	90.60	468.75	639.55	46	108.00	221.00	639.00	2286	5.05	6.89	0.50	1.16	2.38	6.88	24.63
DTX-incomp-chim_CS10-L-B51-Map1	7569	38461	61	0	45	0	88.74	8.94	66.10	85.51	91.70	94.80	100.00	862.00	1063.15	22	201.00	428.00	965.00	5086	11.39	14.05	0.29	2.66	5.65	12.75	67.20
DTX-incomp-chim_CS10-L-B70-Map1	7327	17772	18	1	15	1	88.85	10.14	68.72	81.80	90.30	96.90	99.20	1184.80	1839.97	103	215.00	390.00	1321.00	7358	16.17	25.11	1.41	2.93	5.32	18.03	100.42
DTX-incomp-chim_CS10-L-B74-Map1	7153	3141	12	0	11	0	96.66	3.55	87.70	96.00	98.00	99.50	99.60	312.91	273.92	49	203.00	295.00	302.00	1103	4.37	3.83	0.69	2.84	4.12	4.22	15.42
DTX-incomp-chim_CS10-L-B83-Map1	6597	19253	31	1	28	1	82.88	9.33	67.30	74.70	82.91	91.40	99.70	687.86	1350.78	32	104.00	161.00	417.00	6614	10.43	20.48	0.49	1.58	2.44	6.32	100.26
DTX-incomp-chim_Ptr_1CBFP-B-G1-Map20_reversed	6010	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
