TE	length	covg	frags	fullLgthFrags	copies	fullLgthCopies	meanId	sdId	minId	q25Id	medId	q75Id	maxId	meanLgth	sdLgth	minLgth	q25Lgth	medLgth	q75Lgth	maxLgth	meanLgthPerc	sdLgthPerc	minLgthPerc	q25LgthPerc	medLgthPerc	q75LgthPerc	maxLgthPerc
DTX-comp_CS10-B-P21.26-Map14	2122	3278	5	1	5	1	86.28	11.18	68.00	83.30	92.00	92.80	95.30	655.60	808.85	107	277.00	402.00	406.00	2086	30.90	38.12	5.04	13.05	18.94	19.13	98.30
DTX-comp_CS10-B-P29.22-Map3_reversed	1852	11638	14	5	14	5	95.23	8.60	74.00	97.60	98.80	99.00	99.20	843.00	825.85	64	100.00	461.00	1850.00	1853	45.52	44.59	3.46	5.40	24.89	99.89	100.05
DTX-comp_CS10-B-P30.21-Map8_reversed	1496	12506	15	7	14	7	89.99	9.41	72.30	85.10	91.10	98.20	99.10	894.79	674.00	21	106.00	1193.00	1492.00	1498	59.81	45.05	1.40	7.09	79.75	99.73	100.13
DTX-comp_CS10-B-P35.17-Map20	2162	28723	33	11	30	11	88.14	10.54	70.90	78.25	89.65	99.10	99.50	957.43	961.06	26	105.00	353.50	2156.00	2174	44.28	44.45	1.20	4.86	16.35	99.72	100.56
DTX-comp_CS10-B-P54.1-Map3_reversed	1842	5730	5	3	5	3	99.76	0.15	99.60	99.70	99.70	99.80	100.00	1146.00	951.59	66	142.00	1839.00	1840.00	1843	62.21	51.66	3.58	7.71	99.84	99.89	100.05
DTX-comp_CS10-B-R111-Map4	2788	8852	5	3	5	3	96.44	4.56	88.90	95.30	99.10	99.40	99.50	1770.40	1401.54	42	444.00	2787.00	2788.00	2791	63.50	50.27	1.51	15.93	99.96	100.00	100.11
DTX-comp_CS10-B-R118-Map10	1854	4669	8	2	7	2	89.18	10.52	74.56	77.50	87.20	99.30	100.00	667.00	816.15	72	88.00	301.00	1849.00	1853	35.98	44.02	3.88	4.75	16.24	99.73	99.95
DTX-comp_CS10-B-R176-Map4_reversed	2002	13355	12	3	12	3	91.15	5.66	80.90	88.80	93.60	95.80	97.70	1112.92	916.22	86	314.00	1146.00	2005.00	2156	55.59	45.77	4.30	15.68	57.24	100.15	107.69
DTX-comp_CS10-B-R37-Map6	1840	6504	8	3	8	3	86.44	9.00	75.00	81.20	82.50	95.90	98.80	813.00	853.13	97	220.00	283.50	1840.00	1844	44.18	46.37	5.27	11.96	15.41	100.00	100.22
DTX-comp_CS10-B-R6-Map4_reversed	1859	2053	2	1	2	1	97.95	2.62	96.10	96.10	97.95	99.80	99.80	1026.50	1177.33	194	194.00	1026.50	1859.00	1859	55.22	63.33	10.44	10.44	55.22	100.00	100.00
DTX-comp_CS10-B-R77-Map3	1847	13924	18	4	17	4	84.83	4.74	78.10	82.00	84.10	86.70	95.00	819.65	753.68	63	210.00	523.00	1654.00	1861	44.38	40.81	3.41	11.37	28.32	89.55	100.76
DTX-comp_CS10_RS_00	14080	35340	41	1	39	1	77.40	7.87	61.78	71.20	77.30	83.60	99.50	906.15	2248.41	29	119.00	318.00	1139.00	14073	6.44	15.97	0.21	0.85	2.26	8.09	99.95
DTX-comp_CS10_RS_49	1849	6031	6	2	6	2	78.33	6.69	68.40	73.10	79.00	84.90	85.60	1005.17	882.23	119	214.00	992.50	1835.00	1878	54.36	47.71	6.44	11.57	53.68	99.24	101.57
DTX-comp_Ptr_1CBFP-B-G66-Map20_reversed	1890	2408	3	1	3	1	68.37	5.66	65.10	65.10	65.10	74.90	74.90	802.67	928.80	144	144.00	399.00	1865.00	1865	42.47	49.14	7.62	7.62	21.11	98.68	98.68
DTX-incomp-chim_CS10-B-R133-Map3_reversed	3576	9403	11	1	11	1	78.75	13.69	64.00	69.60	73.00	99.40	99.70	854.82	1240.69	141	151.00	225.00	1455.00	3580	23.90	34.69	3.94	4.22	6.29	40.69	100.11
DTX-incomp-chim_CS10-B-R61-Map5	7716	22694	12	2	10	2	80.81	13.56	60.50	68.70	78.15	95.35	98.40	2269.60	3071.28	129	207.00	800.50	3824.00	7729	29.41	39.80	1.67	2.68	10.37	49.56	100.17
DTX-incomp-chim_CS10-L-B116-Map1	4535	28558	35	1	32	1	82.84	10.58	68.50	74.40	80.65	93.80	99.60	894.50	1069.17	26	105.00	351.50	1975.00	4545	19.72	23.58	0.57	2.32	7.75	43.55	100.22
DTX-incomp-chim_CS10-L-B120-Map1	3778	11579	33	1	29	1	85.77	8.35	68.50	82.50	85.40	92.60	99.70	402.31	689.55	23	88.00	212.00	418.00	3784	10.65	18.25	0.61	2.33	5.61	11.06	100.16
DTX-incomp-chim_CS10-L-B13-Map2	17747	30726	36	1	30	1	82.46	11.52	61.87	72.80	82.35	93.20	99.00	1025.27	3228.21	23	88.00	250.00	415.00	17763	5.78	18.19	0.13	0.50	1.41	2.34	100.09
DTX-incomp-chim_CS10-L-B20-Map1	22668	171170	108	1	64	1	81.79	8.93	55.80	75.34	82.85	87.10	99.50	2675.31	4012.74	33	286.00	882.00	3795.00	22741	11.80	17.70	0.15	1.26	3.89	16.74	100.32
DTX-incomp-chim_CS10-L-B21-Map1	22648	72808	59	1	51	1	82.10	12.76	56.00	72.80	78.60	93.80	99.70	1429.53	3192.33	23	154.00	396.00	2106.00	22691	6.31	14.10	0.10	0.68	1.75	9.30	100.19
DTX-incomp-chim_CS10-L-B23-Map1_reversed	21650	87555	65	1	54	1	78.06	10.43	54.00	71.10	78.90	84.20	99.80	1621.94	3110.05	31	167.00	509.50	1883.00	21671	7.49	14.37	0.14	0.77	2.35	8.70	100.10
DTX-incomp-chim_CS10-L-B26-Map1	19906	57816	67	1	51	1	81.78	9.75	64.20	74.00	81.90	88.20	99.60	1134.49	3156.04	21	37.00	208.00	677.00	19968	5.70	15.85	0.11	0.19	1.04	3.40	100.31
DTX-incomp-chim_CS10-L-B27-Map1	19826	62151	84	1	81	1	78.10	10.16	57.20	71.50	76.00	84.70	99.60	767.30	2316.42	32	112.00	269.00	449.00	19817	3.87	11.68	0.16	0.56	1.36	2.26	99.95
DTX-incomp-chim_CS10-L-B28-Map1_reversed	16520	34914	29	1	26	1	78.31	12.72	56.40	69.90	77.75	83.60	100.00	1342.85	3313.26	49	101.00	206.50	796.00	16530	8.13	20.06	0.30	0.61	1.25	4.82	100.06
DTX-incomp-chim_CS10-L-B29-Map1	14160	43630	56	1	43	1	75.93	9.31	61.34	69.30	74.20	82.40	99.40	1015.67	2138.12	25	251.00	584.00	1204.00	14221	7.17	15.10	0.18	1.77	4.12	8.50	100.43
DTX-incomp-chim_CS10-L-B33-Map1_reversed	13005	26345	66	1	56	1	82.93	7.26	65.20	77.90	82.10	87.80	99.60	471.30	1716.57	21	91.00	236.00	405.00	13028	3.62	13.20	0.16	0.70	1.81	3.11	100.18
DTX-incomp-chim_CS10-L-B41-Map1_reversed	9693	54687	50	1	44	1	83.98	12.71	57.70	74.72	85.09	96.20	100.00	1242.91	1590.81	38	130.00	1002.50	1841.00	9707	12.82	16.41	0.39	1.34	10.34	18.99	100.14
DTX-incomp-chim_CS10-L-B70-Map1	7327	17772	18	1	15	1	88.85	10.14	68.72	81.80	90.30	96.90	99.20	1184.80	1839.97	103	215.00	390.00	1321.00	7358	16.17	25.11	1.41	2.93	5.32	18.03	100.42
DTX-incomp-chim_CS10-L-B83-Map1	6597	19253	31	1	28	1	82.88	9.33	67.30	74.70	82.91	91.40	99.70	687.86	1350.78	32	104.00	161.00	417.00	6614	10.43	20.48	0.49	1.58	2.44	6.32	100.26
DTX-incomp_CS10-B-G184-Map6	18599	70656	47	2	44	2	78.65	11.84	57.50	68.60	77.90	88.00	99.30	1606.11	4034.67	22	65.00	139.50	2138.00	18633	8.64	21.69	0.12	0.35	0.75	11.50	100.18
DTX-incomp_CS10-B-G38-Map3_reversed	1811	2097	3	1	3	1	85.50	10.97	73.50	73.50	88.00	95.00	95.00	699.00	896.12	148	148.00	216.00	1733.00	1733	38.60	49.48	8.17	8.17	11.93	95.69	95.69
DTX-incomp_CS10-B-G53-Map9_reversed	2127	18513	26	3	21	4	88.89	9.46	65.20	85.00	93.38	94.90	97.10	882.29	759.29	38	237.00	668.00	1442.00	2139	41.48	35.70	1.79	11.14	31.41	67.80	100.56
DTX-incomp_CS10-B-G59-Map20	2133	8431	9	2	9	2	91.63	6.28	78.40	88.00	92.00	96.40	98.00	936.78	794.15	119	211.00	689.00	1377.00	2154	43.92	37.23	5.58	9.89	32.30	64.56	100.98
DTX-incomp_CS10-B-G64-Map16	1874	12482	10	5	10	5	92.24	7.78	75.70	87.70	93.40	99.10	99.50	1248.20	791.06	101	261.00	1810.00	1861.00	1865	66.61	42.21	5.39	13.93	96.58	99.31	99.52
DTX-incomp_CS10-B-P38.14-Map4	2108	17494	19	5	17	5	93.63	3.04	85.50	91.90	94.00	95.70	97.50	1029.06	902.85	63	216.00	444.00	2118.00	2127	48.82	42.83	2.99	10.25	21.06	100.47	100.90
DTX-incomp_CS10-B-P47.7-Map3_reversed	680	680	1	1	1	1	91.00	0.00	91.00	91.00	91.00	91.00	91.00	680.00	0.00	680	680.00	680.00	680.00	680	100.00	0.00	100.00	100.00	100.00	100.00	100.00
DTX-incomp_CS10-B-R113-Map3	1355	9284	11	5	10	5	75.85	6.81	67.12	73.30	74.85	78.60	92.20	928.40	474.17	138	558.00	1050.00	1354.00	1361	68.52	34.99	10.18	41.18	77.49	99.93	100.44
DTX-incomp_CS10-B-R130-Map4_reversed	6967	36339	64	2	59	2	85.72	8.43	68.50	78.00	86.70	92.80	99.50	616.98	1518.24	21	88.00	152.00	313.00	6977	8.86	21.79	0.30	1.26	2.18	4.49	100.14
DTX-incomp_CS10-B-R131-Map3_reversed	2412	5632	5	2	4	2	98.04	1.83	95.47	98.00	98.60	99.50	99.50	1408.25	1191.21	58	755.00	1581.00	2413.00	2413	58.39	49.39	2.40	31.30	65.55	100.04	100.04
DTX-incomp_CS10-B-R170-Map3	1823	4363	11	1	11	1	85.32	13.43	60.20	70.20	91.20	95.70	96.90	403.45	594.48	29	74.00	129.00	368.00	1823	22.13	32.61	1.59	4.06	7.08	20.19	100.00
DTX-incomp_CS10-B-R174-Map4_reversed	1887	8259	12	3	11	3	85.82	6.10	79.30	80.30	84.70	91.50	97.80	787.18	692.42	51	338.00	493.00	1816.00	1852	41.72	36.69	2.70	17.91	26.13	96.24	98.15
DTX-incomp_CS10-B-R237-Map6	1824	3098	5	1	5	1	89.22	10.95	71.00	88.60	91.10	97.70	97.70	619.60	700.08	47	175.00	462.00	607.00	1807	33.97	38.38	2.58	9.59	25.33	33.28	99.07
DTX-incomp_CS10-B-R76-Map3	931	1647	6	1	6	1	89.80	4.08	82.90	87.20	91.25	92.40	93.80	280.83	368.49	38	38.00	82.00	511.00	934	30.16	39.58	4.08	4.08	8.81	54.89	100.32
DTX-incomp_CS10-B-R82-Map15	2101	31658	58	1	48	3	87.83	6.53	70.70	83.30	89.15	93.14	97.50	664.98	617.98	25	234.00	371.50	996.00	2153	31.65	29.41	1.19	11.14	17.68	47.41	102.48
DTX-incomp_CS10-B-R92-Map6	5296	31060	31	1	26	1	77.19	10.94	62.10	68.60	74.70	81.48	99.60	1201.77	1432.75	29	212.00	450.00	2334.00	5296	22.69	27.05	0.55	4.00	8.50	44.07	100.00
DTX-incomp_CS10-B-R94-Map5_reversed	6561	107446	89	1	80	2	71.70	9.26	55.60	66.50	69.75	75.70	100.00	1384.29	1701.12	25	103.00	761.50	2539.00	6794	21.10	25.93	0.38	1.57	11.61	38.70	103.55
DTX-incomp_CS10-L-B121-Map1	3740	19880	36	1	34	1	84.45	8.54	65.60	79.50	83.40	92.10	99.40	585.06	861.46	24	109.00	222.00	618.00	3756	15.64	23.03	0.64	2.91	5.94	16.52	100.43
DTX-incomp_CS10-L-B39-Map1	10679	42569	93	1	71	1	86.21	8.94	60.70	81.10	87.80	93.50	99.70	605.62	1397.75	21	106.00	155.00	307.00	10708	5.67	13.09	0.20	0.99	1.45	2.87	100.27
DTX-incomp_CS10-L-B44-Map1_reversed	9085	19336	24	1	23	1	84.84	9.54	59.70	77.40	86.80	91.80	99.50	858.43	1909.23	22	109.00	281.00	674.00	9105	9.45	21.02	0.24	1.20	3.09	7.42	100.22
DTX-incomp_CS10_RS_59	1355	17010	29	8	24	8	77.54	8.50	59.90	73.25	77.80	83.75	89.90	719.96	523.99	21	269.00	542.50	1355.00	1364	53.13	38.67	1.55	19.85	40.04	100.00	100.66
DXX-MITE-chim_CS10_RS_99_reversed	289	3355	20	3	20	3	87.13	5.99	75.20	82.90	87.35	91.30	97.90	167.75	87.12	28	105.00	160.50	261.00	289	58.04	30.14	9.69	36.33	55.54	90.31	100.00
DXX-MITE-chim_Ptr_1CBFP_RS_218	241	234	1	1	1	1	78.20	0.00	78.20	78.20	78.20	78.20	78.20	234.00	0.00	234	234.00	234.00	234.00	234	97.10	0.00	97.10	97.10	97.10	97.10	97.10
DXX-MITE_CS10-B-G218-Map6	435	1298	4	2	4	2	94.88	4.06	88.90	96.00	96.35	97.90	97.90	324.50	196.57	30	409.00	418.50	431.00	431	74.60	45.19	6.90	94.02	96.21	99.08	99.08
DXX-MITE_CS10-B-G223-Map7	431	3652	10	6	10	6	97.25	5.31	82.20	98.20	98.80	99.30	99.80	365.20	108.40	100	347.00	424.50	429.00	430	84.73	25.15	23.20	80.51	98.49	99.54	99.77
DXX-MITE_CS10_RS_113	199	2029	12	8	12	8	83.70	2.48	78.90	82.50	84.35	85.90	87.00	169.08	52.60	50	185.00	196.00	200.00	207	84.97	26.43	25.13	92.96	98.49	100.50	104.02
DXX-MITE_CS10_RS_127	167	3445	24	18	23	18	92.05	3.92	76.00	90.70	92.90	94.10	96.40	157.17	30.41	28	161.00	168.00	170.00	172	94.12	18.21	16.77	96.41	100.60	101.80	102.99
DXX-MITE_CS10_RS_128	164	2542	19	9	19	9	86.44	7.44	73.30	78.50	89.40	93.10	96.80	133.79	30.81	90	100.00	130.00	161.00	169	81.58	18.78	54.88	60.98	79.27	98.17	103.05
DXX-MITE_CS10_RS_129	160	1104	7	6	7	6	89.73	7.11	79.80	80.50	90.30	96.20	96.30	157.71	7.63	142	155.00	160.00	161.00	166	98.57	4.77	88.75	96.88	100.00	100.62	103.75
DXX-MITE_Ptr_1CBFP_RS_243	197	1159	8	2	8	2	79.86	5.13	71.90	78.70	79.00	86.70	87.50	144.88	59.48	46	90.00	179.00	194.00	195	73.54	30.19	23.35	45.69	90.86	98.48	98.98
PotentialHostGene_CS10-B-G242-Map4	526	1022	3	1	3	1	90.03	13.02	75.00	75.00	97.30	97.80	97.80	340.67	228.13	87	87.00	406.00	529.00	529	64.77	43.37	16.54	16.54	77.19	100.57	100.57
PotentialHostGene_CS10-B-R51-Map3	3777	10924	7	1	7	1	84.19	10.69	71.70	72.20	87.20	94.00	98.60	1560.57	1720.57	24	91.00	491.00	3275.00	3782	41.32	45.55	0.64	2.41	13.00	86.71	100.13
PotentialHostGene_CS10-B-R86-Map3	5391	22750	10	2	8	3	84.22	10.16	69.20	78.80	82.90	96.30	96.70	2843.75	2620.91	60	512.00	2970.50	5404.00	5428	52.75	48.62	1.11	9.50	55.10	100.24	100.69
PotentialHostGene_CS10-L-B36-Map1	11369	27225	57	1	49	1	79.88	9.89	57.50	74.20	79.50	87.20	99.50	559.94	1592.89	21	207.00	305.00	483.00	11376	4.93	14.01	0.18	1.82	2.68	4.25	100.06
PotentialHostGene_CS10_RS_22	5814	38071	14	5	13	5	82.34	15.49	54.50	67.70	87.80	95.30	99.50	2928.54	2766.85	21	143.00	3250.00	5784.00	5813	50.37	47.59	0.36	2.46	55.90	99.48	99.98
PotentialHostGene_CS10_RS_76	539	3069	10	4	10	4	85.21	6.83	78.00	78.90	84.70	90.40	95.60	306.90	222.04	91	99.00	270.00	535.00	542	56.94	41.20	16.88	18.37	50.09	99.26	100.56
PotentialHostGene_Ptr_1CBFP_RS_56	2196	19923	36	1	35	1	73.61	4.91	61.50	71.30	74.60	78.00	80.20	569.23	591.44	27	137.00	481.00	592.00	2176	25.92	26.93	1.23	6.24	21.90	26.96	99.09
RIX-comp-chim_CS10-B-G141-Map3_reversed	6346	32512	15	2	14	2	94.02	9.45	69.30	94.80	97.60	99.00	100.00	2338.21	2689.39	21	185.00	789.50	5275.00	6452	36.85	42.38	0.33	2.92	12.44	83.12	101.67
RIX-comp-chim_CS10-B-G150-Map3	12084	53363	26	1	22	1	92.15	9.44	69.30	86.10	96.20	99.00	100.00	2453.95	3128.45	21	204.00	1175.50	3905.00	12392	20.31	25.89	0.17	1.69	9.73	32.32	102.55
RIX-comp_CS10-B-G147-Map5	5762	16445	8	2	7	2	93.04	10.84	70.40	87.51	97.90	99.40	99.40	2507.86	2351.07	234	870.00	1104.00	5772.00	5776	43.52	40.80	4.06	15.10	19.16	100.17	100.24
RIX-comp_CS10-B-G182-Map4	11998	84410	16	4	14	4	93.77	8.75	70.90	93.80	97.33	99.50	99.70	6029.29	5030.21	29	461.00	6005.50	11974.00	11993	50.25	41.93	0.24	3.84	50.05	99.80	99.96
RIX-comp_CS10-B-R13-Map20	5822	22454	17	1	13	1	90.69	8.02	69.30	88.30	91.70	96.40	99.30	1727.23	2098.55	21	152.00	750.00	3138.00	5734	29.67	36.05	0.36	2.61	12.88	53.90	98.49
RIX-comp_CS10-B-R90-Map13	6081	49453	11	7	11	7	96.91	1.66	94.50	95.80	96.50	98.80	99.00	4495.73	2221.56	671	1945.00	6064.00	6068.00	6073	73.93	36.53	11.03	31.98	99.72	99.79	99.87
RIX-incomp_CS10-B-G152-Map18	6001	14583	8	1	8	1	92.51	7.26	80.20	91.30	94.35	99.00	99.00	1822.88	2187.79	49	175.00	1072.50	4389.00	5858	30.38	36.46	0.82	2.92	17.87	73.14	97.62
RIX-incomp_CS10-B-R156-Map4	5480	23365	9	4	9	4	96.50	6.79	80.40	99.40	99.70	99.80	99.80	2600.11	2728.25	36	93.00	1237.00	5456.00	5462	47.45	49.79	0.66	1.70	22.57	99.56	99.67
RIX-incomp_CS10-B-R59-Map20	16441	59907	48	1	43	1	89.23	8.32	71.34	82.81	91.40	96.50	100.00	1393.19	3074.15	27	37.00	194.00	886.00	16445	8.47	18.70	0.16	0.23	1.18	5.39	100.02
RIX-incomp_CS10-L-B30-Map1	13820	41312	30	1	28	1	90.73	12.51	65.30	85.74	98.10	98.80	100.00	1475.43	2492.21	33	509.00	1470.00	1502.00	13840	10.68	18.03	0.24	3.68	10.64	10.87	100.14
RLX-comp-chim_CS10-L-B109-Map1_reversed	5756	7122	9	1	9	1	86.98	9.08	71.70	80.70	85.50	94.50	98.70	791.33	1865.11	22	99.00	235.00	238.00	5760	13.75	32.40	0.38	1.72	4.08	4.13	100.07
RLX-comp-chim_CS10-L-B15-Map2	6311	34095	14	4	13	4	92.01	8.00	77.37	90.00	95.30	97.10	99.70	2622.69	2730.75	52	288.00	2360.00	6307.00	6315	41.56	43.27	0.82	4.56	37.40	99.94	100.06
RLX-comp_CS10-B-G128-Map20	7343	11470	11	1	11	1	94.05	7.59	79.00	93.60	97.80	98.00	99.80	1065.55	2110.88	84	153.00	277.00	998.00	7349	14.51	28.75	1.14	2.08	3.77	13.59	100.08
RLX-comp_CS10-B-G169-Map6_reversed	7467	22404	4	4	4	4	97.72	1.46	95.90	97.20	98.05	98.90	98.90	7468.00	0.00	7468	7468.00	7468.00	7468.00	7468	100.01	0.00	100.01	100.01	100.01	100.01	100.01
RLX-comp_CS10-B-P25.24-Map9	6972	42539	22	4	16	4	91.86	10.90	68.40	91.50	98.20	98.90	99.40	2665.12	2883.93	79	114.00	1156.50	6959.00	6971	38.23	41.36	1.13	1.64	16.59	99.81	99.99
RLX-comp_CS10-B-P8.2-Map5	7330	27939	15	1	15	1	95.42	5.41	80.70	95.30	97.30	99.80	100.00	1893.80	2655.34	94	468.00	479.00	3205.00	7323	25.84	36.23	1.28	6.38	6.53	43.72	99.90
RLX-comp_CS10-B-R4-Map20_reversed	7432	33151	11	4	10	4	94.05	7.70	73.60	93.80	96.80	98.60	98.70	3315.10	3490.46	137	438.00	1119.00	7340.00	7394	44.61	46.97	1.84	5.89	15.06	98.76	99.49
RLX-comp_CS10-L-B106-Map1	5766	10719	7	1	7	1	83.50	11.20	67.70	68.90	90.10	92.40	92.40	1531.29	2051.09	22	233.00	906.00	2532.00	5775	26.56	35.57	0.38	4.04	15.71	43.91	100.16
RLX-comp_CS10-L-B73-Map1_reversed	7211	11870	8	1	8	1	87.99	12.37	74.70	76.20	89.60	99.40	99.70	1499.00	2571.34	116	122.00	280.00	3418.00	7223	20.79	35.66	1.61	1.69	3.88	47.40	100.17
RLX-comp_CS10-L-B84-Map1	6457	31628	42	1	35	1	78.49	9.14	64.00	71.82	77.10	82.80	99.40	914.09	1512.90	25	116.00	365.00	920.00	6465	14.16	23.43	0.39	1.80	5.65	14.25	100.12
RLX-comp_CS10-L-B92-Map1_reversed	6324	7945	10	1	9	1	84.53	9.18	67.40	81.31	84.00	88.90	99.60	883.67	2044.35	48	113.00	217.00	288.00	6323	13.97	32.33	0.76	1.79	3.43	4.55	99.98
RLX-incomp-chim_CS10-B-G180-Map9_reversed	13215	128364	36	2	36	2	95.16	8.30	67.80	96.50	98.70	99.40	100.00	3581.69	3710.23	46	299.00	2538.50	6407.00	13210	27.10	28.08	0.35	2.26	19.21	48.48	99.96
RLX-incomp-chim_CS10-L-B22-Map1_reversed	22528	147126	94	1	66	1	82.57	7.25	64.40	76.49	83.22	87.72	99.70	2235.79	3789.62	21	175.00	544.50	2784.00	22569	9.92	16.82	0.09	0.78	2.42	12.36	100.18
RLX-incomp-chim_CS10-L-B32-Map1_reversed	13677	15711	25	1	25	1	89.27	9.66	63.40	85.10	91.90	96.30	100.00	628.44	2720.51	26	31.00	42.00	73.00	13675	4.59	19.89	0.19	0.23	0.31	0.53	99.99
RLX-incomp-chim_CS10-L-B82-Map1	6842	27084	30	1	29	1	98.01	3.81	79.20	98.20	98.80	99.50	100.00	975.93	1532.62	33	203.00	386.00	1347.00	6852	14.26	22.40	0.48	2.97	5.64	19.69	100.15
RLX-incomp-chim_CS10_RS_5_reversed	14187	62770	25	1	16	1	87.48	7.55	74.00	82.70	87.77	95.30	96.10	3924.88	4501.98	39	313.00	1872.50	7353.00	14023	27.67	31.73	0.27	2.21	13.20	51.83	98.84
RLX-incomp-chim_Ptr_1CBFP-B-P67.4-Map3_reversed	5364	17655	9	1	5	2	77.53	1.62	75.70	76.23	77.40	78.80	79.50	3531.00	2424.96	92	1838.00	5060.00	5329.00	5336	65.83	45.21	1.72	34.27	94.33	99.35	99.48
RLX-incomp_CS10-B-G144-Map6_reversed	5504	13006	8	1	8	1	81.15	15.65	64.00	67.80	78.00	99.60	99.60	1625.75	2338.28	29	166.00	227.50	5132.00	5508	29.54	42.48	0.53	3.02	4.13	93.24	100.07
RLX-incomp_CS10-B-G148-Map5_reversed	5488	25031	25	3	20	3	93.90	6.94	77.27	92.40	96.20	99.30	99.70	1276.65	1896.35	103	267.00	392.50	1029.00	5496	23.26	34.55	1.88	4.87	7.15	18.75	100.15
RLX-incomp_CS10-B-G178-Map10_reversed	12710	80516	31	2	26	2	92.43	11.12	60.60	92.90	97.30	99.00	100.00	3115.19	3826.71	79	203.00	457.00	6208.00	12787	24.51	30.11	0.62	1.60	3.60	48.84	100.61
RLX-incomp_CS10-B-P16.30-Map3	493	2009	6	2	6	2	83.38	9.24	73.90	76.20	80.40	94.70	94.70	334.83	161.92	136	197.00	346.00	491.00	493	67.92	32.84	27.59	39.96	70.18	99.59	100.00
RLX-incomp_CS10-B-P52.3-Map3	6216	35524	42	1	26	1	86.83	5.98	66.80	86.30	88.23	89.61	95.40	1366.31	1664.70	43	345.00	778.50	1565.00	6220	21.98	26.78	0.69	5.55	12.52	25.18	100.06
RLX-incomp_CS10-B-R47-Map4	503	607	3	1	3	1	91.07	12.02	77.20	77.20	97.40	98.60	98.60	202.33	262.22	21	21.00	83.00	503.00	503	40.23	52.13	4.17	4.17	16.50	100.00	100.00
RLX-incomp_CS10-L-B114-Map1_reversed	5169	8013	5	1	5	1	82.54	10.58	73.40	74.70	80.90	83.90	99.80	1602.60	2282.01	54	66.00	90.00	2634.00	5169	31.00	44.15	1.04	1.28	1.74	50.96	100.00
