TE	length	covg	frags	fullLgthFrags	copies	fullLgthCopies	meanId	sdId	minId	q25Id	medId	q75Id	maxId	meanLgth	sdLgth	minLgth	q25Lgth	medLgth	q75Lgth	maxLgth	meanLgthPerc	sdLgthPerc	minLgthPerc	q25LgthPerc	medLgthPerc	q75LgthPerc	maxLgthPerc
Ag-Outcast-6:ClassI:LINE:I	6411	60	1	0	1	0	45.00	0.00	45.00	45.00	45.00	45.00	45.00	60.00	0.00	60	60.00	60.00	60.00	60	0.94	0.00	0.94	0.94	0.94	0.94	0.94
ARET1I:ClassI:LTR:Gypsy	5820	303	4	0	4	0	42.98	9.60	28.95	44.83	46.49	50.00	50.00	75.75	31.50	42	60.00	73.50	114.00	114	1.30	0.54	0.72	1.03	1.26	1.96	1.96
ATCOPIA14I:ClassI:LTR:Copia	4690	90	1	0	1	0	43.33	0.00	43.33	43.33	43.33	43.33	43.33	90.00	0.00	90	90.00	90.00	90.00	90	1.92	0.00	1.92	1.92	1.92	1.92	1.92
ATCOPIA48_I:ClassI:LTR:Copia	4420	124	2	0	2	0	54.54	0.00	54.54	54.54	54.54	54.54	54.54	62.00	5.66	58	58.00	62.00	66.00	66	1.40	0.13	1.31	1.31	1.40	1.49	1.49
ATCOPIA94_I:ClassI:LTR:Copia	4638	25	1	0	1	0	40.00	0.00	40.00	40.00	40.00	40.00	40.00	25.00	0.00	25	25.00	25.00	25.00	25	0.54	0.00	0.54	0.54	0.54	0.54	0.54
ATGP1I:ClassI:LTR:Gypsy	5977	84	1	0	1	0	42.86	0.00	42.86	42.86	42.86	42.86	42.86	84.00	0.00	84	84.00	84.00	84.00	84	1.41	0.00	1.41	1.41	1.41	1.41	1.41
ATGP2I:ClassI:LTR:Gypsy	5049	150	2	0	2	0	50.84	20.03	36.67	36.67	50.84	65.00	65.00	75.00	21.21	60	60.00	75.00	90.00	90	1.49	0.42	1.19	1.19	1.49	1.78	1.78
ATGP3I:ClassI:LTR:Gypsy	4589	237	3	0	3	0	37.89	7.08	29.79	29.79	41.03	42.86	42.86	79.00	55.75	33	33.00	63.00	141.00	141	1.72	1.21	0.72	0.72	1.37	3.07	3.07
ATGP4_I:ClassI:LTR:Gypsy	4900	204	2	0	2	0	32.34	0.12	32.26	32.26	32.34	32.43	32.43	102.00	12.73	93	93.00	102.00	111.00	111	2.08	0.26	1.90	1.90	2.08	2.27	2.27
ATGP5A_I:ClassI:LTR:Gypsy	5487	96	1	0	1	0	37.50	0.00	37.50	37.50	37.50	37.50	37.50	96.00	0.00	96	96.00	96.00	96.00	96	1.75	0.00	1.75	1.75	1.75	1.75	1.75
ATGP5I:ClassI:LTR:Gypsy	4801	153	2	0	2	0	43.56	6.04	39.29	39.29	43.56	47.83	47.83	76.50	10.61	69	69.00	76.50	84.00	84	1.59	0.22	1.44	1.44	1.59	1.75	1.75
ATGP7I:ClassI:LTR:Gypsy	4561	93	1	0	1	0	35.48	0.00	35.48	35.48	35.48	35.48	35.48	93.00	0.00	93	93.00	93.00	93.00	93	2.04	0.00	2.04	2.04	2.04	2.04	2.04
ATGP8I:ClassI:LTR:Gypsy	5093	49	1	0	1	0	25.86	0.00	25.86	25.86	25.86	25.86	25.86	49.00	0.00	49	49.00	49.00	49.00	49	0.96	0.00	0.96	0.96	0.96	0.96	0.96
ATHILA0_I:ClassI:LTR:Gypsy	10046	123	1	0	1	0	34.15	0.00	34.15	34.15	34.15	34.15	34.15	123.00	0.00	123	123.00	123.00	123.00	123	1.22	0.00	1.22	1.22	1.22	1.22	1.22
ATHILA6B_I:ClassI:LTR:Gypsy	7963	75	1	0	1	0	40.00	0.00	40.00	40.00	40.00	40.00	40.00	75.00	0.00	75	75.00	75.00	75.00	75	0.94	0.00	0.94	0.94	0.94	0.94	0.94
ATHILA6C_I:ClassI:LTR:Gypsy	10743	360	3	0	3	0	37.75	5.89	31.82	31.82	37.84	43.59	43.59	120.00	10.82	111	111.00	117.00	132.00	132	1.12	0.10	1.03	1.03	1.09	1.23	1.23
ATHILA7_I:ClassI:LTR:Gypsy	9988	204	2	0	2	0	40.14	7.09	35.13	35.13	40.14	45.16	45.16	102.00	12.73	93	93.00	102.00	111.00	111	1.02	0.13	0.93	0.93	1.02	1.11	1.11
ATLANTYS-I_OS:ClassI:LTR:Gypsy	10724	140	2	0	2	0	43.91	5.54	40.00	40.00	43.91	47.83	47.83	70.00	1.41	69	69.00	70.00	71.00	71	0.65	0.01	0.64	0.64	0.65	0.66	0.66
ATLANTYS1_I:ClassI:LTR:Gypsy	10633	153	2	0	2	0	53.13	1.99	51.72	51.72	53.13	54.54	54.54	76.50	14.85	66	66.00	76.50	87.00	87	0.72	0.14	0.62	0.62	0.72	0.82	0.82
Baggins-1_NVi:ClassI:LINE:I	5066	189	1	0	1	0	26.98	0.00	26.98	26.98	26.98	26.98	26.98	189.00	0.00	189	189.00	189.00	189.00	189	3.73	0.00	3.73	3.73	3.73	3.73	3.73
Baggins-3_NVi:ClassI:LINE:I	4961	142	2	0	2	0	43.34	9.43	36.67	36.67	43.34	50.00	50.00	71.00	1.41	70	70.00	71.00	72.00	72	1.43	0.03	1.41	1.41	1.43	1.45	1.45
BAGGINS1:ClassI:LINE:I	5453	84	1	0	1	0	39.29	0.00	39.29	39.29	39.29	39.29	39.29	84.00	0.00	84	84.00	84.00	84.00	84	1.54	0.00	1.54	1.54	1.54	1.54	1.54
Baggins1_Cis:ClassI:LINE:I	5611	156	2	0	2	0	38.37	3.35	36.00	36.00	38.37	40.74	40.74	78.00	4.24	75	75.00	78.00	81.00	81	1.39	0.08	1.34	1.34	1.39	1.44	1.44
BAGY1_HV_I:ClassI:LTR:Gypsy	6010	258	3	0	3	0	39.73	1.95	38.24	38.24	39.02	41.94	41.94	86.00	47.09	33	33.00	102.00	123.00	123	1.43	0.78	0.55	0.55	1.70	2.05	2.05
BAGY2_HV_I:ClassI:LTR:Gypsy	6563	108	1	0	1	0	44.44	0.00	44.44	44.44	44.44	44.44	44.44	108.00	0.00	108	108.00	108.00	108.00	108	1.65	0.00	1.65	1.65	1.65	1.65	1.65
BCBOTYPOL:ClassI:LTR:Gypsy	1224	322	4	0	4	0	42.97	9.85	31.73	37.78	43.89	52.38	52.38	80.50	40.53	40	63.00	73.50	135.00	135	6.58	3.31	3.27	5.15	6.00	11.03	11.03
BEL1-I_SM:ClassI:LTR:Bel-Pao	5685	222	2	0	1	0	67.57	0.00	67.57	67.57	67.57	67.57	67.57	222.00	0.00	222	222.00	222.00	222.00	222	3.91	0.00	3.91	3.91	3.91	3.91	3.91
Bica_I:ClassI:LTR:Gypsy	4779	265	3	0	3	0	35.98	10.77	26.79	26.79	33.33	47.83	47.83	88.33	57.49	43	43.00	69.00	153.00	153	1.85	1.20	0.90	0.90	1.44	3.20	3.20
BILBO:ClassI:LINE:I	5530	70	1	0	1	0	28.57	0.00	28.57	28.57	28.57	28.57	28.57	70.00	0.00	70	70.00	70.00	70.00	70	1.27	0.00	1.27	1.27	1.27	1.27	1.27
Birddawg_I:ClassI:LTR:ERV	5334	129	2	0	2	0	39.89	7.23	34.78	34.78	39.89	45.00	45.00	64.50	6.36	60	60.00	64.50	69.00	69	1.21	0.12	1.12	1.12	1.21	1.29	1.29
BLOOD_I:ClassI:LTR:Gypsy	6613	192	2	0	2	0	40.63	0.00	40.63	40.63	40.63	40.63	40.63	96.00	0.00	96	96.00	96.00	96.00	96	1.45	0.00	1.45	1.45	1.45	1.45	1.45
BMC1:ClassI:LINE:Jockey	5091	429	6	0	6	0	39.03	5.37	36.84	36.84	36.84	36.84	50.00	71.50	10.75	52	70.00	72.50	81.00	81	1.40	0.21	1.02	1.37	1.42	1.59	1.59
BOTY_I:ClassI:LTR:Gypsy	5464	937	10	0	10	0	39.26	11.38	25.00	31.73	36.84	42.00	65.00	93.70	49.84	40	48.00	88.50	117.00	201	1.71	0.91	0.73	0.88	1.62	2.14	3.68
Boudicca_I:ClassI:LTR:Gypsy	4279	93	1	0	1	0	41.94	0.00	41.94	41.94	41.94	41.94	41.94	93.00	0.00	93	93.00	93.00	93.00	93	2.17	0.00	2.17	2.17	2.17	2.17	2.17
BS2:ClassI:LINE:Jockey	4721	105	2	0	2	0	26.39	1.97	25.00	25.00	26.39	27.78	27.78	52.50	40.31	24	24.00	52.50	81.00	81	1.11	0.85	0.51	0.51	1.11	1.72	1.72
BtERVF1_I:ClassI:LTR:ERV	7407	90	1	0	1	0	43.33	0.00	43.33	43.33	43.33	43.33	43.33	90.00	0.00	90	90.00	90.00	90.00	90	1.22	0.00	1.22	1.22	1.22	1.22	1.22
BtERVF2_I:ClassI:LTR:ERV	7707	282	2	0	2	0	40.44	13.52	30.88	30.88	40.44	50.00	50.00	141.00	89.10	78	78.00	141.00	204.00	204	1.83	1.16	1.01	1.01	1.83	2.65	2.65
BURDOCK_I:ClassI:LTR:Gypsy	5860	117	1	0	1	0	30.77	0.00	30.77	30.77	30.77	30.77	30.77	117.00	0.00	117	117.00	117.00	117.00	117	2.00	0.00	2.00	2.00	2.00	2.00	2.00
CER2-I_CE:ClassI:LTR:?	8558	93	1	0	1	0	48.39	0.00	48.39	48.39	48.39	48.39	48.39	93.00	0.00	93	93.00	93.00	93.00	93	1.09	0.00	1.09	1.09	1.09	1.09	1.09
CER4-I_CE:ClassI:LTR:?	4754	91	2	0	2	0	30.76	11.24	22.81	22.81	30.76	38.71	38.71	45.50	26.16	27	27.00	45.50	64.00	64	0.96	0.55	0.57	0.57	0.96	1.35	1.35
CER5-I_CE:ClassI:LTR:?	4660	173	2	0	2	0	34.96	1.06	34.21	34.21	34.96	35.71	35.71	86.50	3.54	84	84.00	86.50	89.00	89	1.86	0.08	1.80	1.80	1.86	1.91	1.91
CER6-I_CE:ClassI:LTR:?	4675	57	1	0	1	0	25.00	0.00	25.00	25.00	25.00	25.00	25.00	57.00	0.00	57	57.00	57.00	57.00	57	1.22	0.00	1.22	1.22	1.22	1.22	1.22
CEREBA_HV_I:ClassI:LTR:Gypsy	5999	273	4	0	4	0	43.24	6.73	36.00	39.13	43.48	50.00	50.00	68.25	6.18	60	69.00	69.00	75.00	75	1.14	0.10	1.00	1.15	1.15	1.25	1.25
CEREBA_I:ClassI:LTR:Gypsy	9519	123	1	0	1	0	31.71	0.00	31.71	31.71	31.71	31.71	31.71	123.00	0.00	123	123.00	123.00	123.00	123	1.29	0.00	1.29	1.29	1.29	1.29	1.29
CERV1_INT:ClassI:LTR:ERV	7337	173	3	0	3	0	33.65	4.35	30.00	30.00	32.50	38.46	38.46	57.67	25.54	29	29.00	66.00	78.00	78	0.79	0.35	0.40	0.40	0.90	1.06	1.06
CERV2_INT:ClassI:LTR:ERV	7584	237	3	0	3	0	46.80	1.20	45.83	45.83	46.43	48.15	48.15	79.00	6.24	72	72.00	81.00	84.00	84	1.04	0.08	0.95	0.95	1.07	1.11	1.11
CfERV1:ClassI:LTR:ERV	5919	225	2	0	2	0	37.66	4.97	34.15	34.15	37.66	41.18	41.18	112.50	14.85	102	102.00	112.50	123.00	123	1.90	0.25	1.72	1.72	1.90	2.08	2.08
CfERVF1:ClassI:LTR:ERV	5896	378	4	0	4	0	41.45	5.94	33.33	42.42	42.42	47.62	47.62	94.50	22.65	63	99.00	99.00	117.00	117	1.60	0.38	1.07	1.68	1.68	1.98	1.98
CfERVF2:ClassI:LTR:ERV	7205	2835	30	0	30	0	44.42	5.74	36.11	41.03	41.03	52.17	52.17	94.50	26.40	21	69.00	105.00	117.00	123	1.31	0.37	0.29	0.96	1.46	1.62	1.71
CFT1:ClassI:LTR:Gypsy	6112	429	4	0	4	0	39.73	8.85	28.30	37.50	41.16	48.28	48.28	107.25	34.76	87	87.00	91.50	159.00	159	1.75	0.57	1.42	1.42	1.50	2.60	2.60
CGT1:ClassI:?:?	3255	767	10	0	8	0	40.28	4.72	36.36	37.93	38.20	44.30	50.00	95.88	63.67	39	66.00	74.50	132.00	237	2.95	1.96	1.20	2.03	2.29	4.06	7.28
Cigr-1-I:ClassI:LTR:Gypsy	3736	78	1	0	1	0	46.15	0.00	46.15	46.15	46.15	46.15	46.15	78.00	0.00	78	78.00	78.00	78.00	78	2.09	0.00	2.09	2.09	2.09	2.09	2.09
CINFUL2A_I:ClassI:LTR:Gypsy	7409	84	1	0	1	0	42.86	0.00	42.86	42.86	42.86	42.86	42.86	84.00	0.00	84	84.00	84.00	84.00	84	1.13	0.00	1.13	1.13	1.13	1.13	1.13
CIRCE:ClassI:LTR:?	6356	78	1	0	1	0	34.62	0.00	34.62	34.62	34.62	34.62	34.62	78.00	0.00	78	78.00	78.00	78.00	78	1.23	0.00	1.23	1.23	1.23	1.23	1.23
CIRT2_CA:ClassII:TIR:Tc1-Mariner	1826	1140	9	0	9	0	35.63	1.93	32.58	34.88	35.24	36.36	39.47	126.67	178.27	21	24.00	30.00	114.00	474	6.94	9.76	1.15	1.31	1.64	6.24	25.96
copia-1-I_AN:ClassI:LTR:Copia	4906	1188	4	0	4	0	35.63	9.29	23.08	34.18	38.06	43.33	43.33	297.00	434.31	57	90.00	91.50	948.00	948	6.05	8.85	1.16	1.83	1.87	19.32	19.32
Copia-100_AA-I:ClassI:LTR:Copia	3345	69	1	0	1	0	60.87	0.00	60.87	60.87	60.87	60.87	60.87	69.00	0.00	69	69.00	69.00	69.00	69	2.06	0.00	2.06	2.06	2.06	2.06	2.06
Copia-101_SB-I:ClassI:LTR:Copia	4514	150	1	0	1	0	28.00	0.00	28.00	28.00	28.00	28.00	28.00	150.00	0.00	150	150.00	150.00	150.00	150	3.32	0.00	3.32	3.32	3.32	3.32	3.32
Copia-102_BRa-I:ClassI:LTR:Copia	4134	69	1	0	1	0	47.83	0.00	47.83	47.83	47.83	47.83	47.83	69.00	0.00	69	69.00	69.00	69.00	69	1.67	0.00	1.67	1.67	1.67	1.67	1.67
Copia-103_AA-I:ClassI:LTR:Copia	5686	48	1	0	1	0	25.32	0.00	25.32	25.32	25.32	25.32	25.32	48.00	0.00	48	48.00	48.00	48.00	48	0.84	0.00	0.84	0.84	0.84	0.84	0.84
Copia-106_Mad-I:ClassI:LTR:Copia	4079	111	1	0	1	0	45.24	0.00	45.24	45.24	45.24	45.24	45.24	111.00	0.00	111	111.00	111.00	111.00	111	2.72	0.00	2.72	2.72	2.72	2.72	2.72
Copia-10_Mad-I:ClassI:LTR:Copia	4471	63	1	0	1	0	27.91	0.00	27.91	27.91	27.91	27.91	27.91	63.00	0.00	63	63.00	63.00	63.00	63	1.41	0.00	1.41	1.41	1.41	1.41	1.41
Copia-112_AA-I:ClassI:LTR:Copia	4130	33	1	0	1	0	26.87	0.00	26.87	26.87	26.87	26.87	26.87	33.00	0.00	33	33.00	33.00	33.00	33	0.80	0.00	0.80	0.80	0.80	0.80	0.80
Copia-118_SB-I:ClassI:LTR:Copia	4400	78	1	0	1	0	50.00	0.00	50.00	50.00	50.00	50.00	50.00	78.00	0.00	78	78.00	78.00	78.00	78	1.77	0.00	1.77	1.77	1.77	1.77	1.77
Copia-11_CQ-I:ClassI:LTR:Copia	4695	27	1	0	1	0	33.33	0.00	33.33	33.33	33.33	33.33	33.33	27.00	0.00	27	27.00	27.00	27.00	27	0.58	0.00	0.58	0.58	0.58	0.58	0.58
Copia-11_LU-I:ClassI:LTR:Copia	4275	138	1	0	1	0	32.61	0.00	32.61	32.61	32.61	32.61	32.61	138.00	0.00	138	138.00	138.00	138.00	138	3.23	0.00	3.23	3.23	3.23	3.23	3.23
Copia-11_PAb-I:ClassI:LTR:Copia	4838	24	1	0	1	0	42.42	0.00	42.42	42.42	42.42	42.42	42.42	24.00	0.00	24	24.00	24.00	24.00	24	0.50	0.00	0.50	0.50	0.50	0.50	0.50
Copia-11_PGr-I:ClassI:LTR:Copia	3976	151	2	0	2	0	38.87	3.55	36.36	36.36	38.87	41.38	41.38	75.50	33.23	52	52.00	75.50	99.00	99	1.90	0.84	1.31	1.31	1.90	2.49	2.49
Copia-11_Pru-I:ClassI:LTR:Copia	4748	27	1	0	1	0	36.11	0.00	36.11	36.11	36.11	36.11	36.11	27.00	0.00	27	27.00	27.00	27.00	27	0.57	0.00	0.57	0.57	0.57	0.57	0.57
Copia-11_RC-I:ClassI:LTR:Copia	4279	22	1	0	1	0	36.36	0.00	36.36	36.36	36.36	36.36	36.36	22.00	0.00	22	22.00	22.00	22.00	22	0.51	0.00	0.51	0.51	0.51	0.51	0.51
Copia-12_ADe-I:ClassI:LTR:Copia	5063	57	1	0	1	0	31.92	0.00	31.92	31.92	31.92	31.92	31.92	57.00	0.00	57	57.00	57.00	57.00	57	1.13	0.00	1.13	1.13	1.13	1.13	1.13
Copia-12_ECa-I:ClassI:LTR:Copia	4877	96	1	0	1	0	43.75	0.00	43.75	43.75	43.75	43.75	43.75	96.00	0.00	96	96.00	96.00	96.00	96	1.97	0.00	1.97	1.97	1.97	1.97	1.97
Copia-12_PR-I:ClassI:LTR:Copia	4135	36	1	0	1	0	20.31	0.00	20.31	20.31	20.31	20.31	20.31	36.00	0.00	36	36.00	36.00	36.00	36	0.87	0.00	0.87	0.87	0.87	0.87	0.87
Copia-12_PTrit-I:ClassI:LTR:Copia	4728	111	1	0	1	0	35.13	0.00	35.13	35.13	35.13	35.13	35.13	111.00	0.00	111	111.00	111.00	111.00	111	2.35	0.00	2.35	2.35	2.35	2.35	2.35
Copia-12_ST-I:ClassI:LTR:Copia	5602	108	1	0	1	0	41.67	0.00	41.67	41.67	41.67	41.67	41.67	108.00	0.00	108	108.00	108.00	108.00	108	1.93	0.00	1.93	1.93	1.93	1.93	1.93
Copia-134_SB-I:ClassI:LTR:Copia	4488	60	1	0	1	0	55.00	0.00	55.00	55.00	55.00	55.00	55.00	60.00	0.00	60	60.00	60.00	60.00	60	1.34	0.00	1.34	1.34	1.34	1.34	1.34
Copia-137_SB-I:ClassI:LTR:Copia	4514	75	1	0	1	0	36.00	0.00	36.00	36.00	36.00	36.00	36.00	75.00	0.00	75	75.00	75.00	75.00	75	1.66	0.00	1.66	1.66	1.66	1.66	1.66
Copia-13_EPa-I:ClassI:LTR:Copia	4382	96	1	0	1	0	40.63	0.00	40.63	40.63	40.63	40.63	40.63	96.00	0.00	96	96.00	96.00	96.00	96	2.19	0.00	2.19	2.19	2.19	2.19	2.19
Copia-14_ALY-I:ClassI:LTR:Copia	4226	99	1	0	1	0	27.27	0.00	27.27	27.27	27.27	27.27	27.27	99.00	0.00	99	99.00	99.00	99.00	99	2.34	0.00	2.34	2.34	2.34	2.34	2.34
Copia-14_DPu-I:ClassI:LTR:Copia	4237	141	1	0	1	0	31.92	0.00	31.92	31.92	31.92	31.92	31.92	141.00	0.00	141	141.00	141.00	141.00	141	3.33	0.00	3.33	3.33	3.33	3.33	3.33
Copia-14_PIT-I:ClassI:LTR:Copia	5188	30	1	0	1	0	25.35	0.00	25.35	25.35	25.35	25.35	25.35	30.00	0.00	30	30.00	30.00	30.00	30	0.58	0.00	0.58	0.58	0.58	0.58	0.58
Copia-14_PPe-I:ClassI:LTR:Copia	4433	99	1	0	1	0	36.36	0.00	36.36	36.36	36.36	36.36	36.36	99.00	0.00	99	99.00	99.00	99.00	99	2.23	0.00	2.23	2.23	2.23	2.23	2.23
Copia-14_RC-I:ClassI:LTR:Copia	4809	81	1	0	1	0	40.74	0.00	40.74	40.74	40.74	40.74	40.74	81.00	0.00	81	81.00	81.00	81.00	81	1.68	0.00	1.68	1.68	1.68	1.68	1.68
Copia-14_SI-I:ClassI:LTR:Copia	4262	66	1	0	1	0	35.48	0.00	35.48	35.48	35.48	35.48	35.48	66.00	0.00	66	66.00	66.00	66.00	66	1.55	0.00	1.55	1.55	1.55	1.55	1.55
Copia-16_BD-I:ClassI:LTR:Copia	4383	102	1	0	1	0	41.18	0.00	41.18	41.18	41.18	41.18	41.18	102.00	0.00	102	102.00	102.00	102.00	102	2.33	0.00	2.33	2.33	2.33	2.33	2.33
Copia-16_Mad-I_#2:ClassI:LTR:Copia	4097	198	1	0	1	0	31.71	0.00	31.71	31.71	31.71	31.71	31.71	198.00	0.00	198	198.00	198.00	198.00	198	4.83	0.00	4.83	4.83	4.83	4.83	4.83
Copia-17_FV-I:ClassI:LTR:Copia	4107	96	1	0	1	0	37.50	0.00	37.50	37.50	37.50	37.50	37.50	96.00	0.00	96	96.00	96.00	96.00	96	2.34	0.00	2.34	2.34	2.34	2.34	2.34
Copia-18_ATr-I:ClassI:LTR:Copia	4664	72	1	0	1	0	54.17	0.00	54.17	54.17	54.17	54.17	54.17	72.00	0.00	72	72.00	72.00	72.00	72	1.54	0.00	1.54	1.54	1.54	1.54	1.54
Copia-18_PIT-I:ClassI:LTR:Copia	6127	393	2	0	2	0	35.71	2.83	33.71	33.71	35.71	37.71	37.71	196.50	19.09	183	183.00	196.50	210.00	210	3.21	0.31	2.99	2.99	3.21	3.43	3.43
Copia-1_Adi-I:ClassI:LTR:Copia	4054	120	1	0	1	0	32.50	0.00	32.50	32.50	32.50	32.50	32.50	120.00	0.00	120	120.00	120.00	120.00	120	2.96	0.00	2.96	2.96	2.96	2.96	2.96
Copia-1_ATe-I:ClassI:LTR:Copia	5040	1172	9	0	7	0	35.06	7.45	25.37	32.61	33.20	36.36	50.00	168.86	163.44	30	59.00	138.00	201.00	514	3.35	3.24	0.60	1.17	2.74	3.99	10.20
Copia-1_CCO-I:ClassI:LTR:Copia	4488	50	1	0	1	0	26.53	0.00	26.53	26.53	26.53	26.53	26.53	50.00	0.00	50	50.00	50.00	50.00	50	1.11	0.00	1.11	1.11	1.11	1.11	1.11
Copia-1_CH:ClassI:LTR:Copia	6088	34244	169	0	85	0	58.92	9.54	34.94	56.08	60.13	65.00	81.69	410.47	604.32	57	99.00	149.00	467.00	3426	6.74	9.93	0.94	1.63	2.45	7.67	56.27
Copia-1_CMe-I:ClassI:LTR:Copia	5480	1581	8	0	3	0	48.25	13.78	32.35	32.35	55.60	56.79	56.79	531.67	688.68	102	102.00	167.00	1326.00	1326	9.70	12.57	1.86	1.86	3.05	24.20	24.20
Copia-1_PSo-I:ClassI:LTR:Copia	4132	63	1	0	1	0	47.62	0.00	47.62	47.62	47.62	47.62	47.62	63.00	0.00	63	63.00	63.00	63.00	63	1.52	0.00	1.52	1.52	1.52	1.52	1.52
Copia-1_ST-LTR:ClassI:LTR:Copia	3121	994	11	0	3	0	63.93	10.27	52.21	52.21	68.25	71.34	71.34	340.00	151.50	189	189.00	339.00	492.00	492	10.89	4.85	6.06	6.06	10.86	15.76	15.76
Copia-1_VA-I:ClassI:LTR:Copia	5075	20670	80	0	37	0	41.76	6.04	26.83	37.90	42.00	46.99	51.03	560.89	529.49	24	159.00	410.00	672.00	2121	11.05	10.43	0.47	3.13	8.08	13.24	41.79
Copia-21_LU-I:ClassI:LTR:Copia	4355	138	1	0	1	0	34.78	0.00	34.78	34.78	34.78	34.78	34.78	138.00	0.00	138	138.00	138.00	138.00	138	3.17	0.00	3.17	3.17	3.17	3.17	3.17
Copia-21_MLP-I:ClassI:LTR:Copia	4574	49	1	0	1	0	38.89	0.00	38.89	38.89	38.89	38.89	38.89	49.00	0.00	49	49.00	49.00	49.00	49	1.07	0.00	1.07	1.07	1.07	1.07	1.07
Copia-21_TC-I:ClassI:LTR:Copia	8785	108	1	0	1	0	33.33	0.00	33.33	33.33	33.33	33.33	33.33	108.00	0.00	108	108.00	108.00	108.00	108	1.23	0.00	1.23	1.23	1.23	1.23	1.23
Copia-22_RC-I:ClassI:LTR:Copia	4311	111	1	0	1	0	32.43	0.00	32.43	32.43	32.43	32.43	32.43	111.00	0.00	111	111.00	111.00	111.00	111	2.57	0.00	2.57	2.57	2.57	2.57	2.57
Copia-23_CQ-I:ClassI:LTR:Copia	3481	72	1	0	1	0	37.50	0.00	37.50	37.50	37.50	37.50	37.50	72.00	0.00	72	72.00	72.00	72.00	72	2.07	0.00	2.07	2.07	2.07	2.07	2.07
Copia-25_RC-I:ClassI:LTR:Copia	4015	23	1	0	1	0	27.45	0.00	27.45	27.45	27.45	27.45	27.45	23.00	0.00	23	23.00	23.00	23.00	23	0.57	0.00	0.57	0.57	0.57	0.57	0.57
Copia-26_MLP-I:ClassI:LTR:Copia	4622	84	1	0	1	0	42.86	0.00	42.86	42.86	42.86	42.86	42.86	84.00	0.00	84	84.00	84.00	84.00	84	1.82	0.00	1.82	1.82	1.82	1.82	1.82
Copia-28_Pru-I:ClassI:LTR:Copia	6626	96	1	0	1	0	37.50	0.00	37.50	37.50	37.50	37.50	37.50	96.00	0.00	96	96.00	96.00	96.00	96	1.45	0.00	1.45	1.45	1.45	1.45	1.45
Copia-29_CQ-I:ClassI:LTR:Copia	4421	51	1	0	1	0	28.16	0.00	28.16	28.16	28.16	28.16	28.16	51.00	0.00	51	51.00	51.00	51.00	51	1.15	0.00	1.15	1.15	1.15	1.15	1.15
Copia-29_DP-I:ClassI:LTR:Copia	4104	39	1	0	1	0	38.46	0.00	38.46	38.46	38.46	38.46	38.46	39.00	0.00	39	39.00	39.00	39.00	39	0.95	0.00	0.95	0.95	0.95	0.95	0.95
