TE	length	covg	frags	fullLgthFrags	copies	fullLgthCopies	meanId	sdId	minId	q25Id	medId	q75Id	maxId	meanLgth	sdLgth	minLgth	q25Lgth	medLgth	q75Lgth	maxLgth	meanLgthPerc	sdLgthPerc	minLgthPerc	q25LgthPerc	medLgthPerc	q75LgthPerc	maxLgthPerc
Copia-14_AA-I_1p:ClassI:LTR:Copia	1361	1743	3	0	3	0	28.17	2.21	26.48	26.48	27.37	30.67	30.67	581.00	834.30	42	42.00	159.00	1542.00	1542	42.69	61.30	3.09	3.09	11.68	113.30	113.30
Copia-14_GM-I_1p:ClassI:LTR:Copia	382	48	1	0	1	0	30.36	0.00	30.36	30.36	30.36	30.36	30.36	48.00	0.00	48	48.00	48.00	48.00	48	12.57	0.00	12.57	12.57	12.57	12.57	12.57
Copia-15_BRa-I_1p:ClassI:LTR:Copia	1236	66	1	0	1	0	27.11	0.00	27.11	27.11	27.11	27.11	27.11	66.00	0.00	66	66.00	66.00	66.00	66	5.34	0.00	5.34	5.34	5.34	5.34	5.34
Copia-15_CQ-I_1p:ClassI:LTR:Copia	1378	2970	2	1	2	1	22.16	1.24	21.28	21.28	22.16	23.04	23.04	1485.00	246.07	1311	1311.00	1485.00	1659.00	1659	107.76	17.86	95.14	95.14	107.76	120.39	120.39
Copia-16_Mad-I_1p:ClassI:LTR:Copia	850	198	1	0	1	0	29.90	0.00	29.90	29.90	29.90	29.90	29.90	198.00	0.00	198	198.00	198.00	198.00	198	23.29	0.00	23.29	23.29	23.29	23.29	23.29
Copia-17_AA-I_1p:ClassI:LTR:Copia	1332	4251	1	0	1	0	27.13	0.00	27.13	27.13	27.13	27.13	27.13	4251.00	0.00	4251	4251.00	4251.00	4251.00	4251	319.14	0.00	319.14	319.14	319.14	319.14	319.14
Copia-17_ATr-I_1p:ClassI:LTR:Copia	1389	42	1	0	1	0	30.13	0.00	30.13	30.13	30.13	30.13	30.13	42.00	0.00	42	42.00	42.00	42.00	42	3.02	0.00	3.02	3.02	3.02	3.02	3.02
Copia-1_AB-I_1p:ClassI:LTR:Copia	1400	681	1	0	1	0	26.27	0.00	26.27	26.27	26.27	26.27	26.27	681.00	0.00	681	681.00	681.00	681.00	681	48.64	0.00	48.64	48.64	48.64	48.64	48.64
Copia-1_AC-I_1p:ClassI:LTR:Copia	1324	954	1	0	1	0	27.63	0.00	27.63	27.63	27.63	27.63	27.63	954.00	0.00	954	954.00	954.00	954.00	954	72.05	0.00	72.05	72.05	72.05	72.05	72.05
Copia-1_ATe-I_1p:ClassI:LTR:Copia	1524	5274	3	1	3	1	28.15	4.62	23.22	23.22	28.85	32.38	32.38	1758.00	1837.27	33	33.00	1551.00	3690.00	3690	115.35	120.56	2.17	2.17	101.77	242.13	242.13
Copia-1_CMe-I_1p:ClassI:LTR:Copia	582	1398	1	0	1	0	66.94	0.00	66.94	66.94	66.94	66.94	66.94	1398.00	0.00	1398	1398.00	1398.00	1398.00	1398	240.21	0.00	240.21	240.21	240.21	240.21	240.21
Copia-1_SSa-I_1p:ClassI:LTR:Copia	1062	972	1	0	1	0	25.30	0.00	25.30	25.30	25.30	25.30	25.30	972.00	0.00	972	972.00	972.00	972.00	972	91.53	0.00	91.53	91.53	91.53	91.53	91.53
Copia-1_TCa-I_1p:ClassI:LTR:Copia	1307	2289	4	0	4	0	31.13	1.51	29.63	30.29	30.91	33.06	33.06	572.25	277.50	156	711.00	711.00	711.00	711	43.78	21.23	11.94	54.40	54.40	54.40	54.40
Copia-1_VA-I_1p:ClassI:LTR:Copia	608	21815	17	1	15	0	47.57	8.34	32.85	39.63	45.60	56.50	56.50	1455.00	462.04	36	1338.00	1671.00	1728.00	1728	239.31	75.99	5.92	220.07	274.84	284.21	284.21
Copia-1_VA-I_2p:ClassI:LTR:Copia	896	23268	12	0	12	0	31.04	2.38	26.16	31.02	31.58	31.71	35.69	1939.00	745.04	765	1296.00	2151.00	2619.00	2619	216.41	83.15	85.38	144.64	240.07	292.30	292.30
Copia-21_DPu-I_1p:ClassI:LTR:Copia	798	630	1	0	1	0	28.97	0.00	28.97	28.97	28.97	28.97	28.97	630.00	0.00	630	630.00	630.00	630.00	630	78.95	0.00	78.95	78.95	78.95	78.95	78.95
Copia-21_Mad-I_1p#2:ClassI:LTR:Copia	1349	207	1	0	1	0	26.64	0.00	26.64	26.64	26.64	26.64	26.64	207.00	0.00	207	207.00	207.00	207.00	207	15.34	0.00	15.34	15.34	15.34	15.34	15.34
Copia-21_PX-I_1p:ClassI:LTR:Copia	1435	117	2	0	2	0	33.42	0.13	33.33	33.33	33.42	33.51	33.51	58.50	10.61	51	51.00	58.50	66.00	66	4.08	0.74	3.55	3.55	4.08	4.60	4.60
Copia-22_LU-I_1p:ClassI:LTR:Copia	1313	45	1	0	1	0	28.17	0.00	28.17	28.17	28.17	28.17	28.17	45.00	0.00	45	45.00	45.00	45.00	45	3.43	0.00	3.43	3.43	3.43	3.43	3.43
Copia-24_BRa-I_2p:ClassI:LTR:Copia	750	66	1	0	1	0	26.31	0.00	26.31	26.31	26.31	26.31	26.31	66.00	0.00	66	66.00	66.00	66.00	66	8.80	0.00	8.80	8.80	8.80	8.80	8.80
Copia-24_PX-I_1p:ClassI:LTR:Copia	1369	63	1	0	1	0	25.32	0.00	25.32	25.32	25.32	25.32	25.32	63.00	0.00	63	63.00	63.00	63.00	63	4.60	0.00	4.60	4.60	4.60	4.60	4.60
Copia-26_ECa-I_1p:ClassI:LTR:Copia	1340	774	1	0	1	0	30.94	0.00	30.94	30.94	30.94	30.94	30.94	774.00	0.00	774	774.00	774.00	774.00	774	57.76	0.00	57.76	57.76	57.76	57.76	57.76
Copia-28_DPu-I_1p:ClassI:LTR:Copia	1245	144	1	0	1	0	27.64	0.00	27.64	27.64	27.64	27.64	27.64	144.00	0.00	144	144.00	144.00	144.00	144	11.57	0.00	11.57	11.57	11.57	11.57	11.57
Copia-28_PAb-I_1p:ClassI:LTR:Copia	1020	36	1	0	1	0	30.52	0.00	30.52	30.52	30.52	30.52	30.52	36.00	0.00	36	36.00	36.00	36.00	36	3.53	0.00	3.53	3.53	3.53	3.53	3.53
Copia-29_GM-I_2p:ClassI:LTR:Copia	757	453	1	0	1	0	25.32	0.00	25.32	25.32	25.32	25.32	25.32	453.00	0.00	453	453.00	453.00	453.00	453	59.84	0.00	59.84	59.84	59.84	59.84	59.84
Copia-29_LU-I_2p:ClassI:LTR:Copia	505	1242	1	0	1	0	31.54	0.00	31.54	31.54	31.54	31.54	31.54	1242.00	0.00	1242	1242.00	1242.00	1242.00	1242	245.94	0.00	245.94	245.94	245.94	245.94	245.94
Copia-29_PIT-I_1p:ClassI:LTR:Copia	1345	54	1	0	1	0	27.02	0.00	27.02	27.02	27.02	27.02	27.02	54.00	0.00	54	54.00	54.00	54.00	54	4.01	0.00	4.01	4.01	4.01	4.01	4.01
Copia-2_CP-I_2p#2:ClassI:LTR:Copia	893	42	1	0	1	0	29.25	0.00	29.25	29.25	29.25	29.25	29.25	42.00	0.00	42	42.00	42.00	42.00	42	4.70	0.00	4.70	4.70	4.70	4.70	4.70
Copia-2_HAE-I_1p:ClassI:LTR:Copia	1367	42	1	0	1	0	25.21	0.00	25.21	25.21	25.21	25.21	25.21	42.00	0.00	42	42.00	42.00	42.00	42	3.07	0.00	3.07	3.07	3.07	3.07	3.07
Copia-2_VA-I_1p:ClassI:LTR:Copia	1621	438	3	0	3	0	28.48	1.31	26.99	26.99	29.01	29.45	29.45	146.00	13.53	132	132.00	147.00	159.00	159	9.01	0.83	8.14	8.14	9.07	9.81	9.81
Copia-31_LU-I_1p:ClassI:LTR:Copia	1063	735	1	0	1	0	32.26	0.00	32.26	32.26	32.26	32.26	32.26	735.00	0.00	735	735.00	735.00	735.00	735	69.14	0.00	69.14	69.14	69.14	69.14	69.14
Copia-31_VV_1p#2:ClassI:LTR:Copia	1298	72	1	0	1	0	25.13	0.00	25.13	25.13	25.13	25.13	25.13	72.00	0.00	72	72.00	72.00	72.00	72	5.55	0.00	5.55	5.55	5.55	5.55	5.55
Copia-33_ALY-I_1p:ClassI:LTR:Copia	1372	42	1	0	1	0	29.55	0.00	29.55	29.55	29.55	29.55	29.55	42.00	0.00	42	42.00	42.00	42.00	42	3.06	0.00	3.06	3.06	3.06	3.06	3.06
Copia-33_ECa-I_1p:ClassI:LTR:Copia	1335	39	1	0	1	0	27.50	0.00	27.50	27.50	27.50	27.50	27.50	39.00	0.00	39	39.00	39.00	39.00	39	2.92	0.00	2.92	2.92	2.92	2.92	2.92
Copia-33_GM-I_1p:ClassI:LTR:Copia	804	936	3	0	3	0	54.50	11.57	43.65	43.65	53.19	66.67	66.67	312.00	134.80	162	162.00	351.00	423.00	423	38.81	16.77	20.15	20.15	43.66	52.61	52.61
Copia-34_ECa-I_1p:ClassI:LTR:Copia	688	51	1	0	1	0	22.24	0.00	22.24	22.24	22.24	22.24	22.24	51.00	0.00	51	51.00	51.00	51.00	51	7.41	0.00	7.41	7.41	7.41	7.41	7.41
Copia-34_RC-I_1p:ClassI:LTR:Copia	1314	837	2	0	2	0	26.60	0.19	26.47	26.47	26.60	26.74	26.74	418.50	553.66	27	27.00	418.50	810.00	810	31.85	42.14	2.05	2.05	31.85	61.64	61.64
Copia-36_BG-I_1p:ClassI:LTR:Copia	1483	54	1	0	1	0	42.50	0.00	42.50	42.50	42.50	42.50	42.50	54.00	0.00	54	54.00	54.00	54.00	54	3.64	0.00	3.64	3.64	3.64	3.64	3.64
Copia-38_JC-I_1p:ClassI:LTR:Copia	1053	702	1	0	1	0	27.35	0.00	27.35	27.35	27.35	27.35	27.35	702.00	0.00	702	702.00	702.00	702.00	702	66.67	0.00	66.67	66.67	66.67	66.67	66.67
Copia-38_VV-I_1p:ClassI:LTR:Copia	1320	129	1	0	1	0	33.53	0.00	33.53	33.53	33.53	33.53	33.53	129.00	0.00	129	129.00	129.00	129.00	129	9.77	0.00	9.77	9.77	9.77	9.77	9.77
Copia-39_ATr-I_1p:ClassI:LTR:Copia	1275	261	1	0	1	0	45.98	0.00	45.98	45.98	45.98	45.98	45.98	261.00	0.00	261	261.00	261.00	261.00	261	20.47	0.00	20.47	20.47	20.47	20.47	20.47
Copia-3_SI-I_1p:ClassI:LTR:Copia	1294	2547	2	0	2	0	26.01	0.06	25.97	25.97	26.01	26.05	26.05	1273.50	604.58	846	846.00	1273.50	1701.00	1701	98.42	46.72	65.38	65.38	98.42	131.45	131.45
Copia-40_ALY-I_1p:ClassI:LTR:Copia	1385	30	1	0	1	0	29.29	0.00	29.29	29.29	29.29	29.29	29.29	30.00	0.00	30	30.00	30.00	30.00	30	2.17	0.00	2.17	2.17	2.17	2.17	2.17
Copia-40_BRa-I_1p:ClassI:LTR:Copia	1364	30	1	0	1	0	32.37	0.00	32.37	32.37	32.37	32.37	32.37	30.00	0.00	30	30.00	30.00	30.00	30	2.20	0.00	2.20	2.20	2.20	2.20	2.20
Copia-40_PIT-I_3p:ClassI:LTR:Copia	345	93	1	0	1	0	26.18	0.00	26.18	26.18	26.18	26.18	26.18	93.00	0.00	93	93.00	93.00	93.00	93	26.96	0.00	26.96	26.96	26.96	26.96	26.96
Copia-42_ZM-I_1p:ClassI:LTR:Copia	1228	330	1	0	1	0	39.64	0.00	39.64	39.64	39.64	39.64	39.64	330.00	0.00	330	330.00	330.00	330.00	330	26.87	0.00	26.87	26.87	26.87	26.87	26.87
Copia-43_BG-I_1p:ClassI:LTR:Copia	897	30	1	0	1	0	29.86	0.00	29.86	29.86	29.86	29.86	29.86	30.00	0.00	30	30.00	30.00	30.00	30	3.34	0.00	3.34	3.34	3.34	3.34	3.34
Copia-43_ECa-I_1p:ClassI:LTR:Copia	499	3021	3	0	3	0	29.99	1.46	28.85	28.85	29.49	31.64	31.64	1007.00	791.58	96	96.00	1398.00	1527.00	1527	201.80	158.63	19.24	19.24	280.16	306.01	306.01
Copia-45_JC-I_1p:ClassI:LTR:Copia	1309	6510	3	0	3	0	30.88	0.63	30.25	30.25	30.90	31.50	31.50	2170.00	1119.46	1392	1392.00	1665.00	3453.00	3453	165.78	85.52	106.34	106.34	127.20	263.79	263.79
Copia-45_PX-I_2p:ClassI:LTR:Copia	568	48	1	0	1	0	25.81	0.00	25.81	25.81	25.81	25.81	25.81	48.00	0.00	48	48.00	48.00	48.00	48	8.45	0.00	8.45	8.45	8.45	8.45	8.45
Copia-45_ZM-I_1p:ClassI:LTR:Copia	987	246	1	0	1	0	31.51	0.00	31.51	31.51	31.51	31.51	31.51	246.00	0.00	246	246.00	246.00	246.00	246	24.92	0.00	24.92	24.92	24.92	24.92	24.92
Copia-46_ALY-I_2p:ClassI:LTR:Copia	390	36	1	0	1	0	29.20	0.00	29.20	29.20	29.20	29.20	29.20	36.00	0.00	36	36.00	36.00	36.00	36	9.23	0.00	9.23	9.23	9.23	9.23	9.23
Copia-47_SB-I_1p:ClassI:LTR:Copia	1124	42	1	0	1	0	28.06	0.00	28.06	28.06	28.06	28.06	28.06	42.00	0.00	42	42.00	42.00	42.00	42	3.74	0.00	3.74	3.74	3.74	3.74	3.74
Copia-48_GM-I_1p:ClassI:LTR:Copia	1151	1554	1	0	1	0	31.24	0.00	31.24	31.24	31.24	31.24	31.24	1554.00	0.00	1554	1554.00	1554.00	1554.00	1554	135.01	0.00	135.01	135.01	135.01	135.01	135.01
Copia-4_SL-I_2p:ClassI:LTR:Copia	672	3285	3	0	3	0	28.71	1.25	27.51	27.51	28.63	30.00	30.00	1095.00	802.81	168	168.00	1557.00	1560.00	1560	162.95	119.47	25.00	25.00	231.70	232.14	232.14
Copia-50_BRa-I_1p:ClassI:LTR:Copia	1152	42	1	0	1	0	29.11	0.00	29.11	29.11	29.11	29.11	29.11	42.00	0.00	42	42.00	42.00	42.00	42	3.65	0.00	3.65	3.65	3.65	3.65	3.65
Copia-51_BG-I_1p:ClassI:LTR:Copia	1384	441	1	0	1	0	34.01	0.00	34.01	34.01	34.01	34.01	34.01	441.00	0.00	441	441.00	441.00	441.00	441	31.86	0.00	31.86	31.86	31.86	31.86	31.86
Copia-55_ZM-I_1p:ClassI:LTR:Copia	1110	1323	2	0	2	0	31.03	3.66	28.44	28.44	31.03	33.62	33.62	661.50	48.79	627	627.00	661.50	696.00	696	59.59	4.40	56.49	56.49	59.59	62.70	62.70
Copia-56_BG-I_1p:ClassI:LTR:Copia	1334	2006	3	0	3	0	26.48	3.24	22.75	22.75	28.13	28.57	28.57	668.67	917.23	74	74.00	207.00	1725.00	1725	50.12	68.76	5.55	5.55	15.52	129.31	129.31
Copia-57_VV-I_1p:ClassI:LTR:Copia	1369	240	1	0	1	0	30.09	0.00	30.09	30.09	30.09	30.09	30.09	240.00	0.00	240	240.00	240.00	240.00	240	17.53	0.00	17.53	17.53	17.53	17.53	17.53
Copia-58_BG-I_1p:ClassI:LTR:Copia	1619	8298	15	0	14	0	32.35	5.40	25.73	28.33	32.33	32.99	48.46	592.71	307.93	39	447.00	447.00	729.00	1218	36.61	19.02	2.41	27.61	27.61	45.03	75.23
Copia-59_PX-I_1p:ClassI:LTR:Copia	1314	123	1	0	1	0	23.66	0.00	23.66	23.66	23.66	23.66	23.66	123.00	0.00	123	123.00	123.00	123.00	123	9.36	0.00	9.36	9.36	9.36	9.36	9.36
Copia-5_ATr-I_1p:ClassI:LTR:Copia	1106	864	3	0	3	0	28.86	1.32	27.53	27.53	28.87	30.17	30.17	288.00	356.09	24	24.00	147.00	693.00	693	26.04	32.20	2.17	2.17	13.29	62.66	62.66
Copia-5_SI-I_1p:ClassI:LTR:Copia	541	113	2	0	2	0	27.96	0.00	27.96	27.96	27.96	27.96	27.96	56.50	24.75	39	39.00	56.50	74.00	74	10.44	4.57	7.21	7.21	10.44	13.68	13.68
Copia-5_SMo-I_1p:ClassI:LTR:Copia	1472	24	1	0	1	0	28.16	0.00	28.16	28.16	28.16	28.16	28.16	24.00	0.00	24	24.00	24.00	24.00	24	1.63	0.00	1.63	1.63	1.63	1.63	1.63
Copia-5_TA-I_3p:ClassI:LTR:Copia	1129	30	1	0	1	0	27.09	0.00	27.09	27.09	27.09	27.09	27.09	30.00	0.00	30	30.00	30.00	30.00	30	2.66	0.00	2.66	2.66	2.66	2.66	2.66
Copia-5_Trm-I_2p:ClassI:LTR:Copia	692	99	1	0	1	0	28.89	0.00	28.89	28.89	28.89	28.89	28.89	99.00	0.00	99	99.00	99.00	99.00	99	14.31	0.00	14.31	14.31	14.31	14.31	14.31
Copia-68_BG-I_1p:ClassI:LTR:Copia	1616	855	3	0	3	0	32.84	7.45	24.36	24.36	35.84	38.32	38.32	285.00	241.40	30	30.00	315.00	510.00	510	17.64	14.94	1.86	1.86	19.49	31.56	31.56
Copia-68_GM-I_1p:ClassI:LTR:Copia	882	39	1	0	1	0	29.58	0.00	29.58	29.58	29.58	29.58	29.58	39.00	0.00	39	39.00	39.00	39.00	39	4.42	0.00	4.42	4.42	4.42	4.42	4.42
Copia-68_VV-I_1p:ClassI:LTR:Copia	1355	4227	4	0	4	0	31.88	3.27	27.82	31.63	31.95	35.80	35.80	1056.75	1136.98	27	372.00	811.50	2577.00	2577	77.99	83.91	1.99	27.45	59.89	190.18	190.18
Copia-6_AA-I_1p:ClassI:LTR:Copia	1343	27	1	0	1	0	24.49	0.00	24.49	24.49	24.49	24.49	24.49	27.00	0.00	27	27.00	27.00	27.00	27	2.01	0.00	2.01	2.01	2.01	2.01	2.01
Copia-6_ADe-I_1p:ClassI:LTR:Copia	1542	117	1	0	1	0	31.46	0.00	31.46	31.46	31.46	31.46	31.46	117.00	0.00	117	117.00	117.00	117.00	117	7.59	0.00	7.59	7.59	7.59	7.59	7.59
Copia-6_BG-I_1p:ClassI:LTR:Copia	1507	6264	3	1	3	1	31.33	2.41	28.87	28.87	31.42	33.69	33.69	2088.00	2362.94	54	54.00	1530.00	4680.00	4680	138.55	156.80	3.58	3.58	101.53	310.55	310.55
Copia-75_AA-I_1p:ClassI:LTR:Copia	1321	39	1	0	1	0	28.97	0.00	28.97	28.97	28.97	28.97	28.97	39.00	0.00	39	39.00	39.00	39.00	39	2.95	0.00	2.95	2.95	2.95	2.95	2.95
Copia-77_BG-I_1p:ClassI:LTR:Copia	1697	195	1	0	1	0	31.77	0.00	31.77	31.77	31.77	31.77	31.77	195.00	0.00	195	195.00	195.00	195.00	195	11.49	0.00	11.49	11.49	11.49	11.49	11.49
Copia-79_AA-I_1p:ClassI:LTR:Copia	1073	27	1	0	1	0	26.27	0.00	26.27	26.27	26.27	26.27	26.27	27.00	0.00	27	27.00	27.00	27.00	27	2.52	0.00	2.52	2.52	2.52	2.52	2.52
Copia-7_Ano-I_1p:ClassI:LTR:Copia	1394	300	1	0	1	0	21.06	0.00	21.06	21.06	21.06	21.06	21.06	300.00	0.00	300	300.00	300.00	300.00	300	21.52	0.00	21.52	21.52	21.52	21.52	21.52
Copia-7_EPa-I_1p:ClassI:LTR:Copia	1245	24	1	0	1	0	33.08	0.00	33.08	33.08	33.08	33.08	33.08	24.00	0.00	24	24.00	24.00	24.00	24	1.93	0.00	1.93	1.93	1.93	1.93	1.93
Copia-7_PAb-I_1p:ClassI:LTR:Copia	408	1290	1	0	1	0	22.37	0.00	22.37	22.37	22.37	22.37	22.37	1290.00	0.00	1290	1290.00	1290.00	1290.00	1290	316.18	0.00	316.18	316.18	316.18	316.18	316.18
Copia-81_GM-I_1p:ClassI:LTR:Copia	811	48	1	0	1	0	26.79	0.00	26.79	26.79	26.79	26.79	26.79	48.00	0.00	48	48.00	48.00	48.00	48	5.92	0.00	5.92	5.92	5.92	5.92	5.92
Copia-84_PT-I_1p:ClassI:LTR:Copia	1114	502	2	0	2	0	28.54	0.57	28.13	28.13	28.54	28.94	28.94	251.00	202.23	108	108.00	251.00	394.00	394	22.53	18.15	9.69	9.69	22.53	35.37	35.37
Copia-86_GM-I_2p:ClassI:LTR:Copia	1089	513	1	0	1	0	25.78	0.00	25.78	25.78	25.78	25.78	25.78	513.00	0.00	513	513.00	513.00	513.00	513	47.11	0.00	47.11	47.11	47.11	47.11	47.11
Copia-88_ST-I_1p:ClassI:LTR:Copia	625	1638	2	0	2	0	31.18	0.45	30.86	30.86	31.18	31.50	31.50	819.00	1115.81	30	30.00	819.00	1608.00	1608	131.04	178.53	4.80	4.80	131.04	257.28	257.28
Copia-96_ALy-I_1p:ClassI:LTR:Copia	1259	45	1	0	1	0	20.94	0.00	20.94	20.94	20.94	20.94	20.94	45.00	0.00	45	45.00	45.00	45.00	45	3.57	0.00	3.57	3.57	3.57	3.57	3.57
Copia-9_CP-I_3p:ClassI:LTR:Copia	601	69	2	0	2	0	30.54	0.01	30.53	30.53	30.54	30.54	30.54	34.50	6.36	30	30.00	34.50	39.00	39	5.74	1.06	4.99	4.99	5.74	6.49	6.49
