TE	length	covg	frags	fullLgthFrags	copies	fullLgthCopies	meanId	sdId	minId	q25Id	medId	q75Id	maxId	meanLgth	sdLgth	minLgth	q25Lgth	medLgth	q75Lgth	maxLgth	meanLgthPerc	sdLgthPerc	minLgthPerc	q25LgthPerc	medLgthPerc	q75LgthPerc	maxLgthPerc
DTX-comp_CS10-B-P21.26-Map14	2122	3160	4	1	4	1	87.25	12.90	68.00	92.30	92.80	95.40	95.40	790.00	863.35	276	400.00	401.00	2082.00	2082	37.23	40.69	13.01	18.85	18.90	98.11	98.11
DTX-comp_CS10-B-P29.22-Map3_reversed	1852	13352	11	6	11	6	89.94	12.84	62.30	76.10	95.30	98.50	99.30	1213.82	769.90	100	383.00	1843.00	1847.00	1850	65.54	41.57	5.40	20.68	99.51	99.73	99.89
DTX-comp_CS10-B-P30.21-Map8_reversed	1496	13720	13	8	12	8	92.41	8.65	72.90	86.50	98.20	98.90	99.50	1143.33	565.88	21	900.00	1489.50	1492.00	1493	76.43	37.83	1.40	60.16	99.57	99.73	99.80
DTX-comp_CS10-B-P35.17-Map20	2162	35110	33	14	32	14	88.97	10.91	71.40	80.50	89.65	99.90	100.00	1107.09	963.10	26	181.00	956.50	2149.00	2160	51.21	44.55	1.20	8.37	44.24	99.40	99.91
DTX-comp_CS10-B-P54.1-Map3_reversed	1842	7386	5	4	5	4	99.90	0.22	99.50	100.00	100.00	100.00	100.00	1477.20	791.76	61	1812.00	1833.00	1839.00	1841	80.20	42.98	3.31	98.37	99.51	99.84	99.95
DTX-comp_CS10-B-R111-Map4	2788	8835	5	3	5	3	96.74	4.72	88.90	95.70	99.30	99.90	99.90	1767.00	1399.29	42	442.00	2782.00	2783.00	2786	63.38	50.19	1.51	15.85	99.78	99.82	99.93
DTX-comp_CS10-B-R118-Map10	1854	6474	9	3	8	3	90.17	9.99	74.80	87.30	92.10	99.10	99.50	809.25	867.51	51	137.00	333.00	1851.00	1851	43.65	46.79	2.75	7.39	17.96	99.84	99.84
DTX-comp_CS10-B-R176-Map4_reversed	2002	13434	13	3	13	3	91.33	5.97	79.20	89.10	93.90	95.80	97.70	1033.38	918.79	82	120.00	424.00	1996.00	2167	51.62	45.89	4.10	5.99	21.18	99.70	108.24
DTX-comp_CS10-B-R37-Map6	1840	9800	8	5	8	5	91.55	8.28	79.80	83.80	96.15	99.10	99.20	1225.00	833.63	97	345.00	1811.00	1838.00	1840	66.58	45.31	5.27	18.75	98.42	99.89	100.00
DTX-comp_CS10-B-R6-Map4_reversed	1859	4658	5	2	4	2	90.50	11.11	78.80	83.21	91.60	100.00	100.00	1164.50	837.94	167	776.00	1316.00	1859.00	1859	62.64	45.07	8.98	41.74	70.79	100.00	100.00
DTX-comp_CS10-B-R77-Map3	1847	4896	15	1	15	1	86.29	5.78	78.50	82.40	84.70	90.30	96.00	326.40	452.84	58	76.00	145.00	429.00	1840	17.67	24.52	3.14	4.11	7.85	23.23	99.62
DTX-comp_CS10_RS_00	14080	33165	40	1	38	1	77.30	8.03	61.78	71.50	76.90	84.00	100.00	872.76	2280.88	29	120.00	251.50	1010.00	14080	6.20	16.20	0.21	0.85	1.79	7.17	100.00
DTX-comp_CS10_RS_49	1849	9531	8	3	8	3	78.96	6.23	68.30	76.70	79.00	85.00	85.60	1191.38	822.95	119	275.00	1683.50	1839.00	1878	64.43	44.51	6.44	14.87	91.05	99.46	101.57
DTX-comp_Ptr_1CBFP-B-G36-Map7_reversed	2121	282	1	0	1	0	75.20	0.00	75.20	75.20	75.20	75.20	75.20	282.00	0.00	282	282.00	282.00	282.00	282	13.30	0.00	13.30	13.30	13.30	13.30	13.30
DTX-comp_Ptr_1CBFP-B-G40-Map9_reversed	1948	245	2	0	2	0	76.40	5.23	72.70	72.70	76.40	80.10	80.10	122.50	140.71	23	23.00	122.50	222.00	222	6.29	7.22	1.18	1.18	6.29	11.40	11.40
DTX-comp_Ptr_1CBFP-B-G55-Map12	2153	1362	2	0	2	0	71.25	0.35	71.00	71.00	71.25	71.50	71.50	681.00	591.14	263	263.00	681.00	1099.00	1099	31.63	27.46	12.22	12.22	31.63	51.05	51.05
DTX-comp_Ptr_1CBFP-B-G66-Map20_reversed	1890	2413	3	1	3	1	68.17	5.76	64.50	64.50	65.20	74.80	74.80	804.33	930.87	144	144.00	400.00	1869.00	1869	42.56	49.25	7.62	7.62	21.16	98.89	98.89
DTX-comp_Ptr_1CBFP-B-G84-Map3_reversed	2103	296	3	0	3	0	76.10	2.29	73.50	73.50	77.00	77.80	77.80	98.67	13.01	86	86.00	98.00	112.00	112	4.69	0.62	4.09	4.09	4.66	5.33	5.33
DTX-comp_Ptr_1CBFP-B-G89-Map6	2102	82	1	0	1	0	79.10	0.00	79.10	79.10	79.10	79.10	79.10	82.00	0.00	82	82.00	82.00	82.00	82	3.90	0.00	3.90	3.90	3.90	3.90	3.90
DTX-comp_Ptr_1CBFP-B-G90-Map7_reversed	2114	2498	3	1	3	1	72.40	2.63	69.40	69.40	73.50	74.30	74.30	832.67	1077.63	206	206.00	215.00	2077.00	2077	39.39	50.98	9.74	9.74	10.17	98.25	98.25
DTX-comp_Ptr_1CBFP-B-G94-Map14	2123	93	1	0	1	0	80.20	0.00	80.20	80.20	80.20	80.20	80.20	93.00	0.00	93	93.00	93.00	93.00	93	4.38	0.00	4.38	4.38	4.38	4.38	4.38
DTX-comp_Ptr_1CBFP-B-P22.40-Map20_reversed	3147	140	1	0	1	0	75.80	0.00	75.80	75.80	75.80	75.80	75.80	140.00	0.00	140	140.00	140.00	140.00	140	4.45	0.00	4.45	4.45	4.45	4.45	4.45
DTX-comp_Ptr_1CBFP-B-P34.3-Map13_reversed	2124	2384	2	1	2	1	69.40	1.13	68.60	68.60	69.40	70.20	70.20	1192.00	1227.54	324	324.00	1192.00	2060.00	2060	56.12	57.79	15.25	15.25	56.12	96.99	96.99
DTX-comp_Ptr_1CBFP-B-P4.6-Map20_reversed	1899	175	1	0	1	0	63.30	0.00	63.30	63.30	63.30	63.30	63.30	175.00	0.00	175	175.00	175.00	175.00	175	9.22	0.00	9.22	9.22	9.22	9.22	9.22
DTX-comp_Ptr_1CBFP-B-R16-Map5	1871	734	3	0	2	0	74.28	4.55	71.06	71.06	74.28	77.50	77.50	367.00	32.53	344	344.00	367.00	390.00	390	19.62	1.74	18.39	18.39	19.62	20.84	20.84
DTX-comp_Ptr_1CBFP-B-R228-Map5	1786	2578	3	0	3	0	64.53	3.30	61.30	61.30	64.40	67.90	67.90	859.33	587.97	238	238.00	933.00	1407.00	1407	48.11	32.92	13.33	13.33	52.24	78.78	78.78
DTX-comp_Ptr_1CBFP-B-R27-Map20	5875	88	1	0	1	0	81.70	0.00	81.70	81.70	81.70	81.70	81.70	88.00	0.00	88	88.00	88.00	88.00	88	1.50	0.00	1.50	1.50	1.50	1.50	1.50
DTX-comp_Ptr_1CBFP-B-R4-Map20_reversed	2733	33	1	0	1	0	90.90	0.00	90.90	90.90	90.90	90.90	90.90	33.00	0.00	33	33.00	33.00	33.00	33	1.21	0.00	1.21	1.21	1.21	1.21	1.21
DTX-comp_Ptr_1CBFP-B-R42-Map4	2798	758	3	0	3	0	80.10	8.83	75.00	75.00	75.00	90.30	90.30	252.67	174.36	152	152.00	152.00	454.00	454	9.03	6.23	5.43	5.43	5.43	16.23	16.23
DTX-comp_Ptr_1CBFP-B-R44-Map3	2131	157	1	0	1	0	66.70	0.00	66.70	66.70	66.70	66.70	66.70	157.00	0.00	157	157.00	157.00	157.00	157	7.37	0.00	7.37	7.37	7.37	7.37	7.37
DTX-comp_Ptr_1CBFP-B-R60-Map20_reversed	2127	199	1	0	1	0	74.00	0.00	74.00	74.00	74.00	74.00	74.00	199.00	0.00	199	199.00	199.00	199.00	199	9.36	0.00	9.36	9.36	9.36	9.36	9.36
DTX-comp_Ptr_1CBFP-B-R88-Map16	3021	355	2	0	1	0	69.50	0.00	69.50	69.50	69.50	69.50	69.50	355.00	0.00	355	355.00	355.00	355.00	355	11.75	0.00	11.75	11.75	11.75	11.75	11.75
DTX-comp_Ptr_1CBFP-B-R90-Map3_reversed	1472	141	2	0	2	0	71.75	3.75	69.10	69.10	71.75	74.40	74.40	70.50	70.00	21	21.00	70.50	120.00	120	4.79	4.76	1.43	1.43	4.79	8.15	8.15
DTX-comp_SN15_SOL-B-G47-Map7_reversed	2114	36	1	0	1	0	88.90	0.00	88.90	88.90	88.90	88.90	88.90	36.00	0.00	36	36.00	36.00	36.00	36	1.70	0.00	1.70	1.70	1.70	1.70	1.70
DTX-comp_SN4-B-G58-Map4	1845	702	4	0	2	0	72.67	0.61	72.24	72.24	72.67	73.10	73.10	351.00	65.05	305	305.00	351.00	397.00	397	19.02	3.53	16.53	16.53	19.02	21.52	21.52
DTX-comp_SN4-B-P1.6-Map8	1866	202	1	0	1	0	73.90	0.00	73.90	73.90	73.90	73.90	73.90	202.00	0.00	202	202.00	202.00	202.00	202	10.83	0.00	10.83	10.83	10.83	10.83	10.83
DTX-comp_SN4-B-P6.1-Map3	1293	1802	5	0	4	0	63.17	6.92	57.70	58.40	61.15	72.69	72.69	450.50	367.68	25	307.00	448.50	880.00	880	34.84	28.44	1.93	23.74	34.69	68.06	68.06
DTX-comp_SN79_1087_RS_16_reversed	1851	155	1	0	1	0	72.50	0.00	72.50	72.50	72.50	72.50	72.50	155.00	0.00	155	155.00	155.00	155.00	155	8.37	0.00	8.37	8.37	8.37	8.37	8.37
DTX-incomp-chim_CS10-B-G39-Map20	3893	37	1	0	1	0	94.90	0.00	94.90	94.90	94.90	94.90	94.90	37.00	0.00	37	37.00	37.00	37.00	37	0.95	0.00	0.95	0.95	0.95	0.95	0.95
DTX-incomp-chim_CS10-B-R133-Map3_reversed	3576	9796	13	1	13	1	77.09	13.54	63.40	69.40	71.60	77.20	100.00	753.54	1156.87	116	160.00	225.00	242.00	3576	21.07	32.35	3.24	4.47	6.29	6.77	100.00
DTX-incomp-chim_CS10-B-R137-Map5	4054	7079	6	0	6	0	81.68	20.68	54.70	63.80	85.80	100.00	100.00	1179.83	1397.02	61	86.00	525.50	2618.00	3263	29.10	34.46	1.50	2.12	12.96	64.58	80.49
DTX-incomp-chim_CS10-B-R61-Map5	7716	22854	13	2	11	2	80.94	12.45	68.30	69.20	76.80	95.37	99.90	2077.82	2976.98	156	200.00	722.00	3825.00	7714	26.93	38.58	2.02	2.59	9.36	49.57	99.97
DTX-incomp-chim_CS10-L-B116-Map1	4535	32859	27	1	26	1	90.22	10.62	70.20	80.50	94.12	99.90	100.00	1276.00	1137.25	26	129.00	1207.00	2149.00	4535	28.14	25.08	0.57	2.84	26.62	47.39	100.00
DTX-incomp-chim_CS10-L-B117-Map1	4230	1310	4	0	4	0	78.97	23.10	54.70	63.80	80.60	100.00	100.00	327.50	262.36	86	173.00	273.50	677.00	677	7.74	6.20	2.03	4.09	6.47	16.00	16.00
DTX-incomp-chim_CS10-L-B119-Map1	4169	6796	10	0	9	0	83.22	15.24	59.10	75.66	83.40	96.00	100.00	755.11	897.78	23	86.00	298.00	1597.00	2105	18.11	21.53	0.55	2.06	7.15	38.31	50.49
DTX-incomp-chim_CS10-L-B120-Map1	3778	16210	38	1	32	1	85.84	7.83	68.80	80.20	86.20	92.70	100.00	506.78	720.06	21	180.00	266.00	579.00	3778	13.41	19.06	0.56	4.76	7.04	15.33	100.00
DTX-incomp-chim_CS10-L-B13-Map2	17747	31976	28	1	26	1	86.16	11.59	62.01	77.62	89.80	95.50	99.90	1231.08	3598.21	26	88.00	302.50	521.00	17735	6.94	20.28	0.15	0.50	1.70	2.94	99.93
DTX-incomp-chim_CS10-L-B17-Map2	6408	971	2	0	1	0	73.34	0.00	73.34	73.34	73.34	73.34	73.34	971.00	0.00	971	971.00	971.00	971.00	971	15.15	0.00	15.15	15.15	15.15	15.15	15.15
DTX-incomp-chim_CS10-L-B20-Map1	22668	200523	135	1	85	1	83.58	8.51	64.65	77.12	84.20	89.90	100.00	2361.68	4017.45	21	145.00	474.00	2733.00	22668	10.42	17.72	0.09	0.64	2.09	12.06	100.00
DTX-incomp-chim_CS10-L-B21-Map1	22648	66037	60	1	51	1	81.76	12.62	55.00	74.70	82.60	92.90	100.00	1296.94	3220.68	23	152.00	297.00	1896.00	22651	5.73	14.22	0.10	0.67	1.31	8.37	100.01
DTX-incomp-chim_CS10-L-B23-Map1_reversed	21650	99260	66	1	56	1	77.85	11.30	54.00	70.60	77.85	84.59	100.00	1772.95	3023.67	24	257.00	1002.50	2425.00	21650	8.19	13.97	0.11	1.19	4.63	11.20	100.00
DTX-incomp-chim_CS10-L-B26-Map1	19906	95738	79	1	71	1	83.22	10.15	60.40	74.40	84.00	90.20	100.00	1349.10	2875.89	21	50.00	251.00	1300.00	19906	6.78	14.45	0.11	0.25	1.26	6.53	100.00
DTX-incomp-chim_CS10-L-B27-Map1	19826	63439	89	1	86	1	77.65	10.49	57.10	69.80	74.11	84.60	100.00	737.66	2213.61	32	115.00	267.00	450.00	19826	3.72	11.17	0.16	0.58	1.35	2.27	100.00
DTX-incomp-chim_CS10-L-B28-Map1_reversed	16520	34855	29	1	27	1	78.59	11.18	56.40	70.30	77.60	83.60	100.00	1290.93	3249.27	49	100.00	218.00	738.00	16520	7.81	19.67	0.30	0.61	1.32	4.47	100.00
DTX-incomp-chim_CS10-L-B29-Map1	14160	42386	58	1	45	1	76.20	9.66	61.60	69.10	72.89	84.10	100.00	942.93	2088.33	21	179.00	528.00	1166.00	14160	6.66	14.75	0.15	1.26	3.73	8.23	100.00
DTX-incomp-chim_CS10-L-B33-Map1_reversed	13005	25918	63	1	51	1	84.07	7.65	70.10	77.70	84.80	90.35	100.00	509.71	1792.82	21	82.00	260.00	406.00	13005	3.92	13.79	0.16	0.63	2.00	3.12	100.00
DTX-incomp-chim_CS10-L-B41-Map1_reversed	9693	46972	47	1	39	1	85.04	13.20	63.90	73.10	89.80	98.80	100.00	1204.44	1625.87	29	113.00	1139.00	1835.00	9693	12.43	16.77	0.30	1.17	11.75	18.93	100.00
DTX-incomp-chim_CS10-L-B42-Map1_reversed	9486	33765	36	0	30	0	83.17	11.00	58.10	76.30	81.80	93.70	100.00	1125.87	1544.41	37	134.00	512.00	1852.00	7917	11.87	16.28	0.39	1.41	5.40	19.52	83.46
DTX-incomp-chim_CS10-L-B43-Map1	9282	8653	20	0	15	0	86.14	9.86	74.90	76.70	82.50	100.00	100.00	577.20	589.16	26	155.00	301.00	874.00	1843	6.22	6.35	0.28	1.67	3.24	9.42	19.86
DTX-incomp-chim_CS10-L-B51-Map1	7569	46206	66	1	50	1	90.40	8.88	60.00	88.80	93.06	95.60	100.00	929.22	1420.27	31	168.00	424.00	947.00	7568	12.28	18.76	0.41	2.22	5.60	12.51	99.99
DTX-incomp-chim_CS10-L-B70-Map1	7327	21511	20	1	16	1	89.00	11.82	60.40	87.20	94.80	97.20	100.00	1344.44	1765.73	140	223.00	804.50	1937.00	7327	18.35	24.10	1.91	3.04	10.98	26.44	100.00
DTX-incomp-chim_CS10-L-B74-Map1	7153	2139	8	0	8	0	96.75	5.06	84.70	96.40	98.85	99.50	100.00	304.62	60.88	205	296.00	298.00	312.00	430	4.26	0.85	2.87	4.14	4.17	4.36	6.01
DTX-incomp-chim_CS10-L-B83-Map1	6597	16968	31	1	29	1	80.99	10.49	61.10	73.30	81.00	90.80	100.00	585.34	1308.01	25	92.00	134.00	296.00	6597	8.87	19.83	0.38	1.39	2.03	4.49	100.00
DTX-incomp-chim_Ptr_1CBFP-L-B108-Map1	5561	699	3	0	3	0	69.00	6.39	63.70	63.70	67.20	76.10	76.10	233.00	249.43	86	86.00	92.00	521.00	521	4.19	4.49	1.55	1.55	1.65	9.37	9.37
DTX-incomp-chim_Ptr_1CBFP-L-B138-Map1	4986	1614	6	0	6	0	67.17	3.69	64.50	65.00	65.10	69.70	73.60	269.00	160.76	35	144.00	297.50	400.00	440	5.40	3.22	0.70	2.89	5.97	8.02	8.82
DTX-incomp-chim_Ptr_1CBFP-L-B139-Map1	4212	1855	15	0	15	0	74.80	3.55	68.50	72.10	74.50	77.90	81.00	123.67	37.61	58	94.00	116.00	141.00	195	2.94	0.89	1.38	2.23	2.75	3.35	4.63
DTX-incomp-chim_Ptr_1CBFP-L-B146-Map1	3912	973	9	0	9	0	76.63	3.02	72.90	74.80	75.70	79.50	80.90	108.11	29.79	74	88.00	98.00	135.00	158	2.76	0.76	1.89	2.25	2.51	3.45	4.04
DTX-incomp-chim_Ptr_1CBFP-L-B148-Map1_reversed	3767	2911	2	0	2	0	62.00	8.06	56.30	56.30	62.00	67.70	67.70	1455.50	1225.42	589	589.00	1455.50	2322.00	2322	38.64	32.53	15.64	15.64	38.64	61.64	61.64
DTX-incomp-chim_Ptr_1CBFP-L-B153-Map1	3187	216	1	0	1	0	69.10	0.00	69.10	69.10	69.10	69.10	69.10	216.00	0.00	216	216.00	216.00	216.00	216	6.78	0.00	6.78	6.78	6.78	6.78	6.78
DTX-incomp-chim_Ptr_1CBFP-L-B41-Map1	23473	6760	12	0	11	0	71.35	9.28	57.40	64.20	70.00	73.50	87.80	614.55	751.73	39	63.00	409.00	961.00	2542	2.62	3.20	0.17	0.27	1.74	4.09	10.83
DTX-incomp-chim_Ptr_1CBFP-L-B42-Map1_reversed	19893	21438	31	0	27	0	81.87	9.91	64.80	75.60	80.00	87.30	99.90	794.00	1249.75	60	132.00	464.00	615.00	4575	3.99	6.28	0.30	0.66	2.33	3.09	23.00
DTX-incomp-chim_Ptr_1CBFP-L-B43-Map1	19420	7199	46	0	45	0	82.29	7.60	68.50	78.30	82.30	86.70	98.80	159.98	252.71	29	45.00	65.00	210.00	1590	0.82	1.30	0.15	0.23	0.33	1.08	8.19
DTX-incomp-chim_Ptr_1CBFP-L-B44-Map1_reversed	19396	15933	21	0	18	0	72.32	5.42	57.80	68.40	73.60	76.66	80.30	885.17	2573.17	65	127.00	182.00	315.00	11098	4.56	13.27	0.34	0.65	0.94	1.62	57.22
DTX-incomp-chim_Ptr_1CBFP-L-B45-Map1	19011	325	2	0	2	0	83.55	9.97	76.50	76.50	83.55	90.60	90.60	162.50	184.55	32	32.00	162.50	293.00	293	0.85	0.97	0.17	0.17	0.85	1.54	1.54
DTX-incomp-chim_Ptr_1CBFP-L-B47-Map1	17973	3107	26	0	26	0	86.43	9.72	66.20	80.70	88.45	94.10	100.00	120.58	280.14	25	32.00	34.00	52.00	1357	0.67	1.56	0.14	0.18	0.19	0.29	7.55
DTX-incomp-chim_Ptr_1CBFP-L-B49-Map1_reversed	14896	2747	29	0	29	0	82.33	5.10	70.10	79.90	82.60	84.30	93.20	94.72	34.99	27	65.00	101.00	121.00	177	0.64	0.23	0.18	0.44	0.68	0.81	1.19
DTX-incomp-chim_Ptr_1CBFP-L-B51-Map1_reversed	13310	8474	34	0	33	0	82.39	7.97	67.20	76.50	83.00	87.00	96.50	256.79	815.54	27	43.00	53.00	99.00	4604	1.93	6.13	0.20	0.32	0.40	0.74	34.59
DTX-incomp-chim_Ptr_1CBFP-L-B52-Map1_reversed	13289	46274	42	0	28	0	70.69	5.05	55.00	67.80	71.30	74.67	77.40	1653.46	1339.69	21	581.00	1534.50	3220.00	4657	12.44	10.08	0.16	4.37	11.55	24.23	35.04
DTX-incomp-chim_Ptr_1CBFP-L-B53-Map1	13243	441	3	0	3	0	70.60	0.69	70.20	70.20	70.20	71.40	71.40	147.00	68.79	69	69.00	173.00	199.00	199	1.11	0.52	0.52	0.52	1.31	1.50	1.50
DTX-incomp-chim_Ptr_1CBFP-L-B58-Map1	10806	1372	10	0	9	0	75.52	7.17	64.60	71.00	75.20	79.50	88.90	152.44	101.42	21	40.00	184.00	203.00	317	1.41	0.94	0.19	0.37	1.70	1.88	2.93
DTX-incomp-chim_Ptr_1CBFP-L-B60-Map1_reversed	9850	159	5	0	5	0	92.58	10.26	75.40	91.20	96.30	100.00	100.00	31.80	9.78	25	25.00	27.00	34.00	48	0.32	0.10	0.25	0.25	0.27	0.35	0.49
DTX-incomp-chim_Ptr_1CBFP-L-B61-Map1_reversed	9420	90	2	0	2	0	70.70	17.39	58.40	58.40	70.70	83.00	83.00	45.00	16.97	33	33.00	45.00	57.00	57	0.48	0.18	0.35	0.35	0.48	0.61	0.61
DTX-incomp-chim_Ptr_1CBFP-L-B63-Map1_reversed	9045	196	2	0	2	0	70.15	9.69	63.30	63.30	70.15	77.00	77.00	98.00	108.89	21	21.00	98.00	175.00	175	1.08	1.20	0.23	0.23	1.08	1.93	1.93
DTX-incomp-chim_Ptr_1CBFP-L-B67-Map1	8705	94	1	0	1	0	78.70	0.00	78.70	78.70	78.70	78.70	78.70	94.00	0.00	94	94.00	94.00	94.00	94	1.08	0.00	1.08	1.08	1.08	1.08	1.08
DTX-incomp-chim_Ptr_1CBFP-L-B68-Map1	8595	3252	3	0	3	0	75.97	9.76	69.60	69.60	71.10	87.20	87.20	1084.00	1687.67	39	39.00	182.00	3031.00	3031	12.61	19.64	0.45	0.45	2.12	35.26	35.26
DTX-incomp-chim_Ptr_1CBFP-L-B70-Map1	8504	1318	7	0	7	0	72.24	5.12	64.80	69.40	70.30	76.50	80.00	188.29	121.18	48	67.00	174.00	330.00	347	2.21	1.42	0.56	0.79	2.05	3.88	4.08
DTX-incomp-chim_Ptr_1CBFP-L-B74-Map1	8142	541	2	0	2	0	70.15	5.02	66.60	66.60	70.15	73.70	73.70	270.50	289.21	66	66.00	270.50	475.00	475	3.32	3.55	0.81	0.81	3.32	5.83	5.83
DTX-incomp-chim_Ptr_1CBFP-L-B91-Map1_reversed	6362	1069	4	0	4	0	62.57	7.66	57.00	57.80	59.85	73.60	73.60	267.25	229.17	26	163.00	241.50	560.00	560	4.20	3.60	0.41	2.56	3.80	8.80	8.80
DTX-incomp-chim_Ptr_1CBFP-L-B92-Map1_reversed	6319	630	4	0	3	0	80.32	8.28	74.05	74.05	77.20	89.70	89.70	210.00	175.14	39	39.00	202.00	389.00	389	3.32	2.77	0.62	0.62	3.20	6.16	6.16
DTX-incomp-chim_Ptr_1CBFP-L-B94-Map1	6238	881	1	0	1	0	81.20	0.00	81.20	81.20	81.20	81.20	81.20	881.00	0.00	881	881.00	881.00	881.00	881	14.12	0.00	14.12	14.12	14.12	14.12	14.12
DTX-incomp-chim_SN15_SOL-L-B13-Map1_reversed	18062	108	2	0	1	0	75.33	0.00	75.33	75.33	75.33	75.33	75.33	128.00	0.00	128	128.00	128.00	128.00	128	0.71	0.00	0.71	0.71	0.71	0.71	0.71
DTX-incomp-chim_SN15_SOL-L-B19-Map1_reversed	15719	5246	11	0	6	0	73.04	10.48	62.70	67.11	71.65	72.00	93.10	878.67	1604.46	29	205.00	259.50	374.00	4145	5.59	10.21	0.18	1.30	1.65	2.38	26.37
