TE	length	covg	frags	fullLgthFrags	copies	fullLgthCopies	meanId	sdId	minId	q25Id	medId	q75Id	maxId	meanLgth	sdLgth	minLgth	q25Lgth	medLgth	q75Lgth	maxLgth	meanLgthPerc	sdLgthPerc	minLgthPerc	q25LgthPerc	medLgthPerc	q75LgthPerc	maxLgthPerc
ATCOPIA43I:ClassI:LTR:Copia	7963	93	1	0	1	0	41.94	0.00	41.94	41.94	41.94	41.94	41.94	93.00	0.00	93	93.00	93.00	93.00	93	1.17	0.00	1.17	1.17	1.17	1.17	1.17
ATCOPIA48_I:ClassI:LTR:Copia	4420	132	2	0	2	0	54.54	0.00	54.54	54.54	54.54	54.54	54.54	66.00	0.00	66	66.00	66.00	66.00	66	1.49	0.00	1.49	1.49	1.49	1.49	1.49
ATCOPIA56_I:ClassI:LTR:Copia	4210	93	1	0	1	0	28.81	0.00	28.81	28.81	28.81	28.81	28.81	93.00	0.00	93	93.00	93.00	93.00	93	2.21	0.00	2.21	2.21	2.21	2.21	2.21
ATCOPIA84_I:ClassI:LTR:Copia	4570	72	1	0	1	0	33.33	0.00	33.33	33.33	33.33	33.33	33.33	72.00	0.00	72	72.00	72.00	72.00	72	1.58	0.00	1.58	1.58	1.58	1.58	1.58
ATGP1I:ClassI:LTR:Gypsy	5977	434	5	0	5	0	38.47	5.82	32.35	33.33	37.84	44.00	44.83	86.80	30.20	35	87.00	99.00	102.00	111	1.45	0.51	0.59	1.46	1.66	1.71	1.86
ATGP2I:ClassI:LTR:Gypsy	5049	249	3	0	3	0	45.99	16.49	35.48	35.48	37.50	65.00	65.00	83.00	19.97	60	60.00	93.00	96.00	96	1.64	0.40	1.19	1.19	1.84	1.90	1.90
ATGP3A_I:ClassI:LTR:Gypsy	4799	81	1	0	1	0	40.74	0.00	40.74	40.74	40.74	40.74	40.74	81.00	0.00	81	81.00	81.00	81.00	81	1.69	0.00	1.69	1.69	1.69	1.69	1.69
ATGP3B_I:ClassI:LTR:Gypsy	4570	90	1	0	1	0	40.00	0.00	40.00	40.00	40.00	40.00	40.00	90.00	0.00	90	90.00	90.00	90.00	90	1.97	0.00	1.97	1.97	1.97	1.97	1.97
ATGP3I:ClassI:LTR:Gypsy	4589	108	1	0	1	0	38.89	0.00	38.89	38.89	38.89	38.89	38.89	108.00	0.00	108	108.00	108.00	108.00	108	2.35	0.00	2.35	2.35	2.35	2.35	2.35
ATGP4_I:ClassI:LTR:Gypsy	4900	143	2	0	2	0	39.36	7.18	34.29	34.29	39.36	44.44	44.44	71.50	34.65	47	47.00	71.50	96.00	96	1.46	0.71	0.96	0.96	1.46	1.96	1.96
ATGP5A_I:ClassI:LTR:Gypsy	5487	462	4	0	4	0	38.09	4.19	34.62	36.11	36.80	44.12	44.12	115.50	27.44	96	102.00	105.00	156.00	156	2.10	0.50	1.75	1.86	1.91	2.84	2.84
ATGP5I:ClassI:LTR:Gypsy	4801	84	1	0	1	0	42.86	0.00	42.86	42.86	42.86	42.86	42.86	84.00	0.00	84	84.00	84.00	84.00	84	1.75	0.00	1.75	1.75	1.75	1.75	1.75
ATGP7I:ClassI:LTR:Gypsy	4561	204	2	0	2	0	39.36	5.49	35.48	35.48	39.36	43.24	43.24	102.00	12.73	93	93.00	102.00	111.00	111	2.24	0.28	2.04	2.04	2.24	2.43	2.43
ATGP8I:ClassI:LTR:Gypsy	5093	69	1	0	1	0	39.13	0.00	39.13	39.13	39.13	39.13	39.13	69.00	0.00	69	69.00	69.00	69.00	69	1.35	0.00	1.35	1.35	1.35	1.35	1.35
ATHILA0_I:ClassI:LTR:Gypsy	10046	90	1	0	1	0	40.00	0.00	40.00	40.00	40.00	40.00	40.00	90.00	0.00	90	90.00	90.00	90.00	90	0.90	0.00	0.90	0.90	0.90	0.90	0.90
ATHILA4C_I:ClassI:LTR:Gypsy	8639	159	1	0	1	0	33.96	0.00	33.96	33.96	33.96	33.96	33.96	159.00	0.00	159	159.00	159.00	159.00	159	1.84	0.00	1.84	1.84	1.84	1.84	1.84
ATHILA6B_I:ClassI:LTR:Gypsy	7963	69	1	0	1	0	52.17	0.00	52.17	52.17	52.17	52.17	52.17	69.00	0.00	69	69.00	69.00	69.00	69	0.87	0.00	0.87	0.87	0.87	0.87	0.87
ATHILA6C_I:ClassI:LTR:Gypsy	10743	379	4	0	4	0	38.15	4.05	34.38	35.90	37.30	43.59	43.59	94.75	30.66	52	93.00	105.00	117.00	117	0.88	0.29	0.48	0.87	0.98	1.09	1.09
ATHILA7_I:ClassI:LTR:Gypsy	9988	420	4	0	4	0	38.34	5.91	33.33	35.13	36.69	46.67	46.67	105.00	11.75	90	102.00	106.50	117.00	117	1.05	0.12	0.90	1.02	1.07	1.17	1.17
ATLANTYS-I_OS:ClassI:LTR:Gypsy	10724	100	2	0	2	0	40.84	1.18	40.00	40.00	40.84	41.67	41.67	50.00	29.70	29	29.00	50.00	71.00	71	0.47	0.28	0.27	0.27	0.47	0.66	0.66
ATLANTYS1_I:ClassI:LTR:Gypsy	10633	220	3	0	3	0	39.67	14.09	26.53	26.53	37.93	54.54	54.54	73.33	11.85	66	66.00	67.00	87.00	87	0.69	0.11	0.62	0.62	0.63	0.82	0.82
ATLANTYS2_I:ClassI:LTR:Gypsy	9311	81	1	0	1	0	51.85	0.00	51.85	51.85	51.85	51.85	51.85	81.00	0.00	81	81.00	81.00	81.00	81	0.87	0.00	0.87	0.87	0.87	0.87	0.87
ATLANTYS_LC_I:ClassI:LTR:Gypsy	12848	72	1	0	1	0	45.83	0.00	45.83	45.83	45.83	45.83	45.83	72.00	0.00	72	72.00	72.00	72.00	72	0.56	0.00	0.56	0.56	0.56	0.56	0.56
Baggins-1_NVi:ClassI:LINE:I	5066	66	1	0	1	0	33.33	0.00	33.33	33.33	33.33	33.33	33.33	66.00	0.00	66	66.00	66.00	66.00	66	1.30	0.00	1.30	1.30	1.30	1.30	1.30
Baggins1_Cis:ClassI:LINE:I	5611	252	3	0	3	0	39.38	2.35	36.67	36.67	40.74	40.74	40.74	84.00	5.20	81	81.00	81.00	90.00	90	1.50	0.09	1.44	1.44	1.44	1.60	1.60
BAGY1_HV_I:ClassI:LTR:Gypsy	6010	317	4	0	4	0	32.87	6.46	25.00	31.71	32.93	40.63	40.63	79.25	38.13	36	62.00	79.00	123.00	123	1.32	0.63	0.60	1.03	1.31	2.05	2.05
BAGY2_HV_I:ClassI:LTR:Gypsy	6563	369	4	0	4	0	43.10	9.64	31.58	41.38	42.91	55.00	55.00	92.25	24.42	60	87.00	97.50	114.00	114	1.41	0.37	0.91	1.33	1.49	1.74	1.74
BCBOTYPOL:ClassI:LTR:Gypsy	1224	63	1	0	1	0	52.38	0.00	52.38	52.38	52.38	52.38	52.38	63.00	0.00	63	63.00	63.00	63.00	63	5.15	0.00	5.15	5.15	5.15	5.15	5.15
BEL1-I_SM:ClassI:LTR:Bel-Pao	5685	222	2	0	1	0	67.57	0.00	67.57	67.57	67.57	67.57	67.57	222.00	0.00	222	222.00	222.00	222.00	222	3.91	0.00	3.91	3.91	3.91	3.91	3.91
Bica_I:ClassI:LTR:Gypsy	4779	66	1	0	1	0	33.33	0.00	33.33	33.33	33.33	33.33	33.33	66.00	0.00	66	66.00	66.00	66.00	66	1.38	0.00	1.38	1.38	1.38	1.38	1.38
Birddawg_I:ClassI:LTR:ERV	5334	60	1	0	1	0	45.00	0.00	45.00	45.00	45.00	45.00	45.00	60.00	0.00	60	60.00	60.00	60.00	60	1.12	0.00	1.12	1.12	1.12	1.12	1.12
BLASTOPIA_I:ClassI:LTR:Gypsy	4481	149	1	0	1	0	25.42	0.00	25.42	25.42	25.42	25.42	25.42	149.00	0.00	149	149.00	149.00	149.00	149	3.33	0.00	3.33	3.33	3.33	3.33	3.33
BLOOD_I:ClassI:LTR:Gypsy	6613	96	1	0	1	0	40.63	0.00	40.63	40.63	40.63	40.63	40.63	96.00	0.00	96	96.00	96.00	96.00	96	1.45	0.00	1.45	1.45	1.45	1.45	1.45
BMC1:ClassI:LINE:Jockey	5091	755	10	0	10	0	36.84	0.00	36.84	36.84	36.84	36.84	36.84	75.50	5.80	70	70.00	75.50	81.00	81	1.48	0.11	1.37	1.37	1.48	1.59	1.59
BOTY_I:ClassI:LTR:Gypsy	5464	464	3	0	3	0	41.35	3.36	37.50	37.50	42.86	43.70	43.70	154.67	177.86	23	23.00	84.00	357.00	357	2.83	3.26	0.42	0.42	1.54	6.53	6.53
Boudicca_I:ClassI:LTR:Gypsy	4279	180	2	0	2	0	39.94	2.84	37.93	37.93	39.94	41.94	41.94	90.00	4.24	87	87.00	90.00	93.00	93	2.10	0.10	2.03	2.03	2.10	2.17	2.17
BS2:ClassI:LINE:Jockey	4721	150	2	0	2	0	37.80	14.18	27.78	27.78	37.80	47.83	47.83	75.00	8.49	69	69.00	75.00	81.00	81	1.59	0.18	1.46	1.46	1.59	1.72	1.72
BtERVF1_I:ClassI:LTR:ERV	7407	282	3	0	3	0	40.66	4.07	36.36	36.36	41.18	44.44	44.44	94.00	11.36	81	81.00	99.00	102.00	102	1.27	0.15	1.09	1.09	1.34	1.38	1.38
BtERVF2_I:ClassI:LTR:ERV	7707	702	6	0	6	0	37.07	7.96	27.27	32.00	35.09	45.16	47.83	117.00	31.41	69	93.00	123.00	144.00	150	1.52	0.41	0.90	1.21	1.60	1.87	1.95
CarERV2:ClassI:LTR:ERV	7612	108	1	0	1	0	36.11	0.00	36.11	36.11	36.11	36.11	36.11	108.00	0.00	108	108.00	108.00	108.00	108	1.42	0.00	1.42	1.42	1.42	1.42	1.42
CASTOR_I:ClassI:LTR:Copia	4461	84	1	0	1	0	35.71	0.00	35.71	35.71	35.71	35.71	35.71	84.00	0.00	84	84.00	84.00	84.00	84	1.88	0.00	1.88	1.88	1.88	1.88	1.88
CER1:ClassI:LTR:Gypsy	7881	22	1	0	1	0	24.29	0.00	24.29	24.29	24.29	24.29	24.29	22.00	0.00	22	22.00	22.00	22.00	22	0.28	0.00	0.28	0.28	0.28	0.28	0.28
CER2-I_CE:ClassI:LTR:?	8558	132	1	0	1	0	36.36	0.00	36.36	36.36	36.36	36.36	36.36	132.00	0.00	132	132.00	132.00	132.00	132	1.54	0.00	1.54	1.54	1.54	1.54	1.54
CER4-I_CE:ClassI:LTR:?	4754	114	1	0	1	0	31.58	0.00	31.58	31.58	31.58	31.58	31.58	114.00	0.00	114	114.00	114.00	114.00	114	2.40	0.00	2.40	2.40	2.40	2.40	2.40
CER5-I_CE:ClassI:LTR:?	4660	63	1	0	1	0	28.57	0.00	28.57	28.57	28.57	28.57	28.57	63.00	0.00	63	63.00	63.00	63.00	63	1.35	0.00	1.35	1.35	1.35	1.35	1.35
CER6-I_CE:ClassI:LTR:?	4675	57	1	0	1	0	25.00	0.00	25.00	25.00	25.00	25.00	25.00	57.00	0.00	57	57.00	57.00	57.00	57	1.22	0.00	1.22	1.22	1.22	1.22	1.22
CEREBA_HV_I:ClassI:LTR:Gypsy	5999	239	4	0	4	0	45.49	4.71	39.13	45.00	46.41	50.00	50.00	59.75	13.20	41	60.00	64.50	69.00	69	1.00	0.22	0.68	1.00	1.08	1.15	1.15
CEREBA_I:ClassI:LTR:Gypsy	9519	264	2	0	2	0	31.91	11.45	23.81	23.81	31.91	40.00	40.00	132.00	80.61	75	75.00	132.00	189.00	189	1.39	0.85	0.79	0.79	1.39	1.99	1.99
CERV1_INT:ClassI:LTR:ERV	7337	138	1	0	1	0	36.96	0.00	36.96	36.96	36.96	36.96	36.96	138.00	0.00	138	138.00	138.00	138.00	138	1.88	0.00	1.88	1.88	1.88	1.88	1.88
CERV2_INT:ClassI:LTR:ERV	7584	184	2	0	2	0	36.42	1.01	35.71	35.71	36.42	37.14	37.14	92.00	48.08	58	58.00	92.00	126.00	126	1.21	0.63	0.76	0.76	1.21	1.66	1.66
CfERV1:ClassI:LTR:ERV	5919	465	5	0	5	0	37.57	3.23	34.15	34.29	38.24	40.00	41.18	93.00	27.82	48	90.00	102.00	102.00	123	1.57	0.47	0.81	1.52	1.72	1.72	2.08
CfERVF1:ClassI:LTR:ERV	5896	170	3	0	3	0	47.29	0.76	46.43	46.43	47.62	47.83	47.83	56.67	30.99	23	23.00	63.00	84.00	84	0.96	0.53	0.39	0.39	1.07	1.42	1.42
CfERVF2:ClassI:LTR:ERV	7205	7653	70	0	70	0	42.68	4.19	38.46	41.03	41.03	41.03	52.17	109.33	17.60	69	117.00	117.00	117.00	120	1.52	0.24	0.96	1.62	1.62	1.62	1.67
CFT1:ClassI:LTR:Gypsy	6112	148	3	0	3	0	43.73	6.89	36.36	36.36	44.83	50.00	50.00	49.33	33.26	24	24.00	37.00	87.00	87	0.81	0.54	0.39	0.39	0.61	1.42	1.42
CGT1:ClassI:?:?	3255	741	4	0	4	0	38.55	3.75	34.94	35.79	38.35	42.55	42.55	185.25	100.32	66	141.00	195.00	285.00	285	5.69	3.08	2.03	4.33	5.99	8.76	8.76
Chimpo_I:ClassI:LTR:Gypsy	4059	35	1	0	1	0	35.48	0.00	35.48	35.48	35.48	35.48	35.48	35.00	0.00	35	35.00	35.00	35.00	35	0.86	0.00	0.86	0.86	0.86	0.86	0.86
Chouto_I:ClassI:LTR:Gypsy	5715	75	1	0	1	0	48.00	0.00	48.00	48.00	48.00	48.00	48.00	75.00	0.00	75	75.00	75.00	75.00	75	1.31	0.00	1.31	1.31	1.31	1.31	1.31
CINFUL2A_I:ClassI:LTR:Gypsy	7409	168	2	0	2	0	42.86	0.00	42.86	42.86	42.86	42.86	42.86	84.00	0.00	84	84.00	84.00	84.00	84	1.13	0.00	1.13	1.13	1.13	1.13	1.13
CIRCE:ClassI:LTR:?	6356	78	1	0	1	0	34.62	0.00	34.62	34.62	34.62	34.62	34.62	78.00	0.00	78	78.00	78.00	78.00	78	1.23	0.00	1.23	1.23	1.23	1.23	1.23
CIRT2_CA:ClassII:TIR:Tc1-Mariner	1826	1731	6	0	6	0	34.15	2.76	30.93	32.65	33.29	36.30	38.46	288.50	341.85	21	24.00	117.00	726.00	726	15.80	18.72	1.15	1.31	6.41	39.76	39.76
CoeEFV-I:ClassI:LTR:Retrovirus	8744	126	1	0	1	0	35.71	0.00	35.71	35.71	35.71	35.71	35.71	126.00	0.00	126	126.00	126.00	126.00	126	1.44	0.00	1.44	1.44	1.44	1.44	1.44
COP3_I_MT:ClassI:LTR:Copia	4345	63	1	0	1	0	38.10	0.00	38.10	38.10	38.10	38.10	38.10	63.00	0.00	63	63.00	63.00	63.00	63	1.45	0.00	1.45	1.45	1.45	1.45	1.45
copia-1-I_AN:ClassI:LTR:Copia	4906	1188	4	0	4	0	39.76	3.89	34.49	39.29	40.61	43.33	43.33	297.00	434.31	57	90.00	91.50	948.00	948	6.05	8.85	1.16	1.83	1.87	19.32	19.32
Copia-102_BRa-I:ClassI:LTR:Copia	4134	87	1	0	1	0	34.48	0.00	34.48	34.48	34.48	34.48	34.48	87.00	0.00	87	87.00	87.00	87.00	87	2.10	0.00	2.10	2.10	2.10	2.10	2.10
Copia-106_Mad-I:ClassI:LTR:Copia	4079	138	2	0	2	0	45.77	0.75	45.24	45.24	45.77	46.30	46.30	69.00	59.40	27	27.00	69.00	111.00	111	1.69	1.46	0.66	0.66	1.69	2.72	2.72
Copia-109_SB-I:ClassI:LTR:Copia	4336	99	1	0	1	0	33.33	0.00	33.33	33.33	33.33	33.33	33.33	99.00	0.00	99	99.00	99.00	99.00	99	2.28	0.00	2.28	2.28	2.28	2.28	2.28
Copia-10_FV-I:ClassI:LTR:Copia	4544	30	1	0	1	0	22.73	0.00	22.73	22.73	22.73	22.73	22.73	30.00	0.00	30	30.00	30.00	30.00	30	0.66	0.00	0.66	0.66	0.66	0.66	0.66
Copia-10_Mad-I:ClassI:LTR:Copia	4471	63	1	0	1	0	27.91	0.00	27.91	27.91	27.91	27.91	27.91	63.00	0.00	63	63.00	63.00	63.00	63	1.41	0.00	1.41	1.41	1.41	1.41	1.41
Copia-111_CCri-I:ClassI:LTR:Copia	4401	128	2	0	2	0	32.18	1.63	31.03	31.03	32.18	33.33	33.33	64.00	32.53	41	41.00	64.00	87.00	87	1.45	0.74	0.93	0.93	1.45	1.98	1.98
Copia-112_SB-I:ClassI:LTR:Copia	4523	84	1	0	1	0	42.86	0.00	42.86	42.86	42.86	42.86	42.86	84.00	0.00	84	84.00	84.00	84.00	84	1.86	0.00	1.86	1.86	1.86	1.86	1.86
Copia-118_SB-I:ClassI:LTR:Copia	4400	78	1	0	1	0	50.00	0.00	50.00	50.00	50.00	50.00	50.00	78.00	0.00	78	78.00	78.00	78.00	78	1.77	0.00	1.77	1.77	1.77	1.77	1.77
Copia-11_PGr-I:ClassI:LTR:Copia	3976	52	1	0	1	0	41.38	0.00	41.38	41.38	41.38	41.38	41.38	52.00	0.00	52	52.00	52.00	52.00	52	1.31	0.00	1.31	1.31	1.31	1.31	1.31
Copia-11_Pru-I:ClassI:LTR:Copia	4748	99	1	0	1	0	42.42	0.00	42.42	42.42	42.42	42.42	42.42	99.00	0.00	99	99.00	99.00	99.00	99	2.09	0.00	2.09	2.09	2.09	2.09	2.09
Copia-11_RC-I:ClassI:LTR:Copia	4279	44	2	0	2	0	36.36	0.00	36.36	36.36	36.36	36.36	36.36	22.00	0.00	22	22.00	22.00	22.00	22	0.51	0.00	0.51	0.51	0.51	0.51	0.51
Copia-120_SB-I:ClassI:LTR:Copia	4972	192	2	0	2	0	32.99	8.09	27.27	27.27	32.99	38.71	38.71	96.00	4.24	93	93.00	96.00	99.00	99	1.93	0.09	1.87	1.87	1.93	1.99	1.99
Copia-121_CCri-I:ClassI:LTR:Copia	4520	72	1	0	1	0	37.50	0.00	37.50	37.50	37.50	37.50	37.50	72.00	0.00	72	72.00	72.00	72.00	72	1.59	0.00	1.59	1.59	1.59	1.59	1.59
Copia-121_SB-I:ClassI:LTR:Copia	4364	27	1	0	1	0	44.14	0.00	44.14	44.14	44.14	44.14	44.14	27.00	0.00	27	27.00	27.00	27.00	27	0.62	0.00	0.62	0.62	0.62	0.62	0.62
Copia-122_SB-I:ClassI:LTR:Copia	4405	75	1	0	1	0	32.00	0.00	32.00	32.00	32.00	32.00	32.00	75.00	0.00	75	75.00	75.00	75.00	75	1.70	0.00	1.70	1.70	1.70	1.70	1.70
Copia-12_BRa-I:ClassI:LTR:Copia	4118	72	1	0	1	0	41.67	0.00	41.67	41.67	41.67	41.67	41.67	72.00	0.00	72	72.00	72.00	72.00	72	1.75	0.00	1.75	1.75	1.75	1.75	1.75
Copia-12_PTrit-I:ClassI:LTR:Copia	4728	98	1	0	1	0	22.58	0.00	22.58	22.58	22.58	22.58	22.58	98.00	0.00	98	98.00	98.00	98.00	98	2.07	0.00	2.07	2.07	2.07	2.07	2.07
Copia-134_AA-I:ClassI:LTR:Copia	4289	21	1	0	1	0	34.09	0.00	34.09	34.09	34.09	34.09	34.09	21.00	0.00	21	21.00	21.00	21.00	21	0.49	0.00	0.49	0.49	0.49	0.49	0.49
Copia-134_SB-I:ClassI:LTR:Copia	4488	60	1	0	1	0	55.00	0.00	55.00	55.00	55.00	55.00	55.00	60.00	0.00	60	60.00	60.00	60.00	60	1.34	0.00	1.34	1.34	1.34	1.34	1.34
Copia-137_SB-I:ClassI:LTR:Copia	4514	108	1	0	1	0	36.11	0.00	36.11	36.11	36.11	36.11	36.11	108.00	0.00	108	108.00	108.00	108.00	108	2.39	0.00	2.39	2.39	2.39	2.39	2.39
Copia-13_EPa-I:ClassI:LTR:Copia	4382	39	1	0	1	0	40.63	0.00	40.63	40.63	40.63	40.63	40.63	39.00	0.00	39	39.00	39.00	39.00	39	0.89	0.00	0.89	0.89	0.89	0.89	0.89
Copia-13_PSo-I:ClassI:LTR:Copia	5718	135	1	0	1	0	33.33	0.00	33.33	33.33	33.33	33.33	33.33	135.00	0.00	135	135.00	135.00	135.00	135	2.36	0.00	2.36	2.36	2.36	2.36	2.36
Copia-148_CCri-I:ClassI:LTR:Copia	4331	30	1	0	1	0	38.71	0.00	38.71	38.71	38.71	38.71	38.71	30.00	0.00	30	30.00	30.00	30.00	30	0.69	0.00	0.69	0.69	0.69	0.69	0.69
Copia-149_CCri-I:ClassI:LTR:Copia	4687	33	1	0	1	0	33.85	0.00	33.85	33.85	33.85	33.85	33.85	33.00	0.00	33	33.00	33.00	33.00	33	0.70	0.00	0.70	0.70	0.70	0.70	0.70
Copia-14_CCri-I:ClassI:LTR:Copia	4465	126	1	0	1	0	26.19	0.00	26.19	26.19	26.19	26.19	26.19	126.00	0.00	126	126.00	126.00	126.00	126	2.82	0.00	2.82	2.82	2.82	2.82	2.82
Copia-14_DPu-I:ClassI:LTR:Copia	4237	21	1	0	1	0	52.78	0.00	52.78	52.78	52.78	52.78	52.78	21.00	0.00	21	21.00	21.00	21.00	21	0.50	0.00	0.50	0.50	0.50	0.50	0.50
Copia-14_Mad-I_#2:ClassI:LTR:Copia	4463	36	1	0	1	0	40.63	0.00	40.63	40.63	40.63	40.63	40.63	36.00	0.00	36	36.00	36.00	36.00	36	0.81	0.00	0.81	0.81	0.81	0.81	0.81
Copia-14_PX-I:ClassI:LTR:Copia	4429	52	1	0	1	0	32.35	0.00	32.35	32.35	32.35	32.35	32.35	52.00	0.00	52	52.00	52.00	52.00	52	1.17	0.00	1.17	1.17	1.17	1.17	1.17
Copia-14_RC-I:ClassI:LTR:Copia	4809	81	1	0	1	0	40.74	0.00	40.74	40.74	40.74	40.74	40.74	81.00	0.00	81	81.00	81.00	81.00	81	1.68	0.00	1.68	1.68	1.68	1.68	1.68
Copia-14_SI-I:ClassI:LTR:Copia	4262	66	1	0	1	0	35.48	0.00	35.48	35.48	35.48	35.48	35.48	66.00	0.00	66	66.00	66.00	66.00	66	1.55	0.00	1.55	1.55	1.55	1.55	1.55
Copia-14_TC-I:ClassI:LTR:Copia	6470	27	1	0	1	0	40.00	0.00	40.00	40.00	40.00	40.00	40.00	27.00	0.00	27	27.00	27.00	27.00	27	0.42	0.00	0.42	0.42	0.42	0.42	0.42
Copia-15_Mad-I:ClassI:LTR:Copia	4429	96	1	0	1	0	34.38	0.00	34.38	34.38	34.38	34.38	34.38	96.00	0.00	96	96.00	96.00	96.00	96	2.17	0.00	2.17	2.17	2.17	2.17	2.17
Copia-15_PSo-I:ClassI:LTR:Copia	3973	129	1	0	1	0	27.91	0.00	27.91	27.91	27.91	27.91	27.91	129.00	0.00	129	129.00	129.00	129.00	129	3.25	0.00	3.25	3.25	3.25	3.25	3.25
Copia-16_BD-I:ClassI:LTR:Copia	4383	102	1	0	1	0	41.18	0.00	41.18	41.18	41.18	41.18	41.18	102.00	0.00	102	102.00	102.00	102.00	102	2.33	0.00	2.33	2.33	2.33	2.33	2.33
Copia-16_CP-I:ClassI:LTR:Copia	4684	66	1	0	1	0	54.54	0.00	54.54	54.54	54.54	54.54	54.54	66.00	0.00	66	66.00	66.00	66.00	66	1.41	0.00	1.41	1.41	1.41	1.41	1.41
Copia-16_SB-I:ClassI:LTR:Copia	5061	78	1	0	1	0	50.00	0.00	50.00	50.00	50.00	50.00	50.00	78.00	0.00	78	78.00	78.00	78.00	78	1.54	0.00	1.54	1.54	1.54	1.54	1.54
Copia-17_CP-I:ClassI:LTR:Copia	4078	69	1	0	1	0	47.83	0.00	47.83	47.83	47.83	47.83	47.83	69.00	0.00	69	69.00	69.00	69.00	69	1.69	0.00	1.69	1.69	1.69	1.69	1.69
Copia-17_PTa-I:ClassI:LTR:Copia	4106	78	1	0	1	0	50.00	0.00	50.00	50.00	50.00	50.00	50.00	78.00	0.00	78	78.00	78.00	78.00	78	1.90	0.00	1.90	1.90	1.90	1.90	1.90
Copia-18_DPu-I:ClassI:LTR:Copia	4454	21	1	0	1	0	51.51	0.00	51.51	51.51	51.51	51.51	51.51	21.00	0.00	21	21.00	21.00	21.00	21	0.47	0.00	0.47	0.47	0.47	0.47	0.47
Copia-18_SI-I:ClassI:LTR:Copia	4166	84	4	0	4	0	25.45	0.00	25.45	25.45	25.45	25.45	25.45	21.00	0.00	21	21.00	21.00	21.00	21	0.50	0.00	0.50	0.50	0.50	0.50	0.50
Copia-19_ALY-I:ClassI:LTR:Copia	4547	75	1	0	1	0	48.00	0.00	48.00	48.00	48.00	48.00	48.00	75.00	0.00	75	75.00	75.00	75.00	75	1.65	0.00	1.65	1.65	1.65	1.65	1.65
Copia-19_DPu-I:ClassI:LTR:Copia	4391	102	1	0	1	0	35.29	0.00	35.29	35.29	35.29	35.29	35.29	102.00	0.00	102	102.00	102.00	102.00	102	2.32	0.00	2.32	2.32	2.32	2.32	2.32
Copia-1_ATe-I:ClassI:LTR:Copia	5040	1491	13	0	9	0	37.04	7.67	25.37	32.65	36.84	40.32	51.85	165.67	197.84	24	30.00	78.00	153.00	585	3.29	3.93	0.48	0.60	1.55	3.04	11.61
Copia-1_CH:ClassI:LTR:Copia	6088	46548	141	0	91	0	59.32	9.36	34.21	54.50	59.95	65.39	78.26	514.42	723.78	27	93.00	256.00	598.00	4137	8.45	11.89	0.44	1.53	4.20	9.82	67.95
