TE	length	covg	frags	fullLgthFrags	copies	fullLgthCopies	meanId	sdId	minId	q25Id	medId	q75Id	maxId	meanLgth	sdLgth	minLgth	q25Lgth	medLgth	q75Lgth	maxLgth	meanLgthPerc	sdLgthPerc	minLgthPerc	q25LgthPerc	medLgthPerc	q75LgthPerc	maxLgthPerc
copia-1-I_AN:ClassI:LTR:Copia	4906	297	6	0	6	0	36.18	4.84	29.09	34.38	36.28	36.90	44.12	49.50	56.98	21	21.00	27.00	36.00	165	1.01	1.16	0.43	0.43	0.55	0.73	3.36
Copia-1-I_DY:ClassI:LTR:Copia	3967	96	1	0	1	0	40.63	0.00	40.63	40.63	40.63	40.63	40.63	96.00	0.00	96	96.00	96.00	96.00	96	2.42	0.00	2.42	2.42	2.42	2.42	2.42
Copia-100_GM-I:ClassI:LTR:Copia	4396	126	1	0	1	0	30.95	0.00	30.95	30.95	30.95	30.95	30.95	126.00	0.00	126	126.00	126.00	126.00	126	2.87	0.00	2.87	2.87	2.87	2.87	2.87
Copia-100_SB-I:ClassI:LTR:Copia	4516	44	1	0	1	0	33.33	0.00	33.33	33.33	33.33	33.33	33.33	44.00	0.00	44	44.00	44.00	44.00	44	0.97	0.00	0.97	0.97	0.97	0.97	0.97
Copia-108_SB-I:ClassI:LTR:Copia	4444	120	1	0	1	0	40.00	0.00	40.00	40.00	40.00	40.00	40.00	120.00	0.00	120	120.00	120.00	120.00	120	2.70	0.00	2.70	2.70	2.70	2.70	2.70
Copia-109_CCri-I:ClassI:LTR:Copia	4062	68	2	0	2	0	35.31	8.99	28.95	28.95	35.31	41.67	41.67	34.00	18.38	21	21.00	34.00	47.00	47	0.84	0.45	0.52	0.52	0.84	1.16	1.16
Copia-10_AA-I:ClassI:LTR:Copia	2599	66	1	0	1	0	54.54	0.00	54.54	54.54	54.54	54.54	54.54	66.00	0.00	66	66.00	66.00	66.00	66	2.54	0.00	2.54	2.54	2.54	2.54	2.54
Copia-112_SB-I:ClassI:LTR:Copia	4523	94	2	0	2	0	40.70	4.31	37.65	37.65	40.70	43.75	43.75	47.00	11.31	39	39.00	47.00	55.00	55	1.04	0.25	0.86	0.86	1.04	1.22	1.22
Copia-113_AA-I:ClassI:LTR:Copia	4146	75	1	0	1	0	48.00	0.00	48.00	48.00	48.00	48.00	48.00	75.00	0.00	75	75.00	75.00	75.00	75	1.81	0.00	1.81	1.81	1.81	1.81	1.81
Copia-115_SB-I:ClassI:LTR:Copia	4412	241	2	0	2	0	26.56	4.57	23.33	23.33	26.56	29.79	29.79	120.50	84.15	61	61.00	120.50	180.00	180	2.73	1.91	1.38	1.38	2.73	4.08	4.08
Copia-117_SB-I:ClassI:LTR:Copia	4471	30	1	0	1	0	30.43	0.00	30.43	30.43	30.43	30.43	30.43	30.00	0.00	30	30.00	30.00	30.00	30	0.67	0.00	0.67	0.67	0.67	0.67	0.67
Copia-11_JC-I:ClassI:LTR:Copia	4376	30	1	0	1	0	28.81	0.00	28.81	28.81	28.81	28.81	28.81	30.00	0.00	30	30.00	30.00	30.00	30	0.69	0.00	0.69	0.69	0.69	0.69	0.69
Copia-11_SB-I:ClassI:LTR:Copia	4798	138	1	0	1	0	32.61	0.00	32.61	32.61	32.61	32.61	32.61	138.00	0.00	138	138.00	138.00	138.00	138	2.88	0.00	2.88	2.88	2.88	2.88	2.88
Copia-11_TC-I:ClassI:LTR:Copia	4114	99	1	0	1	0	36.36	0.00	36.36	36.36	36.36	36.36	36.36	99.00	0.00	99	99.00	99.00	99.00	99	2.41	0.00	2.41	2.41	2.41	2.41	2.41
Copia-122_SB-I:ClassI:LTR:Copia	4405	99	3	0	3	0	37.16	1.89	36.07	36.07	36.07	39.34	39.34	33.00	0.00	33	33.00	33.00	33.00	33	0.75	0.00	0.75	0.75	0.75	0.75	0.75
Copia-123_AA-I:ClassI:LTR:Copia	4056	90	1	0	1	0	28.36	0.00	28.36	28.36	28.36	28.36	28.36	90.00	0.00	90	90.00	90.00	90.00	90	2.22	0.00	2.22	2.22	2.22	2.22	2.22
Copia-123_SB-I:ClassI:LTR:Copia	4349	69	1	0	1	0	52.17	0.00	52.17	52.17	52.17	52.17	52.17	69.00	0.00	69	69.00	69.00	69.00	69	1.59	0.00	1.59	1.59	1.59	1.59	1.59
Copia-12_ADe-I:ClassI:LTR:Copia	5063	81	1	0	1	0	44.44	0.00	44.44	44.44	44.44	44.44	44.44	81.00	0.00	81	81.00	81.00	81.00	81	1.60	0.00	1.60	1.60	1.60	1.60	1.60
Copia-12_FV-I:ClassI:LTR:Copia	5635	105	1	0	1	0	34.29	0.00	34.29	34.29	34.29	34.29	34.29	105.00	0.00	105	105.00	105.00	105.00	105	1.86	0.00	1.86	1.86	1.86	1.86	1.86
Copia-12_LH-I:ClassI:LTR:Copia	4029	423	4	0	4	0	55.17	12.53	36.58	59.09	60.23	63.64	63.64	105.75	52.50	27	132.00	132.00	132.00	132	2.62	1.30	0.67	3.28	3.28	3.28	3.28
Copia-12_PGr-I:ClassI:LTR:Copia	4465	177	1	0	1	0	23.73	0.00	23.73	23.73	23.73	23.73	23.73	177.00	0.00	177	177.00	177.00	177.00	177	3.96	0.00	3.96	3.96	3.96	3.96	3.96
Copia-12_PR-I:ClassI:LTR:Copia	4135	245	3	0	3	0	28.95	3.79	26.76	26.76	26.76	33.33	33.33	81.67	64.29	35	35.00	55.00	155.00	155	1.98	1.55	0.85	0.85	1.33	3.75	3.75
Copia-12_PSo-I:ClassI:LTR:Copia	5010	111	1	0	1	0	35.13	0.00	35.13	35.13	35.13	35.13	35.13	111.00	0.00	111	111.00	111.00	111.00	111	2.22	0.00	2.22	2.22	2.22	2.22	2.22
Copia-12_SI-I:ClassI:LTR:Copia	4404	102	1	0	1	0	38.24	0.00	38.24	38.24	38.24	38.24	38.24	102.00	0.00	102	102.00	102.00	102.00	102	2.32	0.00	2.32	2.32	2.32	2.32	2.32
Copia-12_ST-I:ClassI:LTR:Copia	5602	75	1	0	1	0	40.00	0.00	40.00	40.00	40.00	40.00	40.00	75.00	0.00	75	75.00	75.00	75.00	75	1.34	0.00	1.34	1.34	1.34	1.34	1.34
Copia-12_TMe-I:ClassI:LTR:Copia	4413	186	5	0	5	0	45.28	2.98	41.51	43.40	45.28	47.17	49.06	37.20	2.68	36	36.00	36.00	36.00	42	0.84	0.06	0.82	0.82	0.82	0.82	0.95
Copia-130_AA-I:ClassI:LTR:Copia	5044	60	1	0	1	0	55.00	0.00	55.00	55.00	55.00	55.00	55.00	60.00	0.00	60	60.00	60.00	60.00	60	1.19	0.00	1.19	1.19	1.19	1.19	1.19
Copia-131_AA-I:ClassI:LTR:Copia	4390	78	1	0	1	0	26.92	0.00	26.92	26.92	26.92	26.92	26.92	78.00	0.00	78	78.00	78.00	78.00	78	1.78	0.00	1.78	1.78	1.78	1.78	1.78
Copia-132_SB-I:ClassI:LTR:Copia	4736	198	1	0	1	0	30.30	0.00	30.30	30.30	30.30	30.30	30.30	198.00	0.00	198	198.00	198.00	198.00	198	4.18	0.00	4.18	4.18	4.18	4.18	4.18
Copia-135_SB-I:ClassI:LTR:Copia	4500	30	1	0	1	0	36.96	0.00	36.96	36.96	36.96	36.96	36.96	30.00	0.00	30	30.00	30.00	30.00	30	0.67	0.00	0.67	0.67	0.67	0.67	0.67
Copia-136_AA-I:ClassI:LTR:Copia	3984	87	1	0	1	0	41.38	0.00	41.38	41.38	41.38	41.38	41.38	87.00	0.00	87	87.00	87.00	87.00	87	2.18	0.00	2.18	2.18	2.18	2.18	2.18
Copia-138_SB-I:ClassI:LTR:Copia	4506	121	1	0	1	0	30.77	0.00	30.77	30.77	30.77	30.77	30.77	121.00	0.00	121	121.00	121.00	121.00	121	2.69	0.00	2.69	2.69	2.69	2.69	2.69
Copia-13_CQ-I:ClassI:LTR:Copia	4159	147	1	0	1	0	24.49	0.00	24.49	24.49	24.49	24.49	24.49	147.00	0.00	147	147.00	147.00	147.00	147	3.53	0.00	3.53	3.53	3.53	3.53	3.53
Copia-13_DPu-I:ClassI:LTR:Copia	4310	27	1	0	1	0	26.09	0.00	26.09	26.09	26.09	26.09	26.09	27.00	0.00	27	27.00	27.00	27.00	27	0.63	0.00	0.63	0.63	0.63	0.63	0.63
Copia-13_LU-I:ClassI:LTR:Copia	4319	138	1	0	1	0	28.26	0.00	28.26	28.26	28.26	28.26	28.26	138.00	0.00	138	138.00	138.00	138.00	138	3.20	0.00	3.20	3.20	3.20	3.20	3.20
Copia-141_SB-I:ClassI:LTR:Copia	6488	159	1	0	1	0	28.30	0.00	28.30	28.30	28.30	28.30	28.30	159.00	0.00	159	159.00	159.00	159.00	159	2.45	0.00	2.45	2.45	2.45	2.45	2.45
Copia-149_CCri-I:ClassI:LTR:Copia	4687	72	1	0	1	0	41.67	0.00	41.67	41.67	41.67	41.67	41.67	72.00	0.00	72	72.00	72.00	72.00	72	1.54	0.00	1.54	1.54	1.54	1.54	1.54
Copia-14_BD-I:ClassI:LTR:Copia	4361	159	2	0	2	0	36.16	9.47	29.47	29.47	36.16	42.86	42.86	79.50	6.36	75	75.00	79.50	84.00	84	1.82	0.15	1.72	1.72	1.82	1.93	1.93
Copia-14_BG-I:ClassI:LTR:Copia	5217	120	1	0	1	0	27.50	0.00	27.50	27.50	27.50	27.50	27.50	120.00	0.00	120	120.00	120.00	120.00	120	2.30	0.00	2.30	2.30	2.30	2.30	2.30
Copia-14_CCri-I:ClassI:LTR:Copia	4465	162	2	0	2	0	47.06	4.16	44.12	44.12	47.06	50.00	50.00	81.00	29.70	60	60.00	81.00	102.00	102	1.81	0.67	1.34	1.34	1.81	2.28	2.28
Copia-14_MLP-I:ClassI:LTR:Copia	4708	195	2	0	2	0	36.22	6.86	31.37	31.37	36.22	41.07	41.07	97.50	78.49	42	42.00	97.50	153.00	153	2.07	1.67	0.89	0.89	2.07	3.25	3.25
Copia-14_SI-I:ClassI:LTR:Copia	4262	33	1	0	1	0	32.81	0.00	32.81	32.81	32.81	32.81	32.81	33.00	0.00	33	33.00	33.00	33.00	33	0.77	0.00	0.77	0.77	0.77	0.77	0.77
Copia-14_TC-I:ClassI:LTR:Copia	6470	32	1	0	1	0	39.39	0.00	39.39	39.39	39.39	39.39	39.39	32.00	0.00	32	32.00	32.00	32.00	32	0.49	0.00	0.49	0.49	0.49	0.49	0.49
Copia-151_CCri-I:ClassI:LTR:Copia	4445	231	3	0	3	0	33.03	1.18	31.94	31.94	32.86	34.29	34.29	77.00	3.46	75	75.00	75.00	81.00	81	1.73	0.08	1.69	1.69	1.69	1.82	1.82
Copia-15_PTrit-I:ClassI:LTR:Copia	4424	72	1	0	1	0	45.83	0.00	45.83	45.83	45.83	45.83	45.83	72.00	0.00	72	72.00	72.00	72.00	72	1.63	0.00	1.63	1.63	1.63	1.63	1.63
Copia-16_DPu-I:ClassI:LTR:Copia	5077	120	1	0	1	0	40.00	0.00	40.00	40.00	40.00	40.00	40.00	120.00	0.00	120	120.00	120.00	120.00	120	2.36	0.00	2.36	2.36	2.36	2.36	2.36
Copia-16_MLP-I:ClassI:LTR:Copia	3198	42	1	0	1	0	41.82	0.00	41.82	41.82	41.82	41.82	41.82	42.00	0.00	42	42.00	42.00	42.00	42	1.31	0.00	1.31	1.31	1.31	1.31	1.31
Copia-16_SB-I:ClassI:LTR:Copia	5061	162	1	0	1	0	29.63	0.00	29.63	29.63	29.63	29.63	29.63	162.00	0.00	162	162.00	162.00	162.00	162	3.20	0.00	3.20	3.20	3.20	3.20	3.20
Copia-17_BD-I:ClassI:LTR:Copia	4596	48	1	0	1	0	30.51	0.00	30.51	30.51	30.51	30.51	30.51	48.00	0.00	48	48.00	48.00	48.00	48	1.04	0.00	1.04	1.04	1.04	1.04	1.04
Copia-17_PIT-I:ClassI:LTR:Copia	5056	150	1	0	1	0	32.00	0.00	32.00	32.00	32.00	32.00	32.00	150.00	0.00	150	150.00	150.00	150.00	150	2.97	0.00	2.97	2.97	2.97	2.97	2.97
Copia-17_RC-I:ClassI:LTR:Copia	4034	123	1	0	1	0	40.48	0.00	40.48	40.48	40.48	40.48	40.48	123.00	0.00	123	123.00	123.00	123.00	123	3.05	0.00	3.05	3.05	3.05	3.05	3.05
Copia-18_BRa-I:ClassI:LTR:Copia	4389	120	1	0	1	0	32.50	0.00	32.50	32.50	32.50	32.50	32.50	120.00	0.00	120	120.00	120.00	120.00	120	2.73	0.00	2.73	2.73	2.73	2.73	2.73
Copia-18_CCri-I:ClassI:LTR:Copia	3908	96	1	0	1	0	34.38	0.00	34.38	34.38	34.38	34.38	34.38	96.00	0.00	96	96.00	96.00	96.00	96	2.46	0.00	2.46	2.46	2.46	2.46	2.46
Copia-18_PSo-I:ClassI:LTR:Copia	4841	99	1	0	1	0	27.03	0.00	27.03	27.03	27.03	27.03	27.03	99.00	0.00	99	99.00	99.00	99.00	99	2.05	0.00	2.05	2.05	2.05	2.05	2.05
Copia-18_RC-I:ClassI:LTR:Copia	4627	141	1	0	1	0	31.92	0.00	31.92	31.92	31.92	31.92	31.92	141.00	0.00	141	141.00	141.00	141.00	141	3.05	0.00	3.05	3.05	3.05	3.05	3.05
Copia-19_CQ-I:ClassI:LTR:Copia	4032	78	1	0	1	0	38.46	0.00	38.46	38.46	38.46	38.46	38.46	78.00	0.00	78	78.00	78.00	78.00	78	1.93	0.00	1.93	1.93	1.93	1.93	1.93
Copia-19_ECa-I:ClassI:LTR:Copia	4153	126	1	0	1	0	35.71	0.00	35.71	35.71	35.71	35.71	35.71	126.00	0.00	126	126.00	126.00	126.00	126	3.03	0.00	3.03	3.03	3.03	3.03	3.03
Copia-19_PAb-I:ClassI:LTR:Copia	5101	33	1	0	1	0	28.30	0.00	28.30	28.30	28.30	28.30	28.30	33.00	0.00	33	33.00	33.00	33.00	33	0.65	0.00	0.65	0.65	0.65	0.65	0.65
Copia-19_SB-I:ClassI:LTR:Copia	4736	147	2	0	2	0	51.78	7.57	46.43	46.43	51.78	57.14	57.14	73.50	14.85	63	63.00	73.50	84.00	84	1.55	0.31	1.33	1.33	1.55	1.77	1.77
Copia-1_AB-I:ClassI:LTR:Copia	4276	135	1	0	1	0	40.00	0.00	40.00	40.00	40.00	40.00	40.00	135.00	0.00	135	135.00	135.00	135.00	135	3.16	0.00	3.16	3.16	3.16	3.16	3.16
Copia-1_ATe-I:ClassI:LTR:Copia	5040	439	5	0	5	0	40.70	5.36	37.04	37.84	38.10	40.54	50.00	87.80	23.85	57	72.00	88.00	111.00	111	1.74	0.47	1.13	1.43	1.75	2.20	2.20
Copia-1_CCO-I:ClassI:LTR:Copia	4488	78	1	0	1	0	34.62	0.00	34.62	34.62	34.62	34.62	34.62	78.00	0.00	78	78.00	78.00	78.00	78	1.74	0.00	1.74	1.74	1.74	1.74	1.74
Copia-1_CH:ClassI:LTR:Copia	6088	16094	71	0	55	0	47.79	7.97	30.30	43.30	48.24	51.51	63.64	292.78	209.85	69	123.00	210.00	426.00	1001	4.81	3.45	1.13	2.02	3.45	7.00	16.44
Copia-1_CMe-I:ClassI:LTR:Copia	5480	1551	3	0	2	0	57.66	0.51	57.30	57.30	57.66	58.02	58.02	775.50	540.94	393	393.00	775.50	1158.00	1158	14.15	9.87	7.17	7.17	14.15	21.13	21.13
Copia-1_CPu-I:ClassI:LTR:Copia	4610	66	1	0	1	0	50.00	0.00	50.00	50.00	50.00	50.00	50.00	66.00	0.00	66	66.00	66.00	66.00	66	1.43	0.00	1.43	1.43	1.43	1.43	1.43
Copia-1_CT-I:ClassI:LTR:Copia	3891	78	3	0	3	0	39.61	0.67	39.22	39.22	39.22	40.38	40.38	26.00	6.24	21	21.00	24.00	33.00	33	0.67	0.16	0.54	0.54	0.62	0.85	0.85
Copia-1_DBp-I:ClassI:LTR:Copia	3920	1020	6	0	6	0	26.83	0.41	26.00	27.00	27.00	27.00	27.00	170.00	20.14	144	144.00	183.00	183.00	183	4.34	0.51	3.67	3.67	4.67	4.67	4.67
Copia-1_DTa-I:ClassI:LTR:Copia	4177	21	1	0	1	0	22.37	0.00	22.37	22.37	22.37	22.37	22.37	21.00	0.00	21	21.00	21.00	21.00	21	0.50	0.00	0.50	0.50	0.50	0.50	0.50
Copia-1_HMM-I:ClassI:LTR:Copia	3685	84	1	0	1	0	18.75	0.00	18.75	18.75	18.75	18.75	18.75	84.00	0.00	84	84.00	84.00	84.00	84	2.28	0.00	2.28	2.28	2.28	2.28	2.28
Copia-1_RGl-I:ClassI:LTR:Copia	4216	321	2	0	2	0	34.16	2.35	32.50	32.50	34.16	35.82	35.82	160.50	57.28	120	120.00	160.50	201.00	201	3.81	1.36	2.85	2.85	3.81	4.77	4.77
Copia-1_SLL-I:ClassI:LTR:Copia	4509	159	1	0	1	0	43.40	0.00	43.40	43.40	43.40	43.40	43.40	159.00	0.00	159	159.00	159.00	159.00	159	3.53	0.00	3.53	3.53	3.53	3.53	3.53
Copia-1_ST-LTR:ClassI:LTR:Copia	3121	1235	13	0	4	0	65.95	9.01	53.95	65.00	67.33	75.17	75.17	310.25	189.36	60	267.00	361.50	458.00	458	9.94	6.07	1.92	8.55	11.58	14.67	14.67
Copia-1_TCa-I:ClassI:LTR:Copia	4104	90	1	0	1	0	50.00	0.00	50.00	50.00	50.00	50.00	50.00	90.00	0.00	90	90.00	90.00	90.00	90	2.19	0.00	2.19	2.19	2.19	2.19	2.19
Copia-1_UM-I:ClassI:LTR:Copia	4441	177	1	0	1	0	37.29	0.00	37.29	37.29	37.29	37.29	37.29	177.00	0.00	177	177.00	177.00	177.00	177	3.99	0.00	3.99	3.99	3.99	3.99	3.99
Copia-1_VA-I:ClassI:LTR:Copia	5075	10577	43	0	30	0	39.03	5.75	28.13	34.82	38.78	42.19	52.83	352.63	349.35	37	156.00	246.00	366.00	1236	6.95	6.88	0.73	3.07	4.85	7.21	24.35
copia-2-I_AF:ClassI:LTR:Copia	3517	105	2	0	2	0	39.60	1.46	38.57	38.57	39.60	40.63	40.63	52.50	40.31	24	24.00	52.50	81.00	81	1.49	1.15	0.68	0.68	1.49	2.30	2.30
copia-2-I_AN:ClassI:LTR:Copia	4788	36	1	0	1	0	39.62	0.00	39.62	39.62	39.62	39.62	39.62	36.00	0.00	36	36.00	36.00	36.00	36	0.75	0.00	0.75	0.75	0.75	0.75	0.75
Copia-20_CCri-I:ClassI:LTR:Copia	4215	52	1	0	1	0	40.74	0.00	40.74	40.74	40.74	40.74	40.74	52.00	0.00	52	52.00	52.00	52.00	52	1.23	0.00	1.23	1.23	1.23	1.23	1.23
Copia-21_EPa-I:ClassI:LTR:Copia	4514	144	1	0	1	0	31.25	0.00	31.25	31.25	31.25	31.25	31.25	144.00	0.00	144	144.00	144.00	144.00	144	3.19	0.00	3.19	3.19	3.19	3.19	3.19
Copia-22_ALY-I:ClassI:LTR:Copia	4163	72	1	0	1	0	41.67	0.00	41.67	41.67	41.67	41.67	41.67	72.00	0.00	72	72.00	72.00	72.00	72	1.73	0.00	1.73	1.73	1.73	1.73	1.73
Copia-22_ATr-I:ClassI:LTR:Copia	4741	111	1	0	1	0	62.16	0.00	62.16	62.16	62.16	62.16	62.16	111.00	0.00	111	111.00	111.00	111.00	111	2.34	0.00	2.34	2.34	2.34	2.34	2.34
Copia-22_ECa-I:ClassI:LTR:Copia	5676	27	1	0	1	0	22.95	0.00	22.95	22.95	22.95	22.95	22.95	27.00	0.00	27	27.00	27.00	27.00	27	0.48	0.00	0.48	0.48	0.48	0.48	0.48
Copia-22_FV-I:ClassI:LTR:Copia	4459	72	1	0	1	0	45.83	0.00	45.83	45.83	45.83	45.83	45.83	72.00	0.00	72	72.00	72.00	72.00	72	1.61	0.00	1.61	1.61	1.61	1.61	1.61
Copia-22_GM-I:ClassI:LTR:Copia	4445	87	1	0	1	0	26.67	0.00	26.67	26.67	26.67	26.67	26.67	87.00	0.00	87	87.00	87.00	87.00	87	1.96	0.00	1.96	1.96	1.96	1.96	1.96
Copia-22_JC-I:ClassI:LTR:Copia	4488	105	1	0	1	0	37.14	0.00	37.14	37.14	37.14	37.14	37.14	105.00	0.00	105	105.00	105.00	105.00	105	2.34	0.00	2.34	2.34	2.34	2.34	2.34
Copia-22_Mad-I_#2:ClassI:LTR:Copia	5112	183	2	0	2	0	38.50	13.19	29.17	29.17	38.50	47.83	47.83	91.50	74.25	39	39.00	91.50	144.00	144	1.79	1.45	0.76	0.76	1.79	2.82	2.82
Copia-22_SB-I:ClassI:LTR:Copia	4984	150	1	0	1	0	22.00	0.00	22.00	22.00	22.00	22.00	22.00	150.00	0.00	150	150.00	150.00	150.00	150	3.01	0.00	3.01	3.01	3.01	3.01	3.01
Copia-24_LU-I:ClassI:LTR:Copia	3283	66	1	0	1	0	45.46	0.00	45.46	45.46	45.46	45.46	45.46	66.00	0.00	66	66.00	66.00	66.00	66	2.01	0.00	2.01	2.01	2.01	2.01	2.01
Copia-24_PIT-I:ClassI:LTR:Copia	3781	114	2	0	2	0	40.97	4.29	37.93	37.93	40.97	44.00	44.00	57.00	42.43	27	27.00	57.00	87.00	87	1.51	1.12	0.71	0.71	1.51	2.30	2.30
Copia-24_SB-I:ClassI:LTR:Copia	5369	168	1	0	1	0	32.14	0.00	32.14	32.14	32.14	32.14	32.14	168.00	0.00	168	168.00	168.00	168.00	168	3.13	0.00	3.13	3.13	3.13	3.13	3.13
Copia-24_TC-I:ClassI:LTR:Copia	4588	84	1	0	1	0	39.29	0.00	39.29	39.29	39.29	39.29	39.29	84.00	0.00	84	84.00	84.00	84.00	84	1.83	0.00	1.83	1.83	1.83	1.83	1.83
Copia-25_BG-I:ClassI:LTR:Copia	5234	1368	6	0	4	0	35.27	4.53	29.89	33.77	35.31	40.56	40.56	342.00	191.55	114	261.00	357.00	540.00	540	6.53	3.66	2.18	4.99	6.82	10.32	10.32
Copia-25_PIT-I:ClassI:LTR:Copia	6111	96	1	0	1	0	40.63	0.00	40.63	40.63	40.63	40.63	40.63	96.00	0.00	96	96.00	96.00	96.00	96	1.57	0.00	1.57	1.57	1.57	1.57	1.57
