TE	length	covg	frags	fullLgthFrags	copies	fullLgthCopies	meanId	sdId	minId	q25Id	medId	q75Id	maxId	meanLgth	sdLgth	minLgth	q25Lgth	medLgth	q75Lgth	maxLgth	meanLgthPerc	sdLgthPerc	minLgthPerc	q25LgthPerc	medLgthPerc	q75LgthPerc	maxLgthPerc
DTX-incomp-chim_SN2000-L-B6-Map1_reversed	18517	24516	4	1	4	1	75.22	7.94	68.10	69.20	74.10	84.60	84.60	6129.00	8560.53	141	891.00	2897.00	18581.00	18581	33.10	46.23	0.76	4.81	15.65	100.35	100.35
DTX-incomp-chim_SN4-L-B11-Map1	19120	59690	13	2	8	2	79.06	7.41	69.50	75.10	80.23	85.13	91.30	7466.38	7580.19	172	2470.00	3721.50	18478.00	18946	39.05	39.65	0.90	12.92	19.46	96.64	99.09
DTX-incomp_SN15_SOL-B-G100-Map9	6414	7196	4	1	4	1	89.00	6.74	79.50	89.10	90.90	94.70	94.70	1799.00	3049.62	28	298.00	402.00	6364.00	6364	28.05	47.55	0.44	4.65	6.27	99.22	99.22
DTX-incomp_SN15_SOL-B-G121-Map4	6551	6550	1	1	1	1	95.80	0.00	95.80	95.80	95.80	95.80	95.80	6550.00	0.00	6550	6550.00	6550.00	6550.00	6550	99.98	0.00	99.98	99.98	99.98	99.98	99.98
DTX-incomp_SN15_SOL-B-G28-Map20_reversed	2284	8094	6	1	6	1	93.23	2.14	90.20	91.60	93.45	94.50	96.20	1349.00	956.51	35	240.00	1828.00	1875.00	2288	59.06	41.88	1.53	10.51	80.04	82.09	100.18
DTX-incomp_SN15_SOL-B-R116-Map6	15222	36996	14	2	13	2	81.74	11.08	62.10	77.80	82.30	84.20	99.80	2845.85	5545.20	43	97.00	454.00	1048.00	15222	18.70	36.43	0.28	0.64	2.98	6.88	100.00
DTX-incomp_SN4-B-R44-Map4	2123	2340	2	1	2	1	87.80	3.54	85.30	85.30	87.80	90.30	90.30	1170.00	1262.89	277	277.00	1170.00	2063.00	2063	55.11	59.49	13.05	13.05	55.11	97.17	97.17
DXX-MITE_SN15_SOL_RS_52	385	2643	11	4	9	5	88.92	10.18	74.85	78.60	88.20	99.20	99.50	293.67	125.13	43	266.00	369.00	385.00	385	76.28	32.50	11.17	69.09	95.84	100.00	100.00
DXX-MITE_SN4-B-R42-Map6	1058	1057	1	1	1	1	98.50	0.00	98.50	98.50	98.50	98.50	98.50	1057.00	0.00	1057	1057.00	1057.00	1057.00	1057	99.91	0.00	99.91	99.91	99.91	99.91	99.91
DXX-MITE_SN4_RS_41	1056	1347	3	1	3	1	83.17	3.95	79.30	79.30	83.00	87.20	87.20	449.00	541.89	79	79.00	197.00	1071.00	1071	42.52	51.32	7.48	7.48	18.66	101.42	101.42
DXX-MITE_SN4_RS_50	312	1722	7	3	7	3	82.76	10.79	72.10	72.20	79.70	95.20	96.50	246.00	76.40	111	202.00	263.00	312.00	313	78.85	24.49	35.58	64.74	84.29	100.00	100.32
DXX-MITE_SN4_RS_52	294	3556	12	12	12	12	93.58	4.44	84.00	91.50	95.40	96.90	97.30	296.33	5.76	292	293.00	293.50	304.00	308	100.79	1.96	99.32	99.66	99.83	103.40	104.76
DXX-MITE_SN4_RS_54	262	1268	5	4	5	4	89.46	14.27	72.90	74.80	99.60	100.00	100.00	253.60	15.65	226	256.00	262.00	262.00	262	96.79	5.97	86.26	97.71	100.00	100.00	100.00
DXX-MITE_SN4_RS_67	128	128	1	1	1	1	87.60	0.00	87.60	87.60	87.60	87.60	87.60	128.00	0.00	128	128.00	128.00	128.00	128	100.00	0.00	100.00	100.00	100.00	100.00	100.00
DXX-MITE_SN79_1087_RS_42	294	3037	12	5	12	5	91.28	4.70	80.40	88.70	94.05	94.50	95.20	253.08	71.69	90	273.00	273.00	294.00	294	86.08	24.38	30.61	92.86	92.86	100.00	100.00
DXX-MITE_SN79_1087_RS_48	217	29648	150	80	150	80	77.21	3.67	66.10	74.90	77.10	79.50	85.20	197.65	27.68	109	185.00	211.00	216.00	237	91.08	12.76	50.23	85.25	97.24	99.54	109.22
DXX-MITE_SN79_1087_RS_54	177	2209	13	9	13	9	86.06	3.89	78.40	84.80	85.20	88.30	92.70	169.92	12.63	132	167.00	174.00	176.00	181	96.00	7.14	74.58	94.35	98.31	99.44	102.26
DXX_SN2000-B-R1-Map12	17798	107702	16	2	15	2	90.65	6.00	75.30	91.80	93.00	93.30	94.20	7180.73	6164.11	26	209.00	8746.00	11124.00	17169	40.35	34.63	0.15	1.17	49.14	62.50	96.47
noCat_SN15_SOL-B-G80-Map12	2095	25230	37	3	34	3	97.80	3.02	84.00	97.30	98.70	99.60	100.00	743.38	546.36	24	399.00	717.00	751.00	2091	35.48	26.08	1.15	19.05	34.22	35.85	99.81
noCat_SN4-B-G61-Map20	2936	2924	1	1	1	1	94.50	0.00	94.50	94.50	94.50	94.50	94.50	2924.00	0.00	2924	2924.00	2924.00	2924.00	2924	99.59	0.00	99.59	99.59	99.59	99.59	99.59
PotentialHostGene_SN15_SOL-B-R155-Map3	4466	7214	3	1	3	1	91.70	13.95	75.60	75.60	99.50	100.00	100.00	2404.67	2001.46	469	469.00	2279.00	4466.00	4466	53.84	44.82	10.50	10.50	51.03	100.00	100.00
RLX-comp-chim_SN15_SOL-L-B11-Map1	19771	40491	5	1	4	1	81.50	13.63	68.80	74.29	78.59	100.00	100.00	10122.75	7030.61	2893	8860.00	8913.50	19771.00	19771	51.20	35.56	14.63	44.81	45.08	100.00	100.00
RLX-comp-chim_SN15_SOL-L-B20-Map1	15709	16495	3	1	3	1	84.43	13.58	75.00	75.00	78.30	100.00	100.00	5498.33	8844.74	203	203.00	583.00	15709.00	15709	35.00	56.30	1.29	1.29	3.71	100.00	100.00
RLX-comp-chim_SN15_SOL-L-B21-Map1_reversed	15418	30646	10	1	7	1	93.15	3.10	91.13	91.30	92.04	93.10	100.00	4382.43	5303.06	183	377.00	2707.00	5684.00	15418	28.42	34.40	1.19	2.45	17.56	36.87	100.00
RLX-comp-chim_SN15_SOL-L-B6-Map1_reversed	23289	113169	23	1	18	1	84.07	10.20	69.10	70.80	89.05	91.80	100.00	6287.17	6237.54	29	832.00	7538.00	8705.00	23289	27.00	26.78	0.12	3.57	32.37	37.38	100.00
RLX-comp-chim_SN15_SOL-L-B7-Map1_reversed	22624	93846	15	1	11	1	81.16	10.77	68.50	73.00	79.00	94.30	100.00	8531.45	8342.75	468	862.00	6897.00	17863.00	22624	37.71	36.88	2.07	3.81	30.49	78.96	100.00
RLX-comp-chim_SN15_SOL_RS_4_reversed	17181	92056	15	2	12	2	84.49	7.59	69.30	82.20	85.00	90.90	95.00	7671.33	6084.82	31	3544.00	5740.50	12873.00	17526	44.65	35.42	0.18	20.63	33.41	74.93	102.01
RLX-comp_SN15_SOL-L-B31-Map1	12341	12772	3	1	3	1	94.07	4.79	91.30	91.30	91.30	99.60	99.60	4314.67	7175.31	172	172.00	172.00	12600.00	12600	34.96	58.14	1.39	1.39	1.39	102.10	102.10
RLX-comp_SN15_SOL-L-B57-Map1_reversed	8683	9417	7	2	7	2	92.50	3.51	85.40	92.30	92.60	95.60	96.20	2610.86	4145.33	180	180.00	184.00	8679.00	8679	30.07	47.74	2.07	2.07	2.12	99.95	99.95
RLX-comp_SN15_SOL-L-B9-Map1_reversed	22122	25327	3	1	3	1	81.37	16.52	68.50	68.50	75.60	100.00	100.00	8442.33	11951.50	25	25.00	3180.00	22122.00	22122	38.16	54.03	0.11	0.11	14.37	100.00	100.00
RLX-incomp-chim_SN15_SOL-L-B12-Map1_reversed	18467	18467	1	1	1	1	100.00	0.00	100.00	100.00	100.00	100.00	100.00	18467.00	0.00	18467	18467.00	18467.00	18467.00	18467	100.00	0.00	100.00	100.00	100.00	100.00	100.00
RLX-incomp-chim_SN15_SOL-L-B24-Map1	14221	45521	12	1	6	1	85.41	11.14	72.00	73.20	87.81	91.60	100.00	7587.17	4706.68	25	5752.00	7729.00	10067.00	14221	53.35	33.10	0.18	40.45	54.35	70.79	100.00
RLX-incomp-chim_SN15_SOL-L-B35-Map1	9790	14085	7	1	7	1	83.99	9.98	73.30	73.80	85.20	90.90	100.00	2012.14	3552.88	108	192.00	355.00	2762.00	9790	20.55	36.29	1.10	1.96	3.63	28.21	100.00
RLX-incomp-chim_SN15_SOL-L-B8-Map1_reversed	22211	36795	3	1	2	1	85.05	21.14	70.10	70.10	85.05	100.00	100.00	18397.50	5393.10	14584	14584.00	18397.50	22211.00	22211	82.83	24.28	65.66	65.66	82.83	100.00	100.00
RLX-incomp-chim_SN2000_RS_5_reversed	14505	37043	6	1	5	1	82.54	9.08	69.40	80.10	81.30	88.89	93.00	7408.60	5950.99	1162	3392.00	4978.00	13633.00	13878	51.08	41.03	8.01	23.39	34.32	93.99	95.68
RLX-incomp-chim_SN4-B-R9-Map20	17632	118685	14	2	11	2	86.06	7.89	68.50	81.50	84.90	94.20	94.70	10789.55	6137.95	40	6690.00	14175.00	16438.00	17214	61.19	34.81	0.23	37.94	80.39	93.23	97.63
RLX-incomp-chim_SN4-L-B17-Map1	17089	42355	7	1	6	1	82.59	9.28	71.50	72.40	84.90	90.30	91.52	7059.17	7058.83	172	350.00	5364.50	14132.00	16972	41.31	41.31	1.01	2.05	31.39	82.70	99.32
RLX-incomp-chim_SN4-L-B24-Map1_reversed	14821	15887	3	1	3	1	81.37	10.15	69.90	69.90	85.00	89.20	89.20	5295.67	7771.15	397	397.00	1234.00	14256.00	14256	35.73	52.43	2.68	2.68	8.33	96.19	96.19
RLX-incomp_SN15_SOL-L-B14-Map1_reversed	17638	35712	2	2	2	2	94.00	8.49	88.00	88.00	94.00	100.00	100.00	17856.00	308.30	17638	17638.00	17856.00	18074.00	18074	101.24	1.75	100.00	100.00	101.24	102.47	102.47
RLX-incomp_SN15_SOL-L-B23-Map1	14250	14250	1	1	1	1	100.00	0.00	100.00	100.00	100.00	100.00	100.00	14250.00	0.00	14250	14250.00	14250.00	14250.00	14250	100.00	0.00	100.00	100.00	100.00	100.00	100.00
RLX-incomp_SN15_SOL-L-B30-Map1	12540	15444	4	1	3	1	72.17	24.12	57.50	57.50	59.00	100.00	100.00	5148.00	6403.63	1293	1293.00	1611.00	12540.00	12540	41.05	51.07	10.31	10.31	12.85	100.00	100.00
RLX-incomp_SN15_SOL-L-B70-Map1_reversed	7007	7225	3	1	3	1	92.20	8.97	82.40	82.40	94.20	100.00	100.00	2408.33	3982.75	70	70.00	148.00	7007.00	7007	34.37	56.84	1.00	1.00	2.11	100.00	100.00
RLX-incomp_SN4-L-B21-Map1	15637	33126	5	1	4	1	86.60	13.13	69.30	84.40	88.71	99.70	99.70	8281.50	5930.30	1681	5961.00	7904.00	15637.00	15637	52.96	37.92	10.75	38.12	50.55	100.00	100.00
RXX-LARD-chim_SN15_SOL-L-B22-Map1_reversed	14564	14564	1	1	1	1	100.00	0.00	100.00	100.00	100.00	100.00	100.00	14564.00	0.00	14564	14564.00	14564.00	14564.00	14564	100.00	0.00	100.00	100.00	100.00	100.00	100.00
RXX-LARD-chim_SN15_SOL-L-B5-Map1	24531	26554	6	1	5	1	80.09	15.15	57.65	79.30	79.30	84.20	100.00	5310.80	10754.45	25	144.00	657.00	1197.00	24531	21.65	43.84	0.10	0.59	2.68	4.88	100.00
RXX-LARD-chim_SN15_SOL-L-B62-Map1	7807	9024	3	1	3	1	90.87	13.39	75.50	75.50	97.10	100.00	100.00	3008.00	4167.05	306	306.00	911.00	7807.00	7807	38.53	53.38	3.92	3.92	11.67	100.00	100.00
RXX-LARD-chim_SN4-L-B30-Map1	14220	14445	2	1	2	1	92.95	3.89	90.20	90.20	92.95	95.70	95.70	7222.50	9535.33	480	480.00	7222.50	13965.00	13965	50.79	67.06	3.38	3.38	50.79	98.21	98.21
RXX-LARD_SN15_SOL-L-B28-Map1	13102	20973	4	1	4	1	89.85	6.84	85.70	85.80	86.85	100.00	100.00	5243.25	5762.76	52	1991.00	3909.50	13102.00	13102	40.02	43.98	0.40	15.20	29.84	100.00	100.00
RXX-LARD_SN15_SOL-L-B72-Map1	6610	14174	7	2	6	2	90.33	7.33	80.20	83.40	91.91	94.60	100.00	2363.17	3182.76	101	105.00	535.00	6293.00	6610	35.75	48.15	1.53	1.59	8.09	95.20	100.00
RXX-LARD_SN15_SOL-L-B85-Map1	3381	7822	38	1	37	1	84.41	6.00	72.11	81.80	84.00	86.90	100.00	211.41	537.28	22	127.00	131.00	147.00	3381	6.25	15.89	0.65	3.76	3.87	4.35	100.00
RXX-LARD_SN15_SOL_RS_1	20014	79815	11	1	11	1	91.49	6.48	77.50	86.20	93.30	96.60	98.10	7255.91	7194.16	79	122.00	7184.00	10615.00	20016	36.25	35.95	0.39	0.61	35.89	53.04	100.01
RXX-LARD_SN4-B-G160-Map3	19899	69048	17	3	17	3	86.83	11.85	62.30	75.10	95.70	96.10	99.80	4069.24	7461.48	25	73.00	193.00	1826.00	19476	20.45	37.50	0.13	0.37	0.97	9.18	97.87
RXX-LARD_SN4-B-R18-Map20	8769	17380	3	1	3	1	93.90	0.46	93.40	93.40	94.00	94.30	94.30	5793.33	3307.09	2185	2185.00	6515.00	8680.00	8680	66.07	37.71	24.92	24.92	74.30	98.99	98.99
RXX-TRIM_SN15_SOL-L-B88-Map1	1588	2675	3	1	3	1	94.63	4.65	91.90	91.90	92.00	100.00	100.00	891.67	603.04	542	542.00	545.00	1588.00	1588	56.15	37.98	34.13	34.13	34.32	100.00	100.00
RXX_SN4-B-G4-Map20	10607	49465	12	3	11	3	85.19	9.59	65.70	80.70	88.30	93.70	94.93	4499.55	4564.23	26	617.00	2870.00	10227.00	10777	42.42	43.03	0.25	5.82	27.06	96.42	101.60
