TE	length	covg	frags	fullLgthFrags	copies	fullLgthCopies	meanId	sdId	minId	q25Id	medId	q75Id	maxId	meanLgth	sdLgth	minLgth	q25Lgth	medLgth	q75Lgth	maxLgth	meanLgthPerc	sdLgthPerc	minLgthPerc	q25LgthPerc	medLgthPerc	q75LgthPerc	maxLgthPerc
DMX-incomp_SN15_SOL_RS_5	16085	21914	5	0	4	0	94.62	3.16	90.38	94.50	95.10	97.90	97.90	5478.50	6149.88	46	2881.00	3816.50	14235.00	14235	34.06	38.23	0.29	17.91	23.73	88.50	88.50
DMX-incomp_SN4-B-R24-Map20	14733	54380	13	0	8	1	90.25	9.34	68.00	93.91	94.20	94.80	95.00	6798.25	5474.25	736	2044.00	6056.50	11884.00	14940	46.14	37.16	5.00	13.87	41.11	80.66	101.41
DTX-comp-chim_Ptr_1CBFP-B-G241-Map3_reversed	8160	68	1	0	1	0	92.70	0.00	92.70	92.70	92.70	92.70	92.70	68.00	0.00	68	68.00	68.00	68.00	68	0.83	0.00	0.83	0.83	0.83	0.83	0.83
DTX-comp-chim_Ptr_1CBFP-L-B152-Map1	3195	68	1	0	1	0	92.70	0.00	92.70	92.70	92.70	92.70	92.70	68.00	0.00	68	68.00	68.00	68.00	68	2.13	0.00	2.13	2.13	2.13	2.13	2.13
DTX-comp_CS10-B-G50-Map6	1879	1519	2	0	1	0	57.87	0.00	57.87	57.87	57.87	57.87	57.87	1519.00	0.00	1519	1519.00	1519.00	1519.00	1519	80.84	0.00	80.84	80.84	80.84	80.84	80.84
DTX-comp_CS10-B-G67-Map7_reversed	1858	206	1	0	1	0	72.60	0.00	72.60	72.60	72.60	72.60	72.60	206.00	0.00	206	206.00	206.00	206.00	206	11.09	0.00	11.09	11.09	11.09	11.09	11.09
DTX-comp_CS10_RS_00	14080	5901	11	0	11	0	79.34	8.93	68.20	72.70	75.90	85.30	96.10	536.45	852.47	55	132.00	257.00	538.00	3054	3.81	6.05	0.39	0.94	1.83	3.82	21.69
DTX-comp_CS10_RS_49	1849	370	1	0	1	0	70.30	0.00	70.30	70.30	70.30	70.30	70.30	370.00	0.00	370	370.00	370.00	370.00	370	20.01	0.00	20.01	20.01	20.01	20.01	20.01
DTX-comp_Ptr_1CBFP-B-G144-Map3	3133	370	1	0	1	0	87.10	0.00	87.10	87.10	87.10	87.10	87.10	370.00	0.00	370	370.00	370.00	370.00	370	11.81	0.00	11.81	11.81	11.81	11.81	11.81
DTX-comp_Ptr_1CBFP-B-G36-Map7_reversed	2121	129	1	0	1	0	70.30	0.00	70.30	70.30	70.30	70.30	70.30	129.00	0.00	129	129.00	129.00	129.00	129	6.08	0.00	6.08	6.08	6.08	6.08	6.08
DTX-comp_Ptr_1CBFP-B-G40-Map9_reversed	1948	626	3	0	3	0	76.10	6.75	69.40	69.40	76.00	82.90	82.90	208.67	166.95	87	87.00	140.00	399.00	399	10.71	8.57	4.47	4.47	7.19	20.48	20.48
DTX-comp_Ptr_1CBFP-B-G55-Map12	2153	979	1	0	1	0	74.00	0.00	74.00	74.00	74.00	74.00	74.00	979.00	0.00	979	979.00	979.00	979.00	979	45.47	0.00	45.47	45.47	45.47	45.47	45.47
DTX-comp_Ptr_1CBFP-B-G58-Map5	1849	557	1	0	1	0	73.30	0.00	73.30	73.30	73.30	73.30	73.30	557.00	0.00	557	557.00	557.00	557.00	557	30.12	0.00	30.12	30.12	30.12	30.12	30.12
DTX-comp_Ptr_1CBFP-B-G66-Map20_reversed	1890	98	1	0	1	0	73.50	0.00	73.50	73.50	73.50	73.50	73.50	98.00	0.00	98	98.00	98.00	98.00	98	5.19	0.00	5.19	5.19	5.19	5.19	5.19
DTX-comp_Ptr_1CBFP-B-G89-Map6	2102	399	1	0	1	0	65.10	0.00	65.10	65.10	65.10	65.10	65.10	399.00	0.00	399	399.00	399.00	399.00	399	18.98	0.00	18.98	18.98	18.98	18.98	18.98
DTX-comp_Ptr_1CBFP-B-G90-Map7_reversed	2114	515	3	0	3	0	84.30	7.63	77.80	77.80	82.40	92.70	92.70	171.67	160.88	68	68.00	90.00	357.00	357	8.12	7.61	3.22	3.22	4.26	16.89	16.89
DTX-comp_Ptr_1CBFP-B-G94-Map14	2123	204	1	0	1	0	82.30	0.00	82.30	82.30	82.30	82.30	82.30	204.00	0.00	204	204.00	204.00	204.00	204	9.61	0.00	9.61	9.61	9.61	9.61	9.61
DTX-comp_Ptr_1CBFP-B-P34.3-Map13_reversed	2124	971	3	0	2	0	77.60	21.35	62.50	62.50	77.60	92.70	92.70	485.50	590.43	68	68.00	485.50	903.00	903	22.86	27.80	3.20	3.20	22.86	42.51	42.51
DTX-comp_Ptr_1CBFP-B-R16-Map5	1871	140	1	0	1	0	82.90	0.00	82.90	82.90	82.90	82.90	82.90	140.00	0.00	140	140.00	140.00	140.00	140	7.48	0.00	7.48	7.48	7.48	7.48	7.48
DTX-comp_Ptr_1CBFP-B-R181-Map3	3200	137	1	0	1	0	76.80	0.00	76.80	76.80	76.80	76.80	76.80	137.00	0.00	137	137.00	137.00	137.00	137	4.28	0.00	4.28	4.28	4.28	4.28	4.28
DTX-comp_Ptr_1CBFP-B-R27-Map20	5875	90	1	0	1	0	80.00	0.00	80.00	80.00	80.00	80.00	80.00	90.00	0.00	90	90.00	90.00	90.00	90	1.53	0.00	1.53	1.53	1.53	1.53	1.53
DTX-comp_Ptr_1CBFP-B-R60-Map20_reversed	2127	2136	2	1	2	1	90.50	3.11	88.30	88.30	90.50	92.70	92.70	1068.00	1414.21	68	68.00	1068.00	2068.00	2068	50.21	66.49	3.20	3.20	50.21	97.23	97.23
DTX-comp_SN15_SOL-B-G34-Map6	1863	127	1	0	1	0	96.20	0.00	96.20	96.20	96.20	96.20	96.20	127.00	0.00	127	127.00	127.00	127.00	127	6.82	0.00	6.82	6.82	6.82	6.82	6.82
DTX-comp_SN15_SOL-B-G47-Map7_reversed	2114	11126	13	4	11	4	87.83	10.18	67.31	77.50	93.20	96.20	96.70	1011.45	919.96	92	114.00	599.00	2111.00	2120	47.85	43.52	4.35	5.39	28.33	99.86	100.28
DTX-comp_SN4-B-G57-Map8	1855	23	1	0	1	0	57.00	0.00	57.00	57.00	57.00	57.00	57.00	23.00	0.00	23	23.00	23.00	23.00	23	1.24	0.00	1.24	1.24	1.24	1.24	1.24
DTX-comp_SN4-B-P6.1-Map3	1293	3971	7	2	7	2	91.09	4.84	85.70	86.40	91.90	95.80	97.10	567.29	634.53	34	48.00	96.00	1245.00	1293	43.87	49.07	2.63	3.71	7.42	96.29	100.00
DTX-comp_SN4-B-R50-Map10	1845	709	3	0	3	0	74.33	14.43	66.00	66.00	66.00	91.00	91.00	236.33	355.65	30	30.00	32.00	647.00	647	12.81	19.28	1.63	1.63	1.73	35.07	35.07
DTX-comp_SN4_RS_28_reversed	2112	13526	10	3	9	4	88.53	9.52	69.20	92.30	92.91	93.70	94.20	1502.89	805.84	61	901.00	1981.00	2111.00	2123	71.16	38.16	2.89	42.66	93.80	99.95	100.52
DTX-incomp-chim_CS10-B-R137-Map5	4054	3093	5	0	3	0	61.22	4.53	56.48	56.48	61.69	65.50	65.50	1031.00	502.02	467	467.00	1197.00	1429.00	1429	25.43	12.38	11.52	11.52	29.53	35.25	35.25
DTX-incomp-chim_CS10-B-R61-Map5	7716	1306	2	0	2	0	68.45	0.49	68.10	68.10	68.45	68.80	68.80	653.00	171.12	532	532.00	653.00	774.00	774	8.46	2.22	6.89	6.89	8.46	10.03	10.03
DTX-incomp-chim_CS10-L-B116-Map1	4535	290	1	0	1	0	73.10	0.00	73.10	73.10	73.10	73.10	73.10	290.00	0.00	290	290.00	290.00	290.00	290	6.39	0.00	6.39	6.39	6.39	6.39	6.39
DTX-incomp-chim_CS10-L-B117-Map1	4230	467	2	0	2	0	62.30	2.69	60.40	60.40	62.30	64.20	64.20	233.50	105.36	159	159.00	233.50	308.00	308	5.52	2.49	3.76	3.76	5.52	7.28	7.28
DTX-incomp-chim_CS10-L-B13-Map2	17747	6966	8	0	5	0	73.75	5.48	68.40	70.22	72.50	75.20	82.44	1393.20	1138.60	176	287.00	1553.00	2236.00	2714	7.85	6.42	0.99	1.62	8.75	12.60	15.29
DTX-incomp-chim_CS10-L-B21-Map1	22648	292	1	0	1	0	58.90	0.00	58.90	58.90	58.90	58.90	58.90	292.00	0.00	292	292.00	292.00	292.00	292	1.29	0.00	1.29	1.29	1.29	1.29	1.29
DTX-incomp-chim_CS10-L-B23-Map1_reversed	21650	7698	32	0	28	0	70.24	7.88	54.40	68.10	71.10	74.20	86.29	275.11	243.90	57	179.00	191.50	246.00	1224	1.27	1.13	0.26	0.83	0.88	1.14	5.65
DTX-incomp-chim_CS10-L-B26-Map1	19906	60	1	0	1	0	83.30	0.00	83.30	83.30	83.30	83.30	83.30	60.00	0.00	60	60.00	60.00	60.00	60	0.30	0.00	0.30	0.30	0.30	0.30	0.30
DTX-incomp-chim_CS10-L-B27-Map1	19826	1192	2	0	2	0	71.45	6.15	67.10	67.10	71.45	75.80	75.80	596.00	702.86	99	99.00	596.00	1093.00	1093	3.01	3.55	0.50	0.50	3.01	5.51	5.51
DTX-incomp-chim_CS10-L-B28-Map1_reversed	16520	286	1	0	1	0	61.20	0.00	61.20	61.20	61.20	61.20	61.20	286.00	0.00	286	286.00	286.00	286.00	286	1.73	0.00	1.73	1.73	1.73	1.73	1.73
DTX-incomp-chim_CS10-L-B41-Map1_reversed	9693	510	1	0	1	0	57.10	0.00	57.10	57.10	57.10	57.10	57.10	510.00	0.00	510	510.00	510.00	510.00	510	5.26	0.00	5.26	5.26	5.26	5.26	5.26
DTX-incomp-chim_Ptr_1CBFP-L-B108-Map1	5561	444	3	0	3	0	62.37	5.32	59.00	59.00	59.60	68.50	68.50	148.00	113.91	48	48.00	124.00	272.00	272	2.66	2.05	0.86	0.86	2.23	4.89	4.89
DTX-incomp-chim_Ptr_1CBFP-L-B138-Map1	4986	98	1	0	1	0	73.50	0.00	73.50	73.50	73.50	73.50	73.50	98.00	0.00	98	98.00	98.00	98.00	98	1.97	0.00	1.97	1.97	1.97	1.97	1.97
DTX-incomp-chim_Ptr_1CBFP-L-B139-Map1	4212	1038	5	0	5	0	72.88	2.86	68.90	70.90	74.00	75.20	75.40	207.60	151.64	78	123.00	135.00	247.00	455	4.93	3.60	1.85	2.92	3.21	5.86	10.80
DTX-incomp-chim_Ptr_1CBFP-L-B142-Map1	4141	99	1	0	1	0	77.00	0.00	77.00	77.00	77.00	77.00	77.00	99.00	0.00	99	99.00	99.00	99.00	99	2.39	0.00	2.39	2.39	2.39	2.39	2.39
DTX-incomp-chim_Ptr_1CBFP-L-B146-Map1	3912	86	1	0	1	0	76.70	0.00	76.70	76.70	76.70	76.70	76.70	86.00	0.00	86	86.00	86.00	86.00	86	2.20	0.00	2.20	2.20	2.20	2.20	2.20
DTX-incomp-chim_Ptr_1CBFP-L-B41-Map1	23473	4355	7	0	7	0	69.81	4.36	64.20	66.40	69.20	75.10	75.10	622.14	384.89	186	235.00	818.00	1012.00	1020	2.65	1.64	0.79	1.00	3.48	4.31	4.35
DTX-incomp-chim_Ptr_1CBFP-L-B42-Map1_reversed	19893	2373	3	0	3	0	66.17	10.46	56.00	56.00	65.60	76.90	76.90	791.00	222.90	613	613.00	719.00	1041.00	1041	3.98	1.12	3.08	3.08	3.61	5.23	5.23
DTX-incomp-chim_Ptr_1CBFP-L-B43-Map1	19420	656	3	0	3	0	65.80	3.86	61.40	61.40	67.40	68.60	68.60	218.67	213.45	21	21.00	190.00	445.00	445	1.13	1.10	0.11	0.11	0.98	2.29	2.29
DTX-incomp-chim_Ptr_1CBFP-L-B44-Map1_reversed	19396	15611	20	0	16	0	72.07	10.69	58.20	65.59	72.81	77.20	92.70	980.44	1714.05	27	128.00	272.50	1211.00	6214	5.05	8.84	0.14	0.66	1.40	6.24	32.04
DTX-incomp-chim_Ptr_1CBFP-L-B45-Map1	19011	4113	3	0	3	0	74.97	7.38	66.50	66.50	78.40	80.00	80.00	1371.00	2176.46	90	90.00	139.00	3884.00	3884	7.21	11.45	0.47	0.47	0.73	20.43	20.43
DTX-incomp-chim_Ptr_1CBFP-L-B47-Map1	17973	1796	4	0	4	0	78.65	13.08	62.40	74.80	79.75	92.70	92.70	449.00	604.08	68	130.00	190.00	1348.00	1348	2.50	3.36	0.38	0.72	1.06	7.50	7.50
DTX-incomp-chim_Ptr_1CBFP-L-B49-Map1_reversed	14896	2122	16	0	16	0	79.27	6.03	68.10	75.80	79.30	83.60	92.90	132.62	69.69	21	90.00	125.00	161.00	302	0.89	0.47	0.14	0.60	0.84	1.08	2.03
DTX-incomp-chim_Ptr_1CBFP-L-B51-Map1_reversed	13310	6346	18	0	17	0	75.83	5.19	62.60	75.20	76.50	77.50	85.20	373.29	1014.84	53	100.00	123.00	154.00	4308	2.80	7.62	0.40	0.75	0.92	1.16	32.37
DTX-incomp-chim_Ptr_1CBFP-L-B53-Map1	13243	563	3	0	3	0	75.50	3.70	71.30	71.30	76.90	78.30	78.30	187.67	129.36	110	110.00	116.00	337.00	337	1.42	0.98	0.83	0.83	0.88	2.54	2.54
DTX-incomp-chim_Ptr_1CBFP-L-B55-Map1	13177	96	2	0	2	0	74.20	26.16	55.70	55.70	74.20	92.70	92.70	48.00	28.28	28	28.00	48.00	68.00	68	0.36	0.21	0.21	0.21	0.36	0.52	0.52
DTX-incomp-chim_Ptr_1CBFP-L-B61-Map1_reversed	9420	311	2	0	2	0	81.20	6.93	76.30	76.30	81.20	86.10	86.10	155.50	38.89	128	128.00	155.50	183.00	183	1.65	0.41	1.36	1.36	1.65	1.94	1.94
DTX-incomp-chim_Ptr_1CBFP-L-B68-Map1	8595	3333	4	0	4	0	66.30	6.35	57.00	67.60	68.65	70.90	70.90	833.25	765.92	34	322.00	894.00	1511.00	1511	9.69	8.91	0.40	3.75	10.40	17.58	17.58
DTX-incomp-chim_Ptr_1CBFP-L-B70-Map1	8504	58	1	0	1	0	82.80	0.00	82.80	82.80	82.80	82.80	82.80	58.00	0.00	58	58.00	58.00	58.00	58	0.68	0.00	0.68	0.68	0.68	0.68	0.68
DTX-incomp-chim_Ptr_1CBFP-L-B85-Map1	7139	999	4	0	3	0	70.27	19.73	55.60	55.60	62.50	92.70	92.70	333.00	494.04	28	28.00	68.00	903.00	903	4.66	6.92	0.39	0.39	0.95	12.65	12.65
DTX-incomp-chim_Ptr_1CBFP-L-B91-Map1_reversed	6362	182	1	0	1	0	72.20	0.00	72.20	72.20	72.20	72.20	72.20	182.00	0.00	182	182.00	182.00	182.00	182	2.86	0.00	2.86	2.86	2.86	2.86	2.86
DTX-incomp-chim_SN15_SOL-L-B13-Map1_reversed	18062	67846	13	2	12	2	84.99	9.90	63.20	80.10	87.50	91.90	100.00	5653.92	6960.91	118	771.00	2238.50	14595.00	18062	31.30	38.54	0.65	4.27	12.39	80.81	100.00
DTX-incomp-chim_SN15_SOL-L-B18-Map1	15739	34186	13	1	9	1	80.94	12.29	69.20	69.30	76.70	92.00	100.00	3798.44	4938.88	37	256.00	1918.00	4692.00	15739	24.13	31.38	0.24	1.63	12.19	29.81	100.00
DTX-incomp-chim_SN15_SOL-L-B19-Map1_reversed	15719	33818	6	1	6	1	78.20	11.97	67.40	69.10	75.00	82.70	100.00	5636.33	6861.28	33	60.00	2862.00	12282.00	15719	35.86	43.65	0.21	0.38	18.21	78.13	100.00
DTX-incomp-chim_SN15_SOL-L-B27-Map1_reversed	13684	45090	12	1	10	1	80.06	12.29	61.80	71.20	75.75	91.20	100.00	4509.00	5017.20	122	270.00	3075.50	6771.00	13684	32.95	36.66	0.89	1.97	22.48	49.48	100.00
DTX-incomp-chim_SN15_SOL-L-B29-Map1_reversed	12709	20140	13	1	9	1	86.88	9.44	74.89	78.30	88.60	92.27	100.00	2237.78	4056.56	23	329.00	574.00	1887.00	12709	17.61	31.92	0.18	2.59	4.52	14.85	100.00
DTX-incomp-chim_SN15_SOL-L-B32-Map1_reversed	11358	13079	7	1	7	1	85.57	9.62	69.20	81.40	84.60	91.40	100.00	1868.43	4194.13	60	112.00	262.00	897.00	11358	16.45	36.93	0.53	0.99	2.31	7.90	100.00
DTX-incomp-chim_SN15_SOL-L-B59-Map1	8607	7422	7	0	7	0	85.97	16.71	61.00	68.50	95.00	100.00	100.00	1060.29	1069.86	52	106.00	675.00	1807.00	2913	12.32	12.43	0.60	1.23	7.84	20.99	33.84
DTX-incomp-chim_SN15_SOL-L-B71-Map1_reversed	7006	11873	10	1	8	1	87.20	8.44	69.70	85.40	88.93	89.80	100.00	1490.88	2324.46	155	279.00	424.50	1775.00	7006	21.28	33.18	2.21	3.98	6.06	25.34	100.00
DTX-incomp-chim_SN15_SOL-L-B84-Map1_reversed	4160	4369	7	0	7	0	79.53	11.10	61.30	73.30	83.50	84.20	96.20	624.14	1339.91	21	35.00	131.00	231.00	3658	15.00	32.21	0.50	0.84	3.15	5.55	87.93
DTX-incomp-chim_SN15_SOL-L-B89-Map1_reversed	1296	118	1	0	1	0	88.30	0.00	88.30	88.30	88.30	88.30	88.30	118.00	0.00	118	118.00	118.00	118.00	118	9.10	0.00	9.10	9.10	9.10	9.10	9.10
DTX-incomp-chim_SN2000-L-B14-Map1	14756	15522	9	0	7	0	82.64	12.29	69.50	70.20	84.10	93.90	96.48	2220.86	3828.10	106	114.00	556.00	2790.00	10638	15.05	25.94	0.72	0.77	3.77	18.91	72.09
DTX-incomp-chim_SN2000-L-B16-Map1	13080	5531	10	0	8	0	80.73	7.24	70.90	74.20	82.76	88.50	90.20	691.62	762.91	52	292.00	365.00	1504.00	2239	5.29	5.83	0.40	2.23	2.79	11.50	17.12
DTX-incomp-chim_SN2000-L-B46-Map1_reversed	8491	7930	11	0	8	0	82.16	12.00	63.90	75.50	86.02	91.40	97.17	994.75	1805.61	21	28.00	110.00	1557.00	5247	11.72	21.26	0.25	0.33	1.30	18.34	61.79
DTX-incomp-chim_SN2000-L-B5-Map1_reversed	19940	12784	12	0	11	0	82.57	6.59	72.60	76.20	82.50	88.90	92.24	1165.00	1968.91	60	145.00	389.00	403.00	5430	5.84	9.87	0.30	0.73	1.95	2.02	27.23
DTX-incomp-chim_SN2000-L-B6-Map1_reversed	18517	24516	4	1	4	1	75.22	7.94	68.10	69.20	74.10	84.60	84.60	6129.00	8560.53	141	891.00	2897.00	18581.00	18581	33.10	46.23	0.76	4.81	15.65	100.35	100.35
DTX-incomp-chim_SN4-L-B11-Map1	19120	59690	13	2	8	2	79.06	7.41	69.50	75.10	80.23	85.13	91.30	7466.38	7580.19	172	2470.00	3721.50	18478.00	18946	39.05	39.65	0.90	12.92	19.46	96.64	99.09
DTX-incomp-chim_SN4-L-B12-Map1_reversed	18372	24262	10	0	9	0	84.40	5.94	73.60	79.60	86.20	89.60	90.00	2700.33	5304.87	56	174.00	256.00	3112.00	16432	14.70	28.87	0.30	0.95	1.39	16.94	89.44
DTX-incomp-chim_SN4-L-B15-Map1	17513	147	1	0	1	0	75.80	0.00	75.80	75.80	75.80	75.80	75.80	147.00	0.00	147	147.00	147.00	147.00	147	0.84	0.00	0.84	0.84	0.84	0.84	0.84
DTX-incomp-chim_SN4-L-B3-Map2	6329	263	5	0	5	0	82.80	9.65	74.30	76.50	76.80	91.20	95.20	52.60	31.36	22	33.00	35.00	85.00	88	0.83	0.50	0.35	0.52	0.55	1.34	1.39
DTX-incomp-chim_SN4-L-B32-Map1_reversed	13360	19904	11	0	6	0	81.92	8.50	67.94	77.40	82.82	88.80	91.71	3319.00	4629.97	91	116.00	1385.50	4936.00	12000	24.84	34.66	0.68	0.87	10.37	36.95	89.82
DTX-incomp-chim_SN4-L-B43-Map1_reversed	10728	9627	4	0	4	0	76.72	4.98	70.80	74.50	77.25	81.60	81.60	2406.75	3589.42	252	286.00	819.50	7736.00	7736	22.43	33.46	2.35	2.67	7.64	72.11	72.11
DTX-incomp-chim_SN4-L-B5-Map1_reversed	21753	7412	6	0	5	0	82.32	12.40	68.70	68.80	90.60	91.20	92.30	1482.40	1260.06	56	335.00	1907.00	2052.00	3062	6.81	5.79	0.26	1.54	8.77	9.43	14.08
DTX-incomp-chim_SN4-L-B74-Map1_reversed	7525	7378	3	0	3	0	88.20	10.67	76.30	76.30	91.40	96.90	96.90	2459.33	2788.72	23	23.00	1854.00	5501.00	5501	32.68	37.06	0.31	0.31	24.64	73.10	73.10
DTX-incomp-chim_SN4-L-B79-Map1	6701	8214	12	0	12	0	77.41	10.88	64.10	70.20	73.30	90.20	93.30	684.50	1090.53	22	122.00	266.50	698.00	3706	10.21	16.27	0.33	1.82	3.98	10.42	55.31
DTX-incomp-chim_SN4-L-B84-Map1	6313	523	1	0	1	0	91.60	0.00	91.60	91.60	91.60	91.60	91.60	523.00	0.00	523	523.00	523.00	523.00	523	8.28	0.00	8.28	8.28	8.28	8.28	8.28
DTX-incomp-chim_SN4-L-B9-Map1	20668	9898	10	0	6	0	83.28	2.94	80.80	80.96	82.00	86.30	87.65	1655.67	1607.73	88	240.00	1277.50	3403.00	3648	8.01	7.78	0.43	1.16	6.18	16.47	17.65
DTX-incomp-chim_SN4-L-B96-Map1	2048	157	1	0	1	0	78.40	0.00	78.40	78.40	78.40	78.40	78.40	157.00	0.00	157	157.00	157.00	157.00	157	7.67	0.00	7.67	7.67	7.67	7.67	7.67
DTX-incomp-chim_SN4_RS_3	17248	27025	10	0	10	0	84.10	11.45	68.80	69.60	87.30	93.50	95.40	3310.90	3774.52	72	137.00	1300.00	6084.00	9139	19.20	21.88	0.42	0.79	7.54	35.27	52.99
DTX-incomp-chim_SN79_1087-L-B11-Map1_reversed	10511	10525	8	0	6	0	72.73	9.20	59.20	69.00	71.20	80.90	84.87	1755.33	2819.95	25	62.00	201.00	3056.00	6987	16.70	26.83	0.24	0.59	1.91	29.07	66.47
DTX-incomp-chim_SN79_1087-L-B16-Map1_reversed	8962	1520	3	0	2	0	73.92	16.99	61.90	61.90	73.92	85.93	85.93	760.00	702.86	263	263.00	760.00	1257.00	1257	8.48	7.84	2.93	2.93	8.48	14.03	14.03
DTX-incomp-chim_SN79_1087-L-B17-Map1_reversed	8428	5765	10	0	9	0	80.87	8.36	69.70	75.50	76.60	90.20	90.90	640.56	862.75	77	153.00	183.00	565.00	2148	7.60	10.24	0.91	1.82	2.17	6.70	25.49
DTX-incomp-chim_SN79_1087-L-B2-Map1	18154	15795	29	0	19	0	78.68	12.69	58.70	64.80	77.00	92.10	97.00	875.58	1556.01	26	122.00	241.00	881.00	6202	4.82	8.57	0.14	0.67	1.33	4.85	34.16
DTX-incomp-chim_SN79_1087-L-B26-Map1	7013	116	1	0	1	0	90.20	0.00	90.20	90.20	90.20	90.20	90.20	116.00	0.00	116	116.00	116.00	116.00	116	1.65	0.00	1.65	1.65	1.65	1.65	1.65
DTX-incomp-chim_SN79_1087-L-B3-Map1	17004	2420	5	0	3	0	82.67	14.40	66.30	66.30	88.31	93.40	93.40	807.33	927.46	65	65.00	510.00	1847.00	1847	4.75	5.45	0.38	0.38	3.00	10.86	10.86
DTX-incomp-chim_SN79_1087-L-B31-Map1	2621	617	5	0	4	0	73.80	8.20	65.10	72.60	72.60	84.90	84.90	154.75	57.16	85	154.00	154.50	225.00	225	5.90	2.18	3.24	5.88	5.89	8.58	8.58
DTX-incomp-chim_SN79_1087-L-B4-Map1_reversed	16288	7852	12	0	10	0	82.84	8.63	61.90	81.41	86.65	88.60	89.20	786.50	838.40	105	198.00	370.00	1353.00	2623	4.83	5.15	0.64	1.22	2.27	8.31	16.10
DTX-incomp-chim_SN79_1087-L-B5-Map1_reversed	16003	10446	6	0	6	0	75.83	7.04	65.00	71.30	76.65	82.70	82.70	1741.00	3757.47	25	71.00	227.00	493.00	9403	10.88	23.48	0.16	0.44	1.42	3.08	58.76
DTX-incomp-chim_SN79_1087-L-B6-Map1	15817	46	2	0	2	0	75.85	29.06	55.30	55.30	75.85	96.40	96.40	23.00	0.00	23	23.00	23.00	23.00	23	0.15	0.00	0.15	0.15	0.15	0.15	0.15
DTX-incomp-chim_SN79_1087-L-B9-Map1	12092	3641	4	0	3	0	78.32	8.88	68.10	68.10	82.76	84.10	84.10	1214.33	1031.92	23	23.00	1790.00	1830.00	1830	10.04	8.53	0.19	0.19	14.80	15.13	15.13
DTX-incomp_CS10-B-G184-Map6	18599	53	1	0	1	0	62.20	0.00	62.20	62.20	62.20	62.20	62.20	53.00	0.00	53	53.00	53.00	53.00	53	0.28	0.00	0.28	0.28	0.28	0.28	0.28
DTX-incomp_CS10-B-G64-Map16	1874	722	1	0	1	0	77.60	0.00	77.60	77.60	77.60	77.60	77.60	722.00	0.00	722	722.00	722.00	722.00	722	38.53	0.00	38.53	38.53	38.53	38.53	38.53
DTX-incomp_CS10-B-G82-Map20	3431	53	1	0	1	0	62.20	0.00	62.20	62.20	62.20	62.20	62.20	53.00	0.00	53	53.00	53.00	53.00	53	1.54	0.00	1.54	1.54	1.54	1.54	1.54
