TE	length	covg	frags	fullLgthFrags	copies	fullLgthCopies	meanId	sdId	minId	q25Id	medId	q75Id	maxId	meanLgth	sdLgth	minLgth	q25Lgth	medLgth	q75Lgth	maxLgth	meanLgthPerc	sdLgthPerc	minLgthPerc	q25LgthPerc	medLgthPerc	q75LgthPerc	maxLgthPerc
Copia-4_SMo-I_1p:ClassI:LTR:Copia	751	144	2	0	2	0	33.65	1.64	32.49	32.49	33.65	34.81	34.81	72.00	72.12	21	21.00	72.00	123.00	123	9.59	9.60	2.80	2.80	9.59	16.38	16.38
Copia-50_GM-I_2p:ClassI:LTR:Copia	683	21	1	0	1	0	27.74	0.00	27.74	27.74	27.74	27.74	27.74	21.00	0.00	21	21.00	21.00	21.00	21	3.07	0.00	3.07	3.07	3.07	3.07	3.07
Copia-50_VV-I_1p:ClassI:LTR:Copia	1087	24	1	0	1	0	27.68	0.00	27.68	27.68	27.68	27.68	27.68	24.00	0.00	24	24.00	24.00	24.00	24	2.21	0.00	2.21	2.21	2.21	2.21	2.21
Copia-55_BG-I_1p:ClassI:LTR:Copia	1647	78	1	0	1	0	32.96	0.00	32.96	32.96	32.96	32.96	32.96	78.00	0.00	78	78.00	78.00	78.00	78	4.74	0.00	4.74	4.74	4.74	4.74	4.74
Copia-56_BG-I_1p:ClassI:LTR:Copia	1334	531	1	0	1	0	29.73	0.00	29.73	29.73	29.73	29.73	29.73	531.00	0.00	531	531.00	531.00	531.00	531	39.81	0.00	39.81	39.81	39.81	39.81	39.81
Copia-57_BRa-I_1p:ClassI:LTR:Copia	1159	24	1	0	1	0	26.11	0.00	26.11	26.11	26.11	26.11	26.11	24.00	0.00	24	24.00	24.00	24.00	24	2.07	0.00	2.07	2.07	2.07	2.07	2.07
Copia-57_ST-I_1p:ClassI:LTR:Copia	1478	24	1	0	1	0	25.99	0.00	25.99	25.99	25.99	25.99	25.99	24.00	0.00	24	24.00	24.00	24.00	24	1.62	0.00	1.62	1.62	1.62	1.62	1.62
Copia-58_BG-I_1p:ClassI:LTR:Copia	1619	4380	5	0	5	0	31.27	2.51	28.97	29.21	31.14	31.84	35.19	876.00	695.89	48	183.00	1377.00	1386.00	1386	54.11	42.98	2.96	11.30	85.05	85.61	85.61
Copia-5_PR-I_1p:ClassI:LTR:Copia	1622	21	1	0	1	0	26.87	0.00	26.87	26.87	26.87	26.87	26.87	21.00	0.00	21	21.00	21.00	21.00	21	1.29	0.00	1.29	1.29	1.29	1.29	1.29
Copia-5_SMo-I_1p:ClassI:LTR:Copia	1472	21	1	0	1	0	33.98	0.00	33.98	33.98	33.98	33.98	33.98	21.00	0.00	21	21.00	21.00	21.00	21	1.43	0.00	1.43	1.43	1.43	1.43	1.43
Copia-60_AA-I_1p:ClassI:LTR:Copia	1350	21	1	0	1	0	25.50	0.00	25.50	25.50	25.50	25.50	25.50	21.00	0.00	21	21.00	21.00	21.00	21	1.56	0.00	1.56	1.56	1.56	1.56	1.56
Copia-60_PI-I_1p:ClassI:LTR:Copia	1089	21	1	0	1	0	26.70	0.00	26.70	26.70	26.70	26.70	26.70	21.00	0.00	21	21.00	21.00	21.00	21	1.93	0.00	1.93	1.93	1.93	1.93	1.93
Copia-60_PPe-I_1p:ClassI:LTR:Copia	1298	21	1	0	1	0	29.06	0.00	29.06	29.06	29.06	29.06	29.06	21.00	0.00	21	21.00	21.00	21.00	21	1.62	0.00	1.62	1.62	1.62	1.62	1.62
Copia-60_ZM-I_1p:ClassI:LTR:Copia	748	33	1	0	1	0	29.71	0.00	29.71	29.71	29.71	29.71	29.71	33.00	0.00	33	33.00	33.00	33.00	33	4.41	0.00	4.41	4.41	4.41	4.41	4.41
Copia-61_GM-I_1p:ClassI:LTR:Copia	1355	153	1	0	1	0	45.10	0.00	45.10	45.10	45.10	45.10	45.10	153.00	0.00	153	153.00	153.00	153.00	153	11.29	0.00	11.29	11.29	11.29	11.29	11.29
Copia-61_SB-I_1p:ClassI:LTR:Copia	1520	33	1	0	1	0	24.69	0.00	24.69	24.69	24.69	24.69	24.69	33.00	0.00	33	33.00	33.00	33.00	33	2.17	0.00	2.17	2.17	2.17	2.17	2.17
Copia-63_BRa-I_1p:ClassI:LTR:Copia	1265	24	1	0	1	0	28.37	0.00	28.37	28.37	28.37	28.37	28.37	24.00	0.00	24	24.00	24.00	24.00	24	1.90	0.00	1.90	1.90	1.90	1.90	1.90
Copia-67_GM-I_2p:ClassI:LTR:Copia	301	21	1	0	1	0	31.31	0.00	31.31	31.31	31.31	31.31	31.31	21.00	0.00	21	21.00	21.00	21.00	21	6.98	0.00	6.98	6.98	6.98	6.98	6.98
Copia-67_MLP-I_2p:ClassI:LTR:Copia	863	21	1	0	1	0	25.81	0.00	25.81	25.81	25.81	25.81	25.81	21.00	0.00	21	21.00	21.00	21.00	21	2.43	0.00	2.43	2.43	2.43	2.43	2.43
Copia-67_PT-I_2p:ClassI:LTR:Copia	551	24	1	0	1	0	28.12	0.00	28.12	28.12	28.12	28.12	28.12	24.00	0.00	24	24.00	24.00	24.00	24	4.36	0.00	4.36	4.36	4.36	4.36	4.36
Copia-68_BG-I_1p:ClassI:LTR:Copia	1616	539	3	0	2	0	34.72	14.17	24.70	24.70	34.72	44.74	44.74	274.50	354.26	24	24.00	274.50	525.00	525	16.99	21.92	1.49	1.49	16.99	32.49	32.49
Copia-68_VV-I_1p:ClassI:LTR:Copia	1355	21	1	0	1	0	33.33	0.00	33.33	33.33	33.33	33.33	33.33	21.00	0.00	21	21.00	21.00	21.00	21	1.55	0.00	1.55	1.55	1.55	1.55	1.55
Copia-69_BG-I_1p:ClassI:LTR:Copia	1517	2088	8	1	8	1	27.32	3.40	24.64	24.70	26.52	30.00	34.42	261.00	539.52	21	48.00	60.00	183.00	1590	17.21	35.56	1.38	3.16	3.96	12.06	104.81
Copia-69_MLP-I_1p:ClassI:LTR:Copia	1561	24	1	0	1	0	26.71	0.00	26.71	26.71	26.71	26.71	26.71	24.00	0.00	24	24.00	24.00	24.00	24	1.54	0.00	1.54	1.54	1.54	1.54	1.54
Copia-6_BG-I_1p:ClassI:LTR:Copia	1507	1923	3	1	3	1	33.53	4.03	28.90	28.90	35.39	36.29	36.29	641.00	814.15	159	159.00	183.00	1581.00	1581	42.53	54.02	10.55	10.55	12.14	104.91	104.91
Copia-6_SMo-I_1p:ClassI:LTR:Copia	1350	33	1	0	1	0	26.92	0.00	26.92	26.92	26.92	26.92	26.92	33.00	0.00	33	33.00	33.00	33.00	33	2.44	0.00	2.44	2.44	2.44	2.44	2.44
Copia-75_BRa-I_1p:ClassI:LTR:Copia	1371	24	1	0	1	0	27.38	0.00	27.38	27.38	27.38	27.38	27.38	24.00	0.00	24	24.00	24.00	24.00	24	1.75	0.00	1.75	1.75	1.75	1.75	1.75
Copia-7_PTrit-I_2p:ClassI:LTR:Copia	482	156	1	0	1	0	25.99	0.00	25.99	25.99	25.99	25.99	25.99	156.00	0.00	156	156.00	156.00	156.00	156	32.37	0.00	32.37	32.37	32.37	32.37	32.37
Copia-81_GM-I_1p:ClassI:LTR:Copia	811	2700	1	0	1	0	24.97	0.00	24.97	24.97	24.97	24.97	24.97	2700.00	0.00	2700	2700.00	2700.00	2700.00	2700	332.92	0.00	332.92	332.92	332.92	332.92	332.92
Copia-83_VV-I_2p:ClassI:LTR:Copia	430	21	1	0	1	0	32.14	0.00	32.14	32.14	32.14	32.14	32.14	21.00	0.00	21	21.00	21.00	21.00	21	4.88	0.00	4.88	4.88	4.88	4.88	4.88
Copia-84_VV-I_1p:ClassI:LTR:Copia	1366	153	1	0	1	0	45.10	0.00	45.10	45.10	45.10	45.10	45.10	153.00	0.00	153	153.00	153.00	153.00	153	11.20	0.00	11.20	11.20	11.20	11.20	11.20
Copia-87_BRa-I_1p:ClassI:LTR:Copia	1342	21	1	0	1	0	24.85	0.00	24.85	24.85	24.85	24.85	24.85	21.00	0.00	21	21.00	21.00	21.00	21	1.56	0.00	1.56	1.56	1.56	1.56	1.56
